"","X1_mean","X2_mean","M","D","prob","ranking"
"g5317",10645.7672346006,35859.5603975338,-1.75207787453485,25213.7931629333,0.827231112478843,-25213.7932238082
"g601",6871.63765503116,24538.7842147608,-1.83633790224155,17667.1465597296,0.82673103554393,-17667.1466551649
"g1213",25154.7940769321,7093.22600611249,1.82631955848832,18061.5680708196,0.826461763348207,18061.5681631549
"g1129",431719.021567079,140615.352617569,1.61833854058454,291103.66894951,0.826146330204647,291103.668954009
"g1008",11082.7918888118,2325.10041806954,2.25295642862957,8757.69147074223,0.824946145560856,8757.69176053392
"g201",11654.9491663646,38364.1568981473,-1.71881633806884,26709.2077317828,0.824896137867364,-26709.2077870882
"g282",260873.050167292,794911.968110339,-1.60744718678637,534038.917943048,0.824715340821665,-534038.917945467
"g3932",49923.358031831,15582.764561317,1.67976377176137,34340.593470514,0.824330666256347,34340.5935115966
"g9846",10987.9115362528,2310.49027181596,2.24964628017915,8677.4212644368,0.824230650869365,8677.42155605041
"g33",8790.3292290022,29865.2261060655,-1.76447753875439,21074.8968770633,0.823626711801816,-21074.896950928
"g435",54891.6383112845,167505.326797281,-1.60954867095381,112613.688485996,0.82343822126481,-112613.688497498
"g6745",97377.9101223286,31678.9714052598,1.62006904566779,65698.9387170688,0.822684259116787,65698.9387370434
"g402",29841.3084609073,91764.2414549777,-1.62062128074909,61922.9329940704,0.822241883366672,-61922.9330152776
"g6578",1212.36006047621,7628.58350811863,-2.65359696876558,6416.22344764242,0.822122634251423,-6416.2239963746
"g757",18118.3137891721,4828.65333680778,1.90775589780185,13289.6604523643,0.821926450223111,13289.6605892953
"g562",122929.476582689,370827.427135209,-1.59291705941208,247897.95055252,0.821580243114325,-247897.950557638
"g1124",272396.700259913,90229.1325164767,1.59404400650131,182167.567743436,0.821353285120788,182167.567750411
"g1155",67130.2454039969,21691.8928590634,1.62980696669526,45438.3525449334,0.820860901677181,45438.3525741628
"g82",24754.1881439051,76302.5323911904,-1.6240583047883,51548.3442472852,0.820757039544545,-51548.3442728686
"g1937",848.172848633553,6466.03329908386,-2.93045073132666,5617.86045045031,0.820545468533621,-5617.86121475738
"g12678",0.479193699792968,3269.54201517588,-12.7361920018785,3269.06282147608,0.820537775042314,-3269.08763133445
"g8136",547.239205163569,5497.58931884664,-3.32855564240112,4950.35011368307,0.820360824742268,-4950.35123272325
"g193",49328.1994566881,148425.519371982,-1.58925462824317,99097.3199152939,0.820176180950915,-99097.3199280376
"g8021",19669.9429891017,60922.2227136729,-1.63097580256851,41252.2797245712,0.819845360824742,-41252.2797568128
"g621",82440.4841123822,246223.751229688,-1.57854505184741,163783.267117306,0.819633789813818,-163783.267124913
"g276",113692.53882548,338689.279704837,-1.57482474375185,224996.740879357,0.818406677950454,-224996.740884869
"g136",45745.7473570359,136787.494299131,-1.58022680078771,91041.7469420953,0.818222034159101,-91041.7469558095
"g39",43168.6436395493,128899.058904074,-1.5781860614877,85730.4152645246,0.818018156639483,-85730.4152790508
"g771",31914.3004062117,9805.49529990186,1.70254061132634,22108.8051063098,0.817648869056778,22108.8051718639
"g567",24868.2362444559,75224.5123140513,-1.59689865905654,50356.2760695954,0.817456531774119,-50356.2760949159
"g149",2210.04134344517,10307.4581818998,-2.22154334451055,8097.41683845465,0.817048776734882,-8097.41714319719
"g1218",105399.612656863,35355.5103517854,1.57586257541581,70044.1023050775,0.816994922295738,70044.1023228045
"g4323",49587.9224419759,16041.9405864295,1.62814010828556,33545.9818555464,0.816914140637021,33545.981895057
"g379",39483.6440881414,117229.726374966,-1.57001139307502,77746.0822868242,0.816079396830282,-77746.0823026766
"g829",11277.3445309277,2574.51648625563,2.1310539834862,8702.82804467208,0.816014002154178,8702.82830558675
"g853",647037.043469852,220252.129100201,1.55469234496831,426784.914369651,0.815706262501923,426784.914372483
"g12366",3754.00344417811,14579.8823791964,-1.95747720209819,10825.8789350182,0.815598553623634,-10825.8791119885
"g385",4249.48972976404,16024.1996945501,-1.91489078450338,11774.7099647861,0.815529312201877,-11774.710120493
"g664",13147.1583475199,3254.9318689223,2.01405175544915,9892.22647859757,0.814875365440837,9892.22668362747
"g976",10649.6007841989,2377.27951183232,2.16341590476583,8272.3212723666,0.814425296199415,8272.32155525989
"g46",6968.43478238934,23491.0280120041,-1.75320330370398,16522.5932296148,0.814082935836283,-16522.5933226305
"g8325",4882.98380089034,17662.6232387015,-1.854864729804,12779.6394378111,0.813548238190491,-12779.6395724207
"g37",31432.2315442199,92816.1719852354,-1.56213149720307,61383.9404410155,0.813125096168641,-61383.9404608924
"g589",39389.722122982,115360.671236383,-1.55026031963902,75970.9491134007,0.812955839359902,-75970.949129218
"g1091",9497.61912989662,2016.20018299387,2.23592701573063,7481.41894690275,0.812424988459763,7481.41928102183
