"","X1_mean","X2_mean","M","D","prob","ranking"
"g387",18889.147180719,73811.1899417005,-1.96628198118595,54922.0427609815,0.868496153846154,-54922.0427961792
"g189",8242.30502131032,34324.8768408165,-2.05813478468599,26082.5718195062,0.868315384615385,-26082.5719007083
"g12006",8175.79073139703,981.026412444322,3.0589943851822,7194.76431895271,0.867876923076923,7194.76496924824
"g607",22883.649194142,88431.5768136466,-1.95024448054283,65547.9276195046,0.867523076923077,-65547.9276485174
"g84",13782.125331897,54227.1187554387,-1.97621613561526,40444.9934235417,0.866938461538462,-40444.9934718225
"g169",4728.89266643827,21433.4385448562,-2.18028901683199,16704.5458784179,0.866865384615385,-16704.5460207043
"g1376",17116.0402194688,3514.23988511868,2.28406439468142,13601.8003343501,0.866826923076923,13601.8005261243
"g302",30696.8003723131,117338.71319655,-1.93451888405749,86641.9128242368,0.866553846153846,-86641.9128458335
"g548",4301.56113261177,19761.937461491,-2.1997921495474,15460.3763288793,0.865815384615385,-15460.3764853789
"g12177",170.385920736793,4859.8369238092,-4.83402987033069,4689.45100307241,0.865542307692308,-4689.45349460485
"g638",11752.9839122133,46019.8606270053,-1.96922953166033,34266.8767147919,0.864138461538462,-34266.8767713752
"g310",32344.1679909876,120559.087061725,-1.89816289022036,88214.9190707371,0.863515384615385,-88214.919091159
"g745",209002.47738207,56463.1519297487,1.88813847180754,152539.325452321,0.863430769230769,152539.325464007
"g8824",162257.510047526,43874.4177295201,1.88683337032149,118383.092318006,0.863123076923077,118383.092333043
"g938",53343.5493558051,14043.702426793,1.92539048939075,39299.846929012,0.861857692307692,39299.8469761767
"g1152",64729.3379415108,17219.8859130289,1.91034416343824,47509.4520284819,0.861538461538462,47509.4520668892
"g365",24760.6277862158,91676.2553872378,-1.88850022349448,66915.627601022,0.861461538461539,-66915.6276276708
"g22",51695.2705824743,188333.871240367,-1.86518828272324,136638.600657893,0.861065384615385,-136638.600670623
"g1068",45975.041649931,11943.5546677202,1.94461860294233,34031.4869822108,0.861019230769231,34031.4870377703
"g1084",13308.3249105968,2600.60380055623,2.35541046588805,10707.7211100406,0.860526923076923,10707.721369104
"g287",1407.73394405532,9218.11304666151,-2.71109676403623,7810.37910260619,0.860523076923077,-7810.37957313684
"g44",304.325655219727,5182.42669006342,-4.08993993733013,4878.10103484369,0.859026923076923,-4878.10274940491
"g716",96848.4507323808,26663.369892279,1.86086984122399,70185.0808401018,0.858226923076923,70185.0808647712
"g1173",119585.404026851,33236.6887594453,1.84719274807129,86348.7152674057,0.857757692307692,86348.7152871635
"g5543",16506.477754373,3631.34438930685,2.1844566386616,12875.1333650661,0.857230769230769,12875.1335503788
"g40",4916.59052564564,20760.6400255109,-2.07812080937213,15844.0494998653,0.857019230769231,-15844.0496361494
"g458",9279.19902023262,35504.7599584861,-1.93594027050442,26225.5609382534,0.856996153846154,-26225.5610097079
"g753",36786.0469406767,9651.17876026306,1.93038158758805,27134.8681804137,0.856803846153846,27134.8682490776
"g130",33589.7164062132,120033.221552351,-1.83734223505522,86443.5051461382,0.856734615384615,-86443.5051656644
"g257",68736.5961201226,244007.120146582,-1.82777293093751,175270.52402646,0.856684615384615,-175270.52403599
"g922",69818.1366972059,19272.5290147423,1.85705595483408,50545.6076824636,0.856465384615385,50545.6077165779
"g281",5331.1658942833,22112.8656210423,-2.05236301565475,16781.699726759,0.8564,-16781.6998522586
"g729",74388.4884534399,20593.8213450165,1.8528678247584,53794.6671084234,0.855742307692308,53794.6671403329
"g57",71760.7184245366,251299.63743098,-1.80814235090989,179538.919006443,0.854430769230769,-179538.919015548
"g1165",7918.84511830732,1136.79749820406,2.80031475878939,6782.04762010326,0.853488461538462,6782.04819822972
"g748",19797.5683730965,4755.98953330271,2.05750579765232,15041.5788397938,0.853384615384615,15041.5789805147
"g1137",7767.5934453538,1100.34043557944,2.81951774242261,6667.25300977436,0.852961538461538,6667.25360594792
"g407",11487.8379072165,42135.526318273,-1.87492984805194,30647.6884110565,0.852365384615385,-30647.6884684077
"g7652",10986.7028462259,40172.3687339109,-1.87044503868582,29185.665887685,0.851615384615385,-29185.6659476213
"g1359",67316.1060108785,19068.1485121498,1.81978695749528,48247.9574987287,0.851603846153846,48247.9575330475
"g4816",18788.0090138646,66540.7678467725,-1.82442632342138,47752.7588329079,0.851534615384615,-47752.7588677596
"g1297",45690.7613971509,12688.1625528413,1.84841932483203,33002.5988443097,0.851065384615385,33002.5988960731
"g678",57264.247842064,194718.276237569,-1.76568170358533,137454.028395505,0.849426923076923,-137454.028406846
"g11349",8314.28623916169,30737.7228304486,-1.88634596639906,22423.4365912869,0.848811538461538,-22423.4366706303
"g569",1864.22242688491,10022.3779433501,-2.4265789395051,8158.15551646519,0.848796153846154,-8158.15587734855
"g1311",16668.6632832026,3972.71506661012,2.06894118590826,12695.9482165925,0.847830769230769,12695.9483851706
"g344",28537.363836772,96993.462733065,-1.7650354435171,68456.098896293,0.847711538461538,-68456.0989190474
"g778",48065.2304315899,13721.1126605388,1.80859617425434,34344.1177710511,0.847207692307692,34344.1178186723
"g384",34341.4189976991,116619.514779319,-1.76378766696715,82278.0957816197,0.847153846153846,-82278.0958005248
"g96",69479.187165045,233241.239077585,-1.74717011089635,163762.05191254,0.847096153846154,-163762.05192186
"g1366",110276.136902959,32547.3188479979,1.76051002567519,77728.818054961,0.846992307692308,77728.8180748983
"g1027",15712.8620486952,3704.25851455609,2.08468929624623,12008.6035341391,0.845961538461538,12008.6037150897
"g5798",118933.017292907,35664.9500821397,1.73757042144101,83268.0672107672,0.844665384615385,83268.0672288964
"g850",6368.97104786194,807.579175109008,2.97938470000216,5561.39187275294,0.844007692307692,5561.39267082047
"g30",10936.5893401269,38416.9059305618,-1.81257843740429,27480.3165904349,0.843980769230769,-27480.316650213
