"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g493",3277.21380711185,2.06900508431533,0.571720160391282,3.61891223653773,0.000295843940661566,0.00713796225971823
"g494",280.329122039661,1.79450667549089,0.424979679805715,4.22257053869322,2.41531772339099e-05,0.000784643644296565
"g496",632.915603189019,3.29893420487133,1.02852481528217,3.20744250002979,0.00133920829079143,0.0257582018879671
"g499",45892.0278297567,1.21009897289299,0.186013624917666,6.50543191891785,7.74704639803822e-11,7.745244759341e-09
"g500",15945.6179174945,1.91713051950205,0.294960253571804,6.49962324173061,8.0521413687395e-11,7.80815543102506e-09
"g502",989.635755078717,1.88395868325266,0.372139484759781,5.0625068298484,4.13779236899374e-07,2.06841504584931e-05
"g505",10183.2908175403,1.90173005990699,0.148496507825444,12.8065641930277,1.50659028335486e-37,4.85762372110692e-34
"g506",10772.9996695712,1.47281785261527,0.225542058291646,6.53012508518828,6.57147859912907e-11,6.67341413330454e-09
"g511",124.748512335027,1.89221186999483,0.618786210844546,3.05794123532949,0.00222863275168673,0.0396998295559445
"g512",19797.947817661,1.90937704033063,0.302694694267183,6.30793032217889,2.82791464705194e-10,2.5327510557659e-08
"g514",6658.01884779444,1.68980216754788,0.506732138204103,3.33470494596349,0.000853899506032231,0.0174252245716735
"g515",4501.61075719921,2.15892016631206,0.287135876477646,7.51881023296697,5.52769482427418e-14,9.50542401982188e-12
"g518",195992.071729692,1.82462913159157,0.25254172898185,7.22505994929139,5.00880829893473e-13,7.51146518969317e-11
"g524",718.710946367838,1.56517514998033,0.436107454838121,3.58896673885408,0.000331991190436337,0.00788524932423101
"g527",715.112849486861,2.00108187009398,0.437721910676645,4.5715825990996,4.84054411207851e-06,0.000186911668902624
"g529",286.228318787139,1.58016189622799,0.455956550662898,3.46559753101618,0.00052905459891627,0.0116526880606062
"g530",145987.585352902,1.51014613304708,0.24693330709122,6.11560324055117,9.61923824951947e-10,8.0038268196163e-08
"g533",734.892371953121,1.55270450349369,0.297274283727456,5.22313764926005,1.75916520238727e-07,9.4533140063286e-06
"g540",233.891897380067,2.13745071562476,0.541062641064687,3.95046812217297,7.79984865386285e-05,0.00222554531170065
"g542",7801.53159796072,1.15185738553065,0.190958438037026,6.03197951015555,1.61963318431834e-09,1.33047192217539e-07
"g543",77003.1025111969,1.3086576165211,0.185878208296086,7.04040365203291,1.91683716019651e-12,2.52259682194433e-10
"g544",5688.3656561128,1.01758994529488,0.307971261618542,3.30417175923149,0.000952574518085565,0.0191958649371087
"g546",5132.26440207624,1.5765698366329,0.346618841420878,4.54842509475292,5.40488742797781e-06,0.000207460812972113
"g549",81198.6187026466,1.58169708569995,0.158760774499019,9.9627700273642,2.21795240380717e-23,1.24369270225657e-20
"g550",13238.4073406374,6.82867691776406,1.29027317122205,5.29242727049532,1.20703478431768e-07,6.62430962270008e-06
"g553",68.9632206593667,1.49093491228609,0.359366857923329,4.14878244727894,3.34248267693088e-05,0.00104125601653086
"g556",4555.45478788287,2.33062812617825,0.667892683282118,3.48952486606862,0.000483880037691741,0.0107782398032995
"g557",3300.6862781359,1.81776899359669,0.352879202802434,5.15125000045527,2.58755984240999e-07,1.34563545514361e-05
"g561",22657.1273065382,2.27234556393137,0.583639482227757,3.89340617474645,9.88464434922726e-05,0.00273567077622283
"g562",1797.02376312795,2.85020262010246,0.426682533340311,6.67991398145472,2.39082539535103e-11,2.61309111219002e-09
"g563",5287.31111577087,0.789025432521755,0.164335254263396,4.80131567665393,1.57626557403872e-06,6.96201955766346e-05
"g567",1565.48961651875,2.24348658993559,0.345097087021013,6.50103021529991,7.9771805712218e-11,7.79406801720057e-09
"g568",30492.4079204807,0.818607062229073,0.230643719816937,3.54922762639627,0.000386362938724375,0.00888221536671705
"g571",2041.30806651945,1.76737566496196,0.451897323563051,3.91101157897291,9.19103653229351e-05,0.0025657315618396
"g572",13412.2006820183,1.34044410011013,0.300270969588454,4.46411486913743,8.0400424479033e-06,0.000295420021226806
"g573",758.036774666248,2.5942508780487,0.248473462054317,10.4407563552263,1.61518617395258e-25,1.38873707236443e-22
"g574",423.731574027305,1.06229621076522,0.262137939536402,4.05243213799543,5.0687929197454e-05,0.00149936289646689
"g575",401.782967582993,1.83537882546731,0.375686988256497,4.88539364641029,1.03222413092234e-06,4.77153928907003e-05
"g578",4009.4170127556,1.29083550647374,0.305314582316463,4.2278868460196,2.35896367070993e-05,0.000768271577301665
"g582",9410.70261307897,1.31736455836699,0.309427481884282,4.25742584448154,2.06794221043296e-05,0.000682103598157389
"g588",9799.20831690271,1.64479496360135,0.266594896080673,6.16964160898123,6.84449532267513e-10,5.88489707843607e-08
"g589",5508.87857104182,1.78031854311973,0.383454221240418,4.64284507642311,3.43644026329742e-06,0.000139810000238949
"g592",7909.73395761812,1.67818990885817,0.173219701127355,9.68821616672996,3.38387000618669e-22,1.74567085879159e-19
"g597",6141.86921379098,1.29471793483009,0.176600782563043,7.33132614725475,2.27886312968595e-13,3.67381222294496e-11
"g599",12336.0177159788,0.997922865961229,0.176015176066029,5.66952741385707,1.43191938816816e-08,9.42217568836976e-07
"g601",149326.562407803,1.78659225131157,0.209674941589138,8.52077142729069,1.58494059257216e-17,4.44369104834852e-15
"g602",3997.72774769143,0.932573077812115,0.261352558108014,3.56825693447658,0.000359364017077472,0.00839622776856551
"g603",56.8281181841127,2.24110606327948,0.606066684317925,3.69778791883545,0.000217486474049775,0.00554332619727263
"g604",14566.2302990061,1.14198183017845,0.285414037361365,4.00114108169313,6.30377572557191e-05,0.00183107647596173
"g605",1725.60014886338,2.07030326486748,0.559359899316128,3.70120072496907,0.00021458164125744,0.005490990927177
"g606",6750.36472536862,1.41948757643398,0.425261097846051,3.33792012395134,0.00084408010287353,0.0172521411834547
"g612",43747.2073288264,1.18463887696053,0.395423570385017,2.99587319948345,0.00273660203397684,0.0473149726765179
"g614",11823.8625924737,1.61252572016442,0.194683729427853,8.28279653827978,1.20315884216432e-16,3.10342791747865e-14
"g617",7869.16319607916,0.960378668806234,0.240933751156901,3.9860694659621,6.71768519384289e-05,0.00193820997639802
"g623",8448.96775740235,2.38477232357577,0.322995907289763,7.38328960136442,1.54425619872953e-13,2.52223959372972e-11
"g626",965.067029259597,2.25136164184412,0.525367764741618,4.28530601406686,1.82487821691446e-05,0.000620988241782211
"g629",59.3927701985638,1.84016882987493,0.448783623847767,4.10034754409652,4.12530132860756e-05,0.00124599557927521
"g631",33006.3371071925,0.745348715400545,0.217706041634345,3.42364736322945,0.00061786741561859,0.0132810600987216
"g634",42505.3917623408,0.966916663485166,0.142041600997113,6.8072779854461,9.9462631267325e-12,1.18774958838397e-09
"g638",4073.02097220901,0.92181366464945,0.302442424594102,3.04789801194916,0.00230448124917366,0.0407694028403192
"g640",2292.32954157862,1.09020355537967,0.291238493726175,3.74333605915669,0.000181593098587682,0.00475051966021366
