"","GeneNames","value1","value2","log2.Fold_change.","log2.Fold_change..normalized","p.value","q.value.Benjamini.et.al..1995.","q.value.Storey.et.al..2003.","Signature.q.value.Benjamini.et.al..1995....0.05."
"119","g200",3618,43301,-3.58113603008764,-3.58113603008764,0,0,0,TRUE
"120","g202",1316,800,0.718087583960516,0.718087583960516,0,0,0,TRUE
"121","g203",153,1819,-3.57154198495883,-3.57154198495883,0,0,0,TRUE
"122","g204",11218,26528,-1.24170042381397,-1.24170042381397,0,0,0,TRUE
"123","g205",14494,12649,0.196432466062538,0.196432466062538,0,0,0,TRUE
"124","g206",22996,16074,0.516653948849969,0.516653948849969,0,0,0,TRUE
"125","g209",6416,14273,-1.15354255561928,-1.15354255561928,0,0,0,TRUE
"126","g210",20754,24253,-0.224773794453199,-0.224773794453199,0,0,0,TRUE
"127","g212",10149,6184,0.714725358590297,0.714725358590297,0,0,0,TRUE
"128","g213",21,152,-2.85561009066482,-2.85561009066482,0,0,0,TRUE
"129","g215",673,347,0.955670842032056,0.955670842032056,0,0,0,TRUE
"130","g218",208,830,-1.9965278080932,-1.9965278080932,0,0,0,TRUE
"131","g219",95,3,4.98489310760979,4.98489310760979,0,0,0,TRUE
"132","g221",0,82,NA,NA,0,0,0,TRUE
"133","g222",3921,6110,-0.639950738189503,-0.639950738189503,0,0,0,TRUE
"134","g225",0,73,NA,NA,0,0,0,TRUE
"135","g227",9952,11755,-0.240216148409781,-0.240216148409781,0,0,0,TRUE
"136","g228",91,253,-1.47519893449561,-1.47519893449561,0,0,0,TRUE
"137","g229",7517,8847,-0.235031319285339,-0.235031319285339,0,0,0,TRUE
"138","g234",13,296,-4.50901364748786,-4.50901364748786,0,0,0,TRUE
"139","g235",1068,2554,-1.25784687801517,-1.25784687801517,0,0,0,TRUE
"140","g236",5345,184,4.86041227655084,4.86041227655084,0,0,0,TRUE
"141","g238",6674,22662,-1.76365159797901,-1.76365159797901,0,0,0,TRUE
"142","g243",18136,14222,0.350731934807138,0.350731934807138,0,0,0,TRUE
"143","g244",221,822,-1.89509202429025,-1.89509202429025,0,0,0,TRUE
"144","g247",445,19,4.54973401241018,4.54973401241018,0,0,0,TRUE
"145","g251",92,1108,-3.59018020999218,-3.59018020999218,0,0,0,TRUE
"146","g252",2073,232,3.15952340598184,3.15952340598184,0,0,0,TRUE
"147","g256",59,414,-2.81084390813748,-2.81084390813748,0,0,0,TRUE
"148","g262",11477,13195,-0.201245768819357,-0.201245768819357,0,0,0,TRUE
"149","g263",16494,13744,0.263139371095647,0.263139371095647,0,0,0,TRUE
"150","g264",2309,3430,-0.570940403286059,-0.570940403286059,0,0,0,TRUE
"151","g266",1399,2842,-1.02251059207803,-1.02251059207803,0,0,0,TRUE
"152","g268",290,949,-1.71035518700618,-1.71035518700618,0,0,0,TRUE
"153","g269",1076,573,0.909071033799718,0.909071033799718,0,0,0,TRUE
"154","g270",16940,26146,-0.626156374992606,-0.626156374992606,0,0,0,TRUE
"155","g271",6236,7254,-0.218155817272494,-0.218155817272494,0,0,0,TRUE
"156","g272",81657,121337,-0.571371076556346,-0.571371076556346,0,0,0,TRUE
"157","g273",2895,676,2.09846819659442,2.09846819659442,0,0,0,TRUE
"158","g274",827,1893,-1.19471517653243,-1.19471517653243,0,0,0,TRUE
"159","g275",175,852,-2.28349850839351,-2.28349850839351,0,0,0,TRUE
"160","g278",10573,15632,-0.564117585004331,-0.564117585004331,0,0,0,TRUE
"161","g280",823,1954,-1.24746613154676,-1.24746613154676,0,0,0,TRUE
"162","g281",31276,54323,-0.796507141952198,-0.796507141952198,0,0,0,TRUE
"163","g282",631,1072,-0.764592995475223,-0.764592995475223,0,0,0,TRUE
"164","g283",1899,3353,-0.820212577644286,-0.820212577644286,0,0,0,TRUE
"165","g284",90102,83246,0.114178178152734,0.114178178152734,0,0,0,TRUE
"166","g285",10894,9,10.2413211503981,10.2413211503981,0,0,0,TRUE
"167","g288",0,114,NA,NA,0,0,0,TRUE
"168","g295",6139,16225,-1.40214290327152,-1.40214290327152,0,0,0,TRUE
"169","g296",507,89,2.51010850603694,2.51010850603694,0,0,0,TRUE
"170","g297",1087,2169,-0.996678112644965,-0.996678112644965,0,0,0,TRUE
"171","g298",5273,1992,1.40440634931175,1.40440634931175,0,0,0,TRUE
"172","g300",2,375,-7.55074678538324,-7.55074678538324,0,0,0,TRUE
"173","g301",3444,4648,-0.432524926007686,-0.432524926007686,0,0,0,TRUE
"174","g302",1111,679,0.71037533714436,0.71037533714436,0,0,0,TRUE
"175","g303",216,977,-2.17732724980492,-2.17732724980492,0,0,0,TRUE
"176","g306",327,2422,-2.88883632419625,-2.88883632419625,0,0,0,TRUE
"177","g309",2,160,-6.32192809488736,-6.32192809488736,0,0,0,TRUE
"178","g310",502,2187,-2.12319395109732,-2.12319395109732,0,0,0,TRUE
"179","g311",537,106,2.34085782342221,2.34085782342221,0,0,0,TRUE
"180","g315",382,1934,-2.33994325144109,-2.33994325144109,0,0,0,TRUE
"181","g316",5226,7015,-0.424735979187242,-0.424735979187242,0,0,0,TRUE
"182","g317",2249,2963,-0.397774965183466,-0.397774965183466,0,0,0,TRUE
