"","X1_mean","X2_mean","M","D","prob","ranking"
"g2109",1789.80361881336,58485.6849063105,-5.03021034485992,56695.8812874972,0.970137713494384,-56695.8815106441
"g5153",1557.8279870908,45755.9506201879,-4.87635153274695,44198.1226330971,0.965321587936606,-44198.1229020995
"g10022",2940.94629338637,48492.5086342665,-4.04340954620785,45551.5623408802,0.952885059239883,-45551.5625203379
"g8214",9148.96361764355,4.12132231035942,11.1162853159325,9144.84229533319,0.926831050930912,9144.84905169648
"g749",86963.6848345013,11624.1895763687,2.9032829348145,75339.4952581325,0.926823357439606,75339.495314073
"g487",2542.99646490835,27265.6380747603,-3.42248255641834,24722.641609852,0.926292506539468,-24722.6418467479
"g224",11298.8633007626,83455.7464542007,-2.88483375112483,72156.8831534381,0.925796276350208,-72156.8832111059
"g8228",8478.27256525741,64314.2649837364,-2.92329651160505,55835.9924184789,0.92515771657178,-55835.9924950036
"g277",33293.8415035443,223331.365006644,-2.74585863378689,190037.5235031,0.923230496999538,-190037.523522937
"g1296",876192.343812185,142811.030367997,2.61714019457595,733381.313444188,0.917571934143714,733381.313448857
"g257",9513.91272863803,62205.1782914099,-2.708923986403,52691.2655627719,0.915479304508386,-52691.2656324065
"g237",17320.5236321716,106406.360070015,-2.61902993425876,89085.8364378432,0.915052315740883,-89085.8364763415
"g152",52556.5544205562,306480.072948723,-2.54385067270422,253923.518528167,0.912948145868595,-253923.518540909
"g539",74605.886746252,425667.68383374,-2.51236619131397,351061.797087488,0.911474842283428,-351061.797096478
"g577",97300.6742815524,547520.759922982,-2.49239195945706,450220.085641429,0.910466994922296,-450220.085648328
"g210",189883.216572296,1062977.63227137,-2.48492694017009,873094.415699072,0.909897676565625,-873094.415702608
"g11972",14572.7285969977,83462.9587682438,-2.51786503231207,68890.2301712461,0.908182028004308,-68890.2302172588
"g1173",179178.366186237,32887.1217060906,2.44580180480797,146291.244480146,0.907235728573627,146291.244500592
"g506",24069.1703575562,132479.905666504,-2.46051523127219,108410.735308947,0.907093398984459,-108410.73533687
"g6922",787.164172916286,12606.0946168119,-4.0013130268323,11818.9304438956,0.906804893060471,-11818.9311212202
"g600",12282.0905599047,68240.8548149313,-2.47407957290066,55958.7642550266,0.903565933220495,-55958.7643097193
"g905",32118.4335955275,4999.16396246598,2.68364278446262,27119.2696330616,0.902042621941837,27119.2697658442
"g566",7441.66179253905,43320.2491347655,-2.54134481021812,35878.5873422264,0.901230958609017,-35878.5874322304
"g30",9877.89123029476,54247.9352406835,-2.45729323964274,44370.0440103887,0.900307739652254,-44370.0440784334
"g114",10444.7270835415,57028.7974695985,-2.44891581596042,46584.070386057,0.900288505923988,-46584.0704504265
"g230",7277.62881445908,41694.3874833287,-2.51831281886922,34416.7586688696,0.899369133712879,-34416.7587610035
"g12889",181177.821422005,36268.6666617405,2.32061074724228,144909.154760264,0.898907524234498,144909.154778845
"g1121",63954.4198737695,12082.6866833962,2.40410278156231,51871.7331903732,0.898538236651793,51871.7332460848
"g385",76890.7011273185,377052.56586074,-2.29388462758593,300161.864733422,0.897557316510232,-300161.864742187
"g241",18663.8469556193,93862.0852878582,-2.33029613005019,75198.2383322389,0.897164948453608,-75198.2383683453
"g898",40179.3441455519,7236.01164641355,2.47318737979856,32943.3324991384,0.895753192798892,32943.3325919744
"g313",2542.99646490835,18681.9540328593,-2.877043999544,16138.9575679509,0.893264348361286,-16138.9578243919
"g464",4994.75565206808,29273.752370483,-2.55112167833209,24278.9967184149,0.892375750115402,-24278.9968524448
"g648",9325.61451711428,47605.3940069617,-2.35185434882253,38279.7794898474,0.89111401754116,-38279.7795620947
"g705",527925.095505635,115369.205764469,2.19407505513103,412555.889741166,0.890083089706109,412555.889747001
"g4620",17725.2677260138,2456.30809697422,2.85124398265498,15268.9596290396,0.889521464840745,15268.9598952527
"g525",1737.39071457479,14672.9377554571,-3.07816361308179,12935.5470408823,0.889290660101554,-12935.5474071247
"g233",44354.9055165579,200387.963704873,-2.1756302796037,156033.058188315,0.888621326357901,-156033.058203483
"g383",42536.9542269498,192124.712472603,-2.17525445999591,149587.758245653,0.888567471918757,-149587.758261469
"g120",8852.92776962941,44168.2112001219,-2.31878184901448,35315.2834304925,0.88775965533159,-35315.2835066175
"g148",6892.29690737183,35997.6897198344,-2.38484756278303,29105.3928124625,0.887628865979381,-29105.3929101678
"g571",77584.6868038107,345906.702830777,-2.1565391347016,268322.016026966,0.887575011540237,-268322.016035632
"g819",67766.0027431187,14533.8431274825,2.22114543526572,53232.1596156362,0.886401754116018,53232.1596619756
"g836",172735.461402244,38860.9783949566,2.15217015970916,133874.483007287,0.886094014463764,133874.483024587
"g436",19335.5086173432,87722.3453760003,-2.18169167016443,68386.8367586571,0.885455454685336,-68386.8367934575
"g1071",13590.4719471934,1602.16404815222,3.08450177619048,11988.3078990412,0.884959224496076,11988.3082958508
"g636",1188.99643874532,11781.83015474,-3.30874736149193,10592.8337159947,0.884336051700262,-10592.8342327501
"g803",1026451.40478012,239074.816232217,2.10213125572564,787376.588547905,0.883170487767349,787376.588550711
"g343",59426.5273131597,255039.788531972,-2.10154335595341,195613.261218812,0.882635790121557,-195613.261230101
"g1259",49240.9529227978,10547.4941227873,2.22295839780749,38693.4588000105,0.882120326204031,38693.4588638655
"g741",105760.505269393,24343.6205567155,2.11918531742223,81416.884712677,0.882043391290968,81416.8847402569
"g513",5301.46820279748,27237.8191491654,-2.36114733173958,21936.3509463679,0.878362055700877,-21936.3510734405
"g106",12301.5027466597,54141.8111911917,-2.13790858506278,41840.308444532,0.877427296507155,-41840.3084991522
"g452",29438.5812139963,121757.255345526,-2.04822769525027,92318.6741315297,0.876577165717803,-92318.6741542512
"g584",1319.05809000399,11554.1270970926,-3.13082826378175,10235.0690070887,0.87657331897215,-10235.0694859367
"g5220",17999.9501685975,3008.56528656238,2.58084534354017,14991.3848820351,0.876257885828589,14991.3851041881
"g547",5091.8165858432,26007.6044395231,-2.35268116130779,20915.7878536799,0.876069395291583,-20915.7879859988
"g515",39906.6029216438,163026.11630031,-2.03040371970418,123119.513378666,0.87573857516541,-123119.513395408
"g384",9295.52562764399,41348.1964092585,-2.15321604938453,32052.6707816145,0.873530543160486,-32052.6708539383
"g812",35628.1569608362,7867.60429047614,2.17902155233285,27760.55267036,0.872338052008001,27760.5527558795
"g1185",181569.947594456,45781.7088846276,1.98768221566649,135788.238709828,0.872280350823204,135788.238724376
"g868",49149.7156450492,11545.8844524719,2.08980437740036,37603.8311925773,0.871749499923065,37603.831250647
"g8694",13652.5909448095,2003.99297341227,2.76822541201153,11648.5979713972,0.871299430681643,11648.598300324
"g668",55943.9810093082,13376.7818888491,2.06425183832358,42567.1991204591,0.87112632712725,42567.1991705109
"g12114",15653.9873992526,64419.3587026505,-2.04096411001832,48765.3713033979,0.871068625942453,-48765.3713461079
"g431",9620.67975579067,41519.2312851384,-2.10956899559416,31898.5515293477,0.870356977996615,-31898.5515991045
"g978",126675.195279257,32038.1293101565,1.98327223578487,94637.0659691005,0.870210801661794,94637.0659898818
"g1036",117700.941342409,29914.6179897439,1.97620331375387,87786.3233526649,0.869876134789968,87786.3233749085
"g402",10273.8998400973,43867.3546714657,-2.09416379621009,33593.4548313684,0.86974534543776,-33593.4548966419
"g36",899.754856095435,9271.94486773111,-3.36526809920652,8372.19001163567,0.868841360209263,-8372.19068798373
"g1061",17698.0906645568,3198.14611283891,2.4682859679735,14499.9445517179,0.86867979689183,14499.9447618027
"g1053",93418.2369305473,23898.5177471967,1.96678307660537,69519.7191833506,0.867641175565472,69519.7192111717
"g910",29466.728884791,6510.6589197903,2.1782114493668,22956.0699650008,0.867025696260963,22956.0700683417
"g101",135971.691516239,511925.929458985,-1.91262875948472,375954.237942746,0.865110016925681,-375954.237947611
"g3227",118951.086169432,447809.487946146,-1.91251665015966,328858.401776714,0.865063855977843,-328858.401782275
"g131",17888.3300947561,69758.5317557212,-1.96335095957387,51870.2016609651,0.864217571934144,-51870.2016981227
"g908",15654.9580085904,2773.64991487189,2.49676202885119,12881.3080937185,0.864121403292814,12881.30833569
"g1051",30322.8063206877,114876.707748381,-1.92161112506027,84553.9014276932,0.863905985536236,-84553.9014495289
"g34",81074.0273730265,302675.062125684,-1.90045809794112,221601.034752657,0.863671334051393,-221601.034760807
"g625",9820.62527936743,40468.2940959967,-2.04290524580324,30647.6688166293,0.863617479612248,-30647.6688847171
"g982",21522.2914552968,4465.45272327443,2.26895333490395,17056.8387320224,0.863613632866595,17056.838882934
"g189",18616.2870980695,71859.3758034269,-1.94861103853133,53243.0887053574,0.863582858901369,-53243.0887410154
"g804",40305.5233594596,9822.14139616409,2.03686805897497,30483.3819632955,0.863482843514387,30483.3820313462
"g962",43883.1893784108,10801.985775452,2.02237182932732,33081.2036029587,0.863263579012156,33081.2036647761
"g357",202341.958031671,751715.79511205,-1.89339180714027,549373.837080379,0.86300200030774,-549373.837083641
"g995",14683.3780615013,2532.55255971586,2.53551979749428,12150.8255017855,0.862978919833821,12150.8257663297
"g424",29643.3797842618,111049.029652635,-1.90541493592583,81405.6498683728,0.862598092014156,-81405.6498906723
"g667",70217.7619302785,18341.9449422546,1.93668938607204,51875.8169880239,0.86249422988152,51875.8170241752
"g1047",13830.212453618,2345.03239459451,2.56014356112766,11485.1800590234,0.860601631020157,11485.1803443622
"g350",20525.4756654263,77225.3374515148,-1.91165861403901,56699.8617860886,0.86019387598092,-56699.8618183147
"g1250",47339.5292301431,12085.777675129,1.96973505102031,35253.7515550141,0.859824588398215,35253.7516100416
"g480",54817.1035681789,198794.042301342,-1.85857651511056,143976.938733163,0.858928296661025,-143976.938745159
"g4167",9723.5643455923,38785.7642627925,-1.99597006838968,29062.1999172002,0.858735959378366,-29062.1999857411
"g305",49287.5421710099,178321.373724631,-1.85518469093077,129033.831553622,0.858697491921834,-129033.831566958
"g365",1981.01365835036,12386.6342037852,-2.64447348777172,10405.6205454349,0.858405139252193,-10405.6208814667
"g4126",5730.47753008355,24981.3951842436,-2.12412678092704,19250.9176541601,0.857001077088783,-19250.9177713471
"g1143",18991.9129117793,4024.47123606598,2.23851407541295,14967.4416757133,0.855747038005847,14967.4418431081
"g78",18688.1121890631,68962.0862192442,-1.88368257885292,50273.9740301811,0.855723957531928,-50273.9740654703
"g1133",20959.3380394011,4630.30561568881,2.17841382838315,16329.0324237123,0.855243114325281,16329.0325690206
"g442",27016.9109163068,97367.2699128189,-1.8495741627462,70350.3589965121,0.855227727342668,-70350.3590208256
"g1175",59515.8233722329,16192.6753574022,1.87793191860447,43323.1480148307,0.853985228496692,43323.1480555321
"g1206",21041.83983311,4711.70173131841,2.15894073584248,16330.1381017915,0.853765963994461,16330.1382445039
"g12952",2728.38284841884,14374.1418879561,-2.39735782859914,11645.7590395372,0.852681181720265,-11645.7592862933
"g72",11046.5048729473,41873.6650038293,-1.92245322445908,30827.160130882,0.852454223726727,-30827.1601908263
"g59",52773.0003028747,183226.777604537,-1.79575844843349,130453.777301662,0.851800276965687,-130453.777314022
"g542",93673.5071863758,323602.106487111,-1.7885080124585,229928.599300736,0.851207878135098,-229928.599307692
"g398",85760.1292556897,295781.12023103,-1.78615098255174,210020.99097534,0.851142483458994,-210020.990982936
"g454",70907.8651694196,245702.932837853,-1.79289751196909,174795.067668433,0.85098092014156,-174795.067677628
"g53",28192.3188243236,98582.0296637974,-1.80602253958628,70389.7108394737,0.850492383443607,-70389.7108626427
"g485",6133.28040525033,25141.0964237701,-2.03531675258371,19007.8160185197,0.85,-19007.8161274884
"g551",14314.5465131558,52130.6059037363,-1.86464866191121,37816.0593905805,0.849715340821665,-37816.0594365519
"g797",32670.710308708,8542.47081879749,1.93527250189447,24128.2394899105,0.848453608247423,24128.2395675225
"g650",159431.319209687,540527.906292879,-1.7614340382235,381096.587083192,0.848003539006001,-381096.587087263
"g263",26575.28366763,92132.1602480849,-1.79361974936757,65556.8765804549,0.847715033082013,-65556.8766049914
"g842",45875.8503488142,12656.5808151138,1.85784718756736,33219.2695337004,0.847526542545007,33219.2695856521
"g130",70706.9490365051,240143.269041178,-1.76397145762634,169436.320004673,0.847522695799354,-169436.320013855
"g204",5180.14203557857,21631.790476499,-2.06208952181689,16451.6484409204,0.84638021234036,-16451.6485701541
"g265",39357.2380364766,133664.785830732,-1.76391854984619,94307.5477942554,0.846260963225112,-94307.5478107515
"g182",10555.3765480451,38491.0897176018,-1.86654647003315,27935.7131695567,0.8449146022465,-27935.713231914
"g274",57211.5968044113,190837.829581193,-1.73796766721513,133626.232776782,0.84474534543776,-133626.232788084
"g1189",12229.6776556661,2261.57561780973,2.4349862387691,9968.10203785637,0.844718418218187,9968.10233526293
"g599",57665.8419744789,191767.187762179,-1.73356698480889,134101.3457877,0.843360517002616,-134101.345798905
"g395",682261.686301466,2252609.68112355,-1.72320024715759,1570347.99482208,0.842802738882905,-1570347.99482302
"g1067",22714.1997220554,5671.96982963215,2.00167271282278,17042.2298924233,0.842460378519772,17042.2300099752
"g283",78902.7742844769,259086.927040745,-1.71528828956895,180184.152756268,0.842225727034928,-180184.152764433
"g10443",864.812919936389,7572.92974528544,-3.13039156317199,6708.11682534905,0.842221880289275,-6708.11755575902
"g150",8295.79800976017,30761.5497245227,-1.89067551388958,22465.7517147625,0.841110170795507,-22465.7517943204
"g562",19199.623310058,64935.554322023,-1.75793061083434,45735.931011965,0.840987074934605,-45735.9310457494
"g186",40503.5276643608,133792.546822353,-1.72387827959645,93289.0191579922,0.84086013232805,-93289.0191739199
"g70",1835.42225768767,10569.1310649167,-2.52567285811038,8733.70880722907,0.840794737651946,-8733.70917242462
"g889",53011.7701999616,15483.8079200203,1.77555240081918,37527.9622799412,0.840548545930143,37527.9623219444
"g58",8411.30052095257,31026.3446829633,-1.88309295171105,22615.0441620107,0.840348515156178,-22615.0442404107
"g923",193041.579357338,59258.4328395029,1.70381924592025,133783.146517835,0.839252192645022,133783.146528685
"g491",33774.2931257312,110554.470975391,-1.71075989061386,76780.1778496602,0.838736728727496,-76780.1778687192
"g291",7616.37147333428,28197.0569169016,-1.88836883835634,20580.6854435673,0.838394368364364,-20580.6855302004
"g1172",9096.55071340498,1404.34057725497,2.6954267419751,7692.21013615,0.838394368364364,7692.21060840213
"g786",175224.103744238,54350.9682984425,1.6888236018723,120873.135445796,0.837767348822896,120873.135457594
"g288",10087.542847249,35521.6769929879,-1.81612489210036,25434.1341457388,0.836774888444376,-25434.134210579
"g693",119343.212341884,36904.3806281134,1.69325253279761,82438.8317137705,0.836467148792122,82438.8317311597
"g746",180252.830723128,56195.2600323283,1.68150156399269,124057.570690799,0.836432528081243,124057.570702195
"g827",24068.1997482184,6358.169994307,1.92044474071482,17710.0297539114,0.836432528081243,17710.0298580363
"g199",6855.41375253728,25611.9574977286,-1.90150187461923,18756.5437451913,0.836394060624711,-18756.5438415766
"g847",114929.851683129,35644.286331721,1.68901082901485,79285.5653514078,0.836309432220342,79285.5653693982
"g1153",14904.6769905086,3342.39239370149,2.15681209054685,11562.2845968071,0.83611324819203,11562.2847979715
"g7988",5280.11479736695,288.492561725159,4.19396326910991,4991.62223564179,0.835713186644099,4991.6239975264
"g6998",291674.900259623,91890.0325623512,1.66638095814589,199784.867697272,0.835555470072319,199784.867704222
"g279",2459.52406186174,12120.8089147671,-2.30103490982908,9661.28485290532,0.834889983074319,-9661.28512692485
"g1176",22352.1624390742,5878.03594515012,1.92700832389968,16474.1264939241,0.834732266502539,16474.1266066269
"g598",176723.695171064,558152.741153132,-1.65916448656221,381429.045982068,0.834678412063394,-381429.045985676
"g1201",76474.3097214232,23606.9341937388,1.69576448713907,52867.3755276844,0.834678412063394,52867.3755548809
"g952",233849.878353753,74080.7685287106,1.65841170768692,159769.109825043,0.834178335128481,159769.10983365
"g359",3119.53841153261,14014.5565163772,-2.16752161286967,10895.0181048446,0.833239729189106,-10895.0183204546
"g77",145391.455139115,454337.662485755,-1.64382242055523,308946.20734664,0.831835667025696,-308946.207351014
"g1188",8620.95213790685,1361.0666929962,2.66310945463746,7259.88544491065,0.831624096014771,7259.88593335856
"g541",5502.38433571199,20849.7695681083,-1.92190262007067,15347.3852323963,0.830727804277581,-15347.3853527331
"g401",3599.99003371949,15230.3465979332,-2.08088395600959,11630.3565642138,0.830550853977535,-11630.3567503679
"g683",16908.0146636273,4182.11181443722,2.01540372870571,12725.90284919,0.830450838590552,12725.90300878
"g585",262.064521192845,4982.67867322454,-4.24892758228112,4720.6141520317,0.830162332666564,-4720.61606421742
"g941",36954.9799255422,10990.536271151,1.74950700735072,25964.4436543912,0.829650715494691,25964.4437133328
"g56",16611.9788156131,53474.1569769135,-1.68661789631823,36862.1781613004,0.828950607785813,-36862.1781998857
"g211",32920.1569085101,102781.657098054,-1.64253970004801,69861.5001895435,0.828881366364056,-69861.5002088527
"g879",15659.8110552791,3819.43545112559,2.03563549069205,11840.3756041535,0.828246653331282,11840.37577914
"g8329",14862.9407889853,3541.24619517633,2.06939054484993,11321.694593809,0.828177411909525,11321.6947829316
"g597",6502.11195359581,23458.5665905658,-1.85113456006568,16956.45463697,0.827650407755039,-16956.4547380141
"g268",49338.013856573,151297.863335605,-1.61662006860417,101959.849479032,0.827569626096323,-101959.849491848
"g89",15114.3286074629,48431.7191301887,-1.6800353191555,33317.3905227258,0.825927065702416,-33317.3905650839
"g105",70939.8952775654,215262.846253538,-1.60143023032667,144322.950975973,0.825465456224034,-144322.950984858
"g12893",1783.0093534491,9530.55784270616,-2.41824638926251,7747.54848925706,0.825042314202185,-7747.54886666131
"g614",1496.67959881247,8685.68676908248,-2.53687451599723,7189.00717027001,0.824973072780428,-7189.00761787925
"g1116",74732.0659601597,24182.8889866115,1.62774080088488,50549.1769735482,0.824857670410832,50549.1769997557
"g882",81914.5750595191,26625.802786077,1.62129514918865,55288.7722734421,0.824184489921526,55288.7722972136
"g129",17673.825431113,55446.2097024205,-1.64947450181624,37772.3842713074,0.823938298199723,-37772.3843073227
"g839",8109.44101691193,1321.91413104778,2.61697400777604,6787.52688586414,0.823630558547469,6787.52739035958
"g1112",59416.8212197822,19117.7838671798,1.6359561276784,40299.0373526025,0.823561317125712,40299.0373858086
"g920",15432.6884702453,3845.19371556534,2.0048612241245,11587.49475468,0.823499769195261,11587.4949281199
"g190",21791.1502418539,66967.3662210302,-1.61971587813822,45176.2159791763,0.822164948453608,-45176.2160082124
"g7860",8137.58868770672,1362.09702357379,2.57877188994693,6775.49166413293,0.821572549623019,6775.49215487696
"g1380",1392.82439967308,8185.9764389514,-2.55514113275566,6793.15203927832,0.820776273272811,-6793.1525198171
"g560",72017.2716424693,213956.387081154,-1.5709018977969,141939.115438685,0.820664717648869,-141939.115447378
"g564",160471.812419757,472994.888584752,-1.55950468931006,312523.076164996,0.819641483305124,-312523.076168887
"g10056",387.27312576276,5067.16578058691,-3.70975573345656,4679.89265482415,0.819622249576858,-4679.89412518751
"g1237",120553.56218606,40520.8409554538,1.57293826039993,80032.7212306059,0.819029850746269,80032.7212460629
"g1159",3484.48752252709,16.4852892414377,7.72362347862759,3468.00223328565,0.818768272041853,3468.01083395567
"g11585",3164.18644106917,13106.8352775205,-2.05041286609948,9942.64883645138,0.818398984459148,-9942.64904787356
"g807",23372.2728530508,6850.66801039495,1.77048145922443,16521.6048426558,0.817756577935067,16521.6049375196
"g7048",9575.06111691636,1924.65751893785,2.31467994581843,7650.40359797851,0.817452685028466,7650.40394813932
"g616",30291.7468218796,90201.3207456815,-1.57422378202105,59909.5739238018,0.817344976150177,-59909.5739444845
