"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Benjamini et al. 1995) < 0.05)"
g70	14882	19041	-0.355540824415227	-0.355540824415227	0	0	0	TRUE
g72	1895	881	1.10498392413804	1.10498392413804	0	0	0	TRUE
g74	706	1151	-0.705147744861049	-0.705147744861049	0	0	0	TRUE
g75	232	763	-1.71755825170696	-1.71755825170696	0	0	0	TRUE
g77	27531	50346	-0.870820146917989	-0.870820146917989	0	0	0	TRUE
g78	2853	5240	-0.877087064843092	-0.877087064843092	0	0	0	TRUE
g79	7584	12379	-0.706863906163692	-0.706863906163692	0	0	0	TRUE
g80	1589	3972	-1.32174649817985	-1.32174649817985	0	0	0	TRUE
g83	5094	7214	-0.502000463513376	-0.502000463513376	0	0	0	TRUE
g85	43001	49317	-0.197714831426811	-0.197714831426811	0	0	0	TRUE
g87	68	0	NA	NA	0	0	0	TRUE
g88	992	2224	-1.16474476233663	-1.16474476233663	0	0	0	TRUE
g89	2298	3230	-0.491155366935175	-0.491155366935175	0	0	0	TRUE
g90	160	24	2.73696559416621	2.73696559416621	0	0	0	TRUE
g92	41178	166765	-2.01787086761005	-2.01787086761005	0	0	0	TRUE
g93	138	518	-1.90828383090839	-1.90828383090839	0	0	0	TRUE
g95	15568	17532	-0.171406968743542	-0.171406968743542	0	0	0	TRUE
g96	127	469	-1.88475942574321	-1.88475942574321	0	0	0	TRUE
g98	3499	21877	-2.64440034477165	-2.64440034477165	0	0	0	TRUE
g100	64	243	-1.92481250360578	-1.92481250360578	0	0	0	TRUE
g101	8320	6573	0.340031543317076	0.340031543317076	0	0	0	TRUE
g103	756	1169	-0.628816790310584	-0.628816790310584	0	0	0	TRUE
g104	4270	8370	-0.970991552929855	-0.970991552929855	0	0	0	TRUE
g105	67565	101043	-0.580621378273076	-0.580621378273076	0	0	0	TRUE
g108	3169	4605	-0.539173496596465	-0.539173496596465	0	0	0	TRUE
g110	669	1555	-1.2168364643765	-1.2168364643765	0	0	0	TRUE
g112	0	532	NA	NA	0	0	0	TRUE
g113	609	2332	-1.93705365529416	-1.93705365529416	0	0	0	TRUE
g114	1699	3155	-0.892954152685691	-0.892954152685691	0	0	0	TRUE
g116	23168	33213	-0.5196145341761	-0.5196145341761	0	0	0	TRUE
g118	10584	8534	0.310590951077566	0.310590951077566	0	0	0	TRUE
g119	3970	11489	-1.53304231911282	-1.53304231911282	0	0	0	TRUE
g122	355	1086	-1.61313317341232	-1.61313317341232	0	0	0	TRUE
g123	6777	5378	0.333577016241367	0.333577016241367	0	0	0	TRUE
g124	131	498	-1.92657893053063	-1.92657893053063	0	0	0	TRUE
g125	5588	9889	-0.82349261874228	-0.82349261874228	0	0	0	TRUE
g127	355	96	1.88671271367089	1.88671271367089	0	0	0	TRUE
g128	131138	576868	-2.13715543905123	-2.13715543905123	0	0	0	TRUE
g130	180	550	-1.61143471208235	-1.61143471208235	0	0	0	TRUE
g132	1509	2338	-0.631682124004973	-0.631682124004973	0	0	0	TRUE
g133	3676	10731	-1.54557585242735	-1.54557585242735	0	0	0	TRUE
g134	48355	82583	-0.77217975352016	-0.77217975352016	0	0	0	TRUE
g136	7077	13961	-0.980192458352077	-0.980192458352077	0	0	0	TRUE
g137	95	430	-2.17833724125851	-2.17833724125851	0	0	0	TRUE
g140	624	2308	-1.88702528978323	-1.88702528978323	0	0	0	TRUE
g141	206	60	1.7796099315747	1.7796099315747	0	0	0	TRUE
g143	3969	5031	-0.342069627285669	-0.342069627285669	0	0	0	TRUE
g144	11225	20859	-0.893954550397373	-0.893954550397373	0	0	0	TRUE
g145	93644	37688	1.31308132331301	1.31308132331301	0	0	0	TRUE
g147	12847	14601	-0.184635676317068	-0.184635676317068	0	0	0	TRUE
g148	816	3133	-1.94090371239956	-1.94090371239956	0	0	0	TRUE
g150	0	326	NA	NA	0	0	0	TRUE
g151	4875	6512	-0.417698480741912	-0.417698480741912	0	0	0	TRUE
g153	2276	3773	-0.729211542503528	-0.729211542503528	0	0	0	TRUE
g154	41671	64135	-0.622068163325606	-0.622068163325606	0	0	0	TRUE
g157	12181	29172	-1.25995172294961	-1.25995172294961	0	0	0	TRUE
g158	1092	452	1.27257817850466	1.27257817850466	0	0	0	TRUE
g160	948	2958	-1.64166308820081	-1.64166308820081	0	0	0	TRUE
g161	6785	24902	-1.87584089600281	-1.87584089600281	0	0	0	TRUE
g162	4696	3002	0.645508431489363	0.645508431489363	0	0	0	TRUE
g163	4207	11449	-1.4443578700335	-1.4443578700335	0	0	0	TRUE
g165	2811	1942	0.533540252961151	0.533540252961151	0	0	0	TRUE
g166	4221	6261	-0.568808271923302	-0.568808271923302	0	0	0	TRUE
g168	29192	61539	-1.07592794423762	-1.07592794423762	0	0	0	TRUE
g169	265	83	1.67480911810364	1.67480911810364	0	0	0	TRUE
g170	24	684	-4.83289001416474	-4.83289001416474	0	0	0	TRUE
g172	16307	44465	-1.4471787919012	-1.4471787919012	0	0	0	TRUE
g176	14621	21365	-0.547207329551973	-0.547207329551973	0	0	0	TRUE
g178	484	1272	-1.39401971800976	-1.39401971800976	0	0	0	TRUE
g181	5135	6800	-0.405170469819508	-0.405170469819508	0	0	0	TRUE
g183	8361	10242	-0.292750055923928	-0.292750055923928	0	0	0	TRUE
g185	1677	3328	-0.988772744576746	-0.988772744576746	0	0	0	TRUE
g187	1715	3306	-0.946878148232139	-0.946878148232139	0	0	0	TRUE
g188	73415	106250	-0.533316074503826	-0.533316074503826	0	0	0	TRUE
g190	693	1154	-0.735715966508268	-0.735715966508268	0	0	0	TRUE
g192	7628	24770	-1.69921711982097	-1.69921711982097	0	0	0	TRUE
g195	189	2138	-3.49980371349942	-3.49980371349942	0	0	0	TRUE
g198	190	49	1.95514576421574	1.95514576421574	0	0	0	TRUE
g199	138028	224407	-0.701156721056698	-0.701156721056698	0	0	0	TRUE
g200	28263	67591	-1.25791654905361	-1.25791654905361	0	0	0	TRUE
g201	18004	20812	-0.209098142591142	-0.209098142591142	0	0	0	TRUE
g203	316	1213	-1.94058308694341	-1.94058308694341	0	0	0	TRUE
g205	33	237	-2.84434912953981	-2.84434912953981	0	0	0	TRUE
g208	7952	16836	-1.08215975277877	-1.08215975277877	0	0	0	TRUE
g210	2382	5728	-1.26585807940014	-1.26585807940014	0	0	0	TRUE
g211	33	156	-2.2410080995038	-2.2410080995038	0	0	0	TRUE
g214	2949	3820	-0.373346815861375	-0.373346815861375	0	0	0	TRUE
g221	319	86	1.89114785906277	1.89114785906277	0	0	0	TRUE
g222	401	1472	-1.87610352960209	-1.87610352960209	0	0	0	TRUE
g224	163	449	-1.46184348051007	-1.46184348051007	0	0	0	TRUE
g227	1338	2420	-0.854928931520496	-0.854928931520496	0	0	0	TRUE
g229	1669	5287	-1.66346537201834	-1.66346537201834	0	0	0	TRUE
g230	890	1474	-0.72785928324131	-0.72785928324131	0	0	0	TRUE
g231	1347	4499	-1.73985451611674	-1.73985451611674	0	0	0	TRUE
g232	1561	2191	-0.489118947012313	-0.489118947012313	0	0	0	TRUE
g233	3445	1808	0.930109305176465	0.930109305176465	0	0	0	TRUE
g234	265	621	-1.22860090876992	-1.22860090876992	0	0	0	TRUE
g235	16343	31774	-0.959173885191058	-0.959173885191058	0	0	0	TRUE
g236	96	2473	-4.68708402366878	-4.68708402366878	0	0	0	TRUE
g237	750	248	1.59655047499637	1.59655047499637	0	0	0	TRUE
g238	596	1119	-0.908825800514231	-0.908825800514231	0	0	0	TRUE
g239	235027	171285	0.456427688393855	0.456427688393855	0	0	0	TRUE
g240	3030	7051	-1.21851008689572	-1.21851008689572	0	0	0	TRUE
g241	328	119	1.46273424131014	1.46273424131014	0	0	0	TRUE
g243	97	445	-2.19774868366663	-2.19774868366663	0	0	0	TRUE
g246	4264	9405	-1.14122050565138	-1.14122050565138	0	0	0	TRUE
g250	2627	5576	-1.08581436073479	-1.08581436073479	0	0	0	TRUE
g251	2949	4238	-0.523157765310433	-0.523157765310433	0	0	0	TRUE
g252	2373	5299	-1.15900802684939	-1.15900802684939	0	0	0	TRUE
g258	1251	841	0.572904083910677	0.572904083910677	0	0	0	TRUE
g259	1662	1083	0.617887139162018	0.617887139162018	0	0	0	TRUE
g260	534	969	-0.859656923727526	-0.859656923727526	0	0	0	TRUE
g263	30803	25942	0.247781157785827	0.247781157785827	0	0	0	TRUE
g264	2908	9868	-1.76273044638053	-1.76273044638053	0	0	0	TRUE
g266	131	453	-1.78994423850878	-1.78994423850878	0	0	0	TRUE
g268	1193	2846	-1.25434161883125	-1.25434161883125	0	0	0	TRUE
g270	5962	7269	-0.285960530181333	-0.285960530181333	0	0	0	TRUE
g273	5928	13561	-1.1938462152346	-1.1938462152346	0	0	0	TRUE
g274	15147	30792	-1.02352349303858	-1.02352349303858	0	0	0	TRUE
g275	2823	5040	-0.836194604937587	-0.836194604937587	0	0	0	TRUE
g277	183	1024	-2.48430016171596	-2.48430016171596	0	0	0	TRUE
g278	773	7	6.78696968186724	6.78696968186724	0	0	0	TRUE
g279	3058	2367	0.369528700626191	0.369528700626191	0	0	0	TRUE
g280	6511	10077	-0.630115157780359	-0.630115157780359	0	0	0	TRUE
g281	227	75	1.59772979679503	1.59772979679503	0	0	0	TRUE
g282	3343	7166	-1.10002468859333	-1.10002468859333	0	0	0	TRUE
g286	22164	38801	-0.807875562640984	-0.807875562640984	0	0	0	TRUE
g287	126	424	-1.75064053106328	-1.75064053106328	0	0	0	TRUE
g288	18676	23610	-0.338212547873816	-0.338212547873816	0	0	0	TRUE
g289	314	620	-0.981503656382612	-0.981503656382612	0	0	0	TRUE
g290	7898	2865	1.46295222881608	1.46295222881608	0	0	0	TRUE
g292	297	1830	-2.62330881237064	-2.62330881237064	0	0	0	TRUE
g293	19533	35587	-0.865436773790179	-0.865436773790179	0	0	0	TRUE
g295	388	734	-0.919723410656086	-0.919723410656086	0	0	0	TRUE
g297	18522	13008	0.509840726261254	0.509840726261254	0	0	0	TRUE
g298	231	4731	-4.35618040409561	-4.35618040409561	0	0	0	TRUE
g299	7261	10712	-0.560987707800585	-0.560987707800585	0	0	0	TRUE
g300	5791	22599	-1.96437453322406	-1.96437453322406	0	0	0	TRUE
g302	24592	49259	-1.00219827004462	-1.00219827004462	0	0	0	TRUE
g307	31074	35803	-0.204372514354251	-0.204372514354251	0	0	0	TRUE
g309	2614	4494	-0.781740983384475	-0.781740983384475	0	0	0	TRUE
g310	31150	54900	-0.817573985981198	-0.817573985981198	0	0	0	TRUE
g316	11195	19854	-0.826575169293735	-0.826575169293735	0	0	0	TRUE
g317	8687	15737	-0.857230598357107	-0.857230598357107	0	0	0	TRUE
g318	3878	9454	-1.28561206125186	-1.28561206125186	0	0	0	TRUE
g319	4521	20359	-2.17095287761895	-2.17095287761895	0	0	0	TRUE
g320	66	210	-1.66985139830767	-1.66985139830767	0	0	0	TRUE
g321	180	2081	-3.53120815340566	-3.53120815340566	0	0	0	TRUE
g322	3791	5829	-0.620669945135857	-0.620669945135857	0	0	0	TRUE
g323	3143	10048	-1.67669419209287	-1.67669419209287	0	0	0	TRUE
g324	1987	3703	-0.89810267692196	-0.89810267692196	0	0	0	TRUE
g326	22293	27608	-0.30849560374684	-0.30849560374684	0	0	0	TRUE
g327	329	33	3.31754965437679	3.31754965437679	0	0	0	TRUE
g328	8592	13294	-0.62970936057228	-0.62970936057228	0	0	0	TRUE
g329	2420	4834	-0.998210425603625	-0.998210425603625	0	0	0	TRUE
g331	2720	1786	0.60687457101648	0.60687457101648	0	0	0	TRUE
g332	2298	5512	-1.26219709005818	-1.26219709005818	0	0	0	TRUE
g333	680	1704	-1.32531868408813	-1.32531868408813	0	0	0	TRUE
g335	2708	4216	-0.638647128062217	-0.638647128062217	0	0	0	TRUE
g337	362	1430	-1.98195354458255	-1.98195354458255	0	0	0	TRUE
g341	107480	36895	1.5425710054439	1.5425710054439	0	0	0	TRUE
g342	1494	904	0.72478547037405	0.72478547037405	0	0	0	TRUE
g346	39988	29653	0.431389056649691	0.431389056649691	0	0	0	TRUE
g347	12722	8891	0.516907893685971	0.516907893685971	0	0	0	TRUE
g348	5690	10455	-0.877692504282999	-0.877692504282999	0	0	0	TRUE
g351	5615	19294	-1.78079434379407	-1.78079434379407	0	0	0	TRUE
g353	144	702	-2.28540221886225	-2.28540221886225	0	0	0	TRUE
g355	948	2859	-1.59255165573284	-1.59255165573284	0	0	0	TRUE
g356	1583	2409	-0.60577313810129	-0.60577313810129	0	0	0	TRUE
g359	2445	9995	-2.03137210179239	-2.03137210179239	0	0	0	TRUE
g361	95	254	-1.41882907844122	-1.41882907844122	0	0	0	TRUE
g362	206	871	-2.08002838141565	-2.08002838141565	0	0	0	TRUE
g365	123	17	2.8550516640889	2.8550516640889	0	0	0	TRUE
g370	30678	34499	-0.169350112178535	-0.169350112178535	0	0	0	TRUE
g371	3205	6945	-1.11565033736265	-1.11565033736265	0	0	0	TRUE
g373	26583	39470	-0.570252591408034	-0.570252591408034	0	0	0	TRUE
g374	5811	3051	0.929504274745755	0.929504274745755	0	0	0	TRUE
g375	898	1949	-1.11794674051674	-1.11794674051674	0	0	0	TRUE
g376	17880	29332	-0.714128707969802	-0.714128707969802	0	0	0	TRUE
g378	72093	130866	-0.860159232325159	-0.860159232325159	0	0	0	TRUE
g379	730	1558	-1.09372686429429	-1.09372686429429	0	0	0	TRUE
g380	19691	26040	-0.403193068680695	-0.403193068680695	0	0	0	TRUE
g384	200	26	2.94341647163363	2.94341647163363	0	0	0	TRUE
g386	57345	119067	-1.05403401262586	-1.05403401262586	0	0	0	TRUE
g387	5849	7784	-0.412321721040454	-0.412321721040454	0	0	0	TRUE
g388	6787	11536	-0.765297151454106	-0.765297151454106	0	0	0	TRUE
g390	4231	3134	0.43299350588377	0.43299350588377	0	0	0	TRUE
g391	2642	6844	-1.37320929324259	-1.37320929324259	0	0	0	TRUE
g392	22674	18714	0.276920965885811	0.276920965885811	0	0	0	TRUE
g394	9505	23610	-1.31263950958009	-1.31263950958009	0	0	0	TRUE
g395	851	1928	-1.179874014544	-1.179874014544	0	0	0	TRUE
g396	271	541	-0.997335742472945	-0.997335742472945	0	0	0	TRUE
g397	3634	4762	-0.390009201036218	-0.390009201036218	0	0	0	TRUE
g400	3170	4552	-0.522017717279812	-0.522017717279812	0	0	0	TRUE
g402	58702	48141	0.286143547115529	0.286143547115529	0	0	0	TRUE
g404	1536	2154	-0.487840033823051	-0.487840033823051	0	0	0	TRUE
g407	261	1235	-2.24238932990215	-2.24238932990215	0	0	0	TRUE
g408	7237	13532	-0.902911405524135	-0.902911405524135	0	0	0	TRUE
g412	589	1794	-1.6068403510888	-1.6068403510888	0	0	0	TRUE
g413	64	202	-1.65821148275179	-1.65821148275179	0	0	0	TRUE
g416	24995	17950	0.47765568297311	0.47765568297311	0	0	0	TRUE
g417	154	13	3.56634682255381	3.56634682255381	0	0	0	TRUE
g420	114	19	2.58496250072116	2.58496250072116	0	0	0	TRUE
g422	4150	7649	-0.882159811431624	-0.882159811431624	0	0	0	TRUE
g423	44551	62803	-0.495375660912902	-0.495375660912902	0	0	0	TRUE
g425	3375	386	3.12821474955748	3.12821474955748	0	0	0	TRUE
g426	4107	2370	0.793197888193435	0.793197888193435	0	0	0	TRUE
g427	544	267	1.02676690956278	1.02676690956278	0	0	0	TRUE
g429	272	868	-1.67408839119414	-1.67408839119414	0	0	0	TRUE
g430	2784	784	1.82823365173352	1.82823365173352	0	0	0	TRUE
g431	9775	25257	-1.36951467996357	-1.36951467996357	0	0	0	TRUE
g432	1725	3350	-0.957564733679604	-0.957564733679604	0	0	0	TRUE
g434	16726	24095	-0.526641332996656	-0.526641332996656	0	0	0	TRUE
g435	11898	14124	-0.247429642809596	-0.247429642809596	0	0	0	TRUE
g436	5037	12573	-1.31969229119359	-1.31969229119359	0	0	0	TRUE
g437	7598	12459	-0.713496660480928	-0.713496660480928	0	0	0	TRUE
g440	25233	39349	-0.641015230809341	-0.641015230809341	0	0	0	TRUE
g442	745	1111	-0.576546486039568	-0.576546486039568	0	0	0	TRUE
g443	1949	4575	-1.23103765280088	-1.23103765280088	0	0	0	TRUE
g444	756	4955	-2.71242691785278	-2.71242691785278	0	0	0	TRUE
g445	15602	13789	0.178213144006049	0.178213144006049	0	0	0	TRUE
g446	18131	14082	0.364606250208752	0.364606250208752	0	0	0	TRUE
g448	51041	154264	-1.59567292505283	-1.59567292505283	0	0	0	TRUE
g449	160	366	-1.19377174339668	-1.19377174339668	0	0	0	TRUE
g450	1015	2159	-1.08888351594997	-1.08888351594997	0	0	0	TRUE
g451	38465	69483	-0.853113736890755	-0.853113736890755	0	0	0	TRUE
g452	8430	12330	-0.548568263460757	-0.548568263460757	0	0	0	TRUE
g453	72	785	-3.44662384233668	-3.44662384233668	0	0	0	TRUE
g457	937	1659	-0.824192933296677	-0.824192933296677	0	0	0	TRUE
g462	696	7519	-3.43338159021451	-3.43338159021451	0	0	0	TRUE
g463	3251	9218	-1.50357021164629	-1.50357021164629	0	0	0	TRUE
g464	2069	4984	-1.26837042316399	-1.26837042316399	0	0	0	TRUE
g469	15020	16572	-0.141862912577574	-0.141862912577574	0	0	0	TRUE
g470	15051	30743	-1.03039861074596	-1.03039861074596	0	0	0	TRUE
g471	1455	692	1.07217521015892	1.07217521015892	0	0	0	TRUE
g472	760	1696	-1.15806484623225	-1.15806484623225	0	0	0	TRUE
g474	1437	3124	-1.12033439168464	-1.12033439168464	0	0	0	TRUE
g476	8077	12877	-0.672905078333722	-0.672905078333722	0	0	0	TRUE
g477	169	535	-1.66251564500633	-1.66251564500633	0	0	0	TRUE
g479	2126	2795	-0.394706686199447	-0.394706686199447	0	0	0	TRUE
g480	3055	4979	-0.704683635359958	-0.704683635359958	0	0	0	TRUE
g481	623	190	1.71323274469305	1.71323274469305	0	0	0	TRUE
g483	181	46	1.97628393102619	1.97628393102619	0	0	0	TRUE
g485	333	10	5.0574502721839	5.0574502721839	0	0	0	TRUE
g487	726	3059	-2.07501865356245	-2.07501865356245	0	0	0	TRUE
g489	4551	8554	-0.910415620908145	-0.910415620908145	0	0	0	TRUE
g490	1127	1621	-0.524396575345319	-0.524396575345319	0	0	0	TRUE
g491	251	800	-1.67231263582395	-1.67231263582395	0	0	0	TRUE
g492	166	1060	-2.67480911810364	-2.67480911810364	0	0	0	TRUE
g493	604	1341	-1.1506887825794	-1.1506887825794	0	0	0	TRUE
g497	0	80	NA	NA	0	0	0	TRUE
g498	10602	18454	-0.799597116074279	-0.799597116074279	0	0	0	TRUE
g502	7576	18309	-1.27304476032616	-1.27304476032616	0	0	0	TRUE
g503	12339	24175	-0.970290412030028	-0.970290412030028	0	0	0	TRUE
g506	84	1842	-4.45473992331258	-4.45473992331258	0	0	0	TRUE
g509	1890	11536	-2.60968493013239	-2.60968493013239	0	0	0	TRUE
g512	12765	23041	-0.852009794648618	-0.852009794648618	0	0	0	TRUE
g513	483	900	-0.897901812381264	-0.897901812381264	0	0	0	TRUE
g514	279	93	1.58496250072116	1.58496250072116	0	0	0	TRUE
g515	754	35	4.4291376963237	4.4291376963237	0	0	0	TRUE
g518	49	4187	-6.41699135862509	-6.41699135862509	0	0	0	TRUE
g519	1762	92	4.2594362528634	4.2594362528634	0	0	0	TRUE
g520	10859	13325	-0.295244280806024	-0.295244280806024	0	0	0	TRUE
g521	64425	88416	-0.456686835178147	-0.456686835178147	0	0	0	TRUE
g524	30941	81499	-1.39726253262305	-1.39726253262305	0	0	0	TRUE
g525	1451	7403	-2.35106250918087	-2.35106250918087	0	0	0	TRUE
g526	24199	50657	-1.06581420977614	-1.06581420977614	0	0	0	TRUE
g527	6789	18356	-1.43498072142422	-1.43498072142422	0	0	0	TRUE
g530	1179	3843	-1.70466925808304	-1.70466925808304	0	0	0	TRUE
g532	653	2435	-1.89876687542327	-1.89876687542327	0	0	0	TRUE
g533	5728	7431	-0.375524876703263	-0.375524876703263	0	0	0	TRUE
g534	37	199	-2.4271712549147	-2.4271712549147	0	0	0	TRUE
g535	224	1280	-2.51457317282976	-2.51457317282976	0	0	0	TRUE
g536	1566	8934	-2.51222204201222	-2.51222204201222	0	0	0	TRUE
g537	9288	16378	-0.818319315667118	-0.818319315667118	0	0	0	TRUE
g538	803	194	2.04934333533019	2.04934333533019	0	0	0	TRUE
g540	14204	21925	-0.626279577198487	-0.626279577198487	0	0	0	TRUE
g541	2221	4318	-0.959153850475523	-0.959153850475523	0	0	0	TRUE
g542	16222	7660	1.08253540220634	1.08253540220634	0	0	0	TRUE
g543	26107	68707	-1.39602040642777	-1.39602040642777	0	0	0	TRUE
g544	504	4898	-3.28069713506406	-3.28069713506406	0	0	0	TRUE
g545	2172	5703	-1.39269692956535	-1.39269692956535	0	0	0	TRUE
g546	12573	23918	-0.92776783051483	-0.92776783051483	0	0	0	TRUE
g547	773	1186	-0.617563690621155	-0.617563690621155	0	0	0	TRUE
g551	17	836	-5.61989629083054	-5.61989629083054	0	0	0	TRUE
g555	7	97	-3.79255792012952	-3.79255792012952	0	0	0	TRUE
g560	15125	26420	-0.804695324197509	-0.804695324197509	0	0	0	TRUE
g561	290	66	2.13551497065648	2.13551497065648	0	0	0	TRUE
g562	299	1033	-1.78862286466696	-1.78862286466696	0	0	0	TRUE
g563	17129	21674	-0.339524502999263	-0.339524502999263	0	0	0	TRUE
g564	882	2306	-1.38654195209425	-1.38654195209425	0	0	0	TRUE
g565	89	4	4.4757334309664	4.4757334309664	0	0	0	TRUE
g568	5650	8801	-0.639416589526176	-0.639416589526176	0	0	0	TRUE
g570	85	512	-2.5906090638623	-2.5906090638623	0	0	0	TRUE
g571	1228	4123	-1.74738390051789	-1.74738390051789	0	0	0	TRUE
g572	12457	15850	-0.347526172182853	-0.347526172182853	0	0	0	TRUE
g574	319	124	1.36321630337799	1.36321630337799	0	0	0	TRUE
g576	919	3787	-2.04291865459538	-2.04291865459538	0	0	0	TRUE
g577	174	1559	-3.16346171684906	-3.16346171684906	0	0	0	TRUE
g579	1073	1746	-0.702403482872919	-0.702403482872919	0	0	0	TRUE
g580	200	1811	-3.17871464117544	-3.17871464117544	0	0	0	TRUE
g581	2991	4730	-0.661212273107406	-0.661212273107406	0	0	0	TRUE
g584	390	903	-1.21125186373125	-1.21125186373125	0	0	0	TRUE
g585	1275	1857	-0.542476568189201	-0.542476568189201	0	0	0	TRUE
g587	994	529	0.909978129448261	0.909978129448261	0	0	0	TRUE
g588	13986	6955	1.00786099042042	1.00786099042042	0	0	0	TRUE
g589	756	2065	-1.44968364208574	-1.44968364208574	0	0	0	TRUE
g590	396	40	3.30742852519225	3.30742852519225	0	0	0	TRUE
g591	453	951	-1.06993429081433	-1.06993429081433	0	0	0	TRUE
g592	676	1475	-1.12561980285438	-1.12561980285438	0	0	0	TRUE
g596	5879	18324	-1.64009178495975	-1.64009178495975	0	0	0	TRUE
g597	434	812	-0.903784684740698	-0.903784684740698	0	0	0	TRUE
g598	2309	995	1.2144997423431	1.2144997423431	0	0	0	TRUE
g601	1718	3053	-0.829497553068316	-0.829497553068316	0	0	0	TRUE
g603	2268	904	1.32702596252704	1.32702596252704	0	0	0	TRUE
g604	34	1078	-4.98667862150217	-4.98667862150217	0	0	0	TRUE
g605	251	72	1.80161855250846	1.80161855250846	0	0	0	TRUE
g606	44700	82500	-0.88411928794986	-0.88411928794986	0	0	0	TRUE
g607	179	634	-1.82452325287515	-1.82452325287515	0	0	0	TRUE
g608	676	1052	-0.638039553010119	-0.638039553010119	0	0	0	TRUE
g609	135	12047	-6.47957070704698	-6.47957070704698	0	0	0	TRUE
g613	96	628	-2.70965824817047	-2.70965824817047	0	0	0	TRUE
g615	9373	6498	0.528515139052432	0.528515139052432	0	0	0	TRUE
g617	1219	428	1.51001542421907	1.51001542421907	0	0	0	TRUE
g618	1467	2182	-0.572782230650217	-0.572782230650217	0	0	0	TRUE
g621	1253	1853	-0.564476466705406	-0.564476466705406	0	0	0	TRUE
g624	11891	29891	-1.32984111619913	-1.32984111619913	0	0	0	TRUE
g625	11010	25451	-1.20890787371295	-1.20890787371295	0	0	0	TRUE
g626	92	297	-1.69075716474375	-1.69075716474375	0	0	0	TRUE
g627	50	361	-2.85199883711245	-2.85199883711245	0	0	0	TRUE
