"","X1_mean","X2_mean","M","D","prob","ranking"
"g379",16673.4212302427,84211.081517081,-2.33645993088134,67537.6602868383,0.898307431912602,-67537.6603272531
"g4609",6174.19799959789,34625.9216280437,-2.48752881704771,28451.7236284458,0.897122634251423,-28451.7237371878
"g875",29775.703547826,5132.86183883666,2.53630026367059,24642.8417089893,0.896614863825204,24642.8418395104
"g1195",29743.9018917153,5156.43656962046,2.52814759700811,24587.4653220949,0.896030158485921,24587.4654520702
"g1219",1084730.1710204,225851.278802173,2.26389122612489,858878.892218228,0.895730112324973,858878.892221212
"g954",230126.137044852,47547.0172549106,2.27499810478142,182579.119789941,0.895668564394522,182579.119804115
"g136",7179.69153839015,37466.6766874917,-2.38361424770742,30286.9851491015,0.891825665486998,-30286.9852428979
"g307",10201.7842117276,50741.3932761156,-2.31434164373869,40539.6090643879,0.89161024773042,-40539.609130449
"g58",26429.0469135946,123576.595611341,-2.22520923011738,97147.548697746,0.891591014002154,-97147.5487232307
"g327",6617.55049949327,34885.2436666655,-2.39824770633094,28267.6931671722,0.891564086782582,-28267.6932689066
"g822",485603.806066844,107497.557638116,2.17547584727447,378106.248428727,0.889329127558086,378106.248434986
"g293",33171.9333518769,151756.971527359,-2.19372778968723,118585.038175482,0.888932912755809,-118585.038195773
"g609",27358.7776834174,124755.332150531,-2.18902579786791,97396.5544671133,0.888502077242653,-97396.5544917129
"g989",78001.9796967833,16884.8651345614,2.20778008408893,61117.1145622218,0.888021234036006,61117.1146020985
"g784",94508.9099038585,20752.1925617768,2.18718657530295,73756.7173420817,0.887398061240191,73756.7173745112
"g10418",10900.4853033349,51761.536171851,-2.24748806704119,40861.0508685161,0.887274965379289,-40861.0509303256
"g402",12448.4776816616,58469.6186585143,-2.2317178554271,46021.1409768527,0.887163409755347,-46021.1410309644
"g594",95305.8219922781,418785.803958128,-2.13557628593994,323479.98196585,0.8860170795507,-323479.9819729
"g282",29670.0098083994,132073.142901557,-2.15425981524023,102403.133093157,0.885370826280966,-102403.133115817
"g595",26619.8568502584,116258.784860314,-2.12676501646558,89638.928010056,0.883270503154331,-89638.9280352857
"g272",9037.28239238219,42057.3197183009,-2.21839600200042,33020.0373259187,0.881977996614864,-33020.0374004383
"g988",117540.791670575,27281.3214102177,2.10717609024659,90259.4702603578,0.88174334513002,90259.4702849546
"g687",54297.586437609,12097.0516281059,2.16623260339005,42200.5348095032,0.881551007847361,42200.5348651015
"g1091",28941.3777463351,5840.10376235069,2.30906769549383,23101.2739839844,0.881074011386367,23101.2740993848
"g11253",14.0301424017525,5135.00499618064,-8.51569221805516,5120.97485377889,0.87935836282505,-5120.98193416553
"g1119",30489.3701246618,6299.81101263481,2.27492589111621,24189.559112027,0.879212186490229,24189.5592190006
"g3697",11462.6263422318,1408.05437499611,3.02516268255698,10054.5719672357,0.879146791814125,10054.5724223326
"g795",34617.9733620842,7373.53284196974,2.23109334661028,27244.4405201144,0.879066010155409,27244.4406114684
"g1141",25090.5713284674,5110.35868672485,2.295648862262,19980.2126417426,0.876157870441606,19980.2127736231
"g1041",1055065.77326896,262047.063184684,2.00943509438655,793018.710084279,0.874711494076012,793018.710086825
"g29",163056.444307514,655781.500949007,-2.00784374475273,492725.056641493,0.874626865671642,-492725.056645584
"g1136",18472.0854861474,3392.61807552336,2.44487582212757,15079.467410624,0.874226804123711,15079.4676088212
"g1005",51586.0275827637,12110.9821508417,2.09066448864161,39475.0454319219,0.87418833666718,39475.0454872844
"g1047",65370.1748210721,15646.1201897399,2.06282760285551,49724.0546313322,0.873961378673642,49724.0546741209
"g556",13952.5089471295,58710.7238597123,-2.0730994726308,44758.2149125828,0.873842129558394,-44758.2149605935
"g7339",9839.80653776243,1104.79761082267,3.15484784593667,8735.00892693976,0.873611324819203,8735.00949666239
"g659",46659.5769140949,10872.2372060202,2.10152438804715,35787.3397080747,0.873545930143099,35787.3397697782
"g730",89249.4771888549,21777.6933508721,2.0349925632447,67471.7838379828,0.873315125403908,67471.7838686711
"g213",8862.37328377367,38467.5311671312,-2.11787624130519,29605.1578833575,0.872180335436221,-29605.1579591112
"g453",211480.077792923,835513.105287362,-1.98214069506524,624033.027494439,0.871757193414371,-624033.027497587
"g106",4123.92652328846,20711.4725722411,-2.32833959858422,16587.5460489527,0.871684105246961,-16587.5462123634
"g1147",62989.7273269081,15440.3770847176,2.0284085795076,47549.3502421905,0.870753192798892,47549.3502854554
"g443",73502.0453571279,287692.083962771,-1.96866922311528,214190.038605643,0.870195414679181,-214190.03861469
"g276",14526.8094427746,59416.8942045543,-2.03215532040113,44890.0847617798,0.870187721187875,-44890.0848077772
"g227",4127.66789459559,20523.9463046427,-2.31390935256431,16396.2784100471,0.86980689336821,-16396.2785733213
"g11459",2496.43000468516,14663.4825475242,-2.55428941950082,12167.052542839,0.869626096322511,-12167.0528109563
"g427",45561.4844354511,179068.297140392,-1.97462328303273,133506.812704941,0.869603015848592,-133506.812719544
"g919",61208.8345847123,15077.1119149127,2.02137979883033,46131.7226697996,0.869549161409448,46131.7227140856
"g614",1063.48479405284,9359.16812116898,-3.1375808977629,8295.68332711614,0.869314509924604,-8295.68392046169
"g259",7682.90597919968,33307.8798614948,-2.11613952174856,25624.9738822951,0.869156793352823,-25624.9739696717
"g278",39839.9923640164,155522.498980735,-1.96483402988334,115682.506616718,0.868314356054778,-115682.506633405
"g12045",7975.66828398291,709.385080858011,3.49096451360037,7266.2832031249,0.868279735343899,7266.28404171268
"g882",62959.796356451,15752.206478267,1.99887694728281,47207.589878184,0.867902754269888,47207.5899205025
"g886",10665.7142538123,1503.42487680331,2.82665589608833,9162.28937700896,0.865429296814895,9162.28981303444
"g1226",105291.542011019,27458.1318910962,1.93908416998241,77833.4101199225,0.865056162486536,77833.410144077
"g54",448.029214029297,6734.87195346314,-3.90998580444658,6286.84273943384,0.864633020464687,-6286.84395530547
"g9118",354798.917769652,94436.0852052187,1.90959146723748,260362.832564433,0.864052161871057,260362.832571436
"g469",11316.7128612536,45216.3336433302,-1.99838905340329,33899.6207820767,0.863659793814433,-33899.6208409794
"g10238",16034.5820795496,3085.07499666195,2.37780928618326,12949.5070828876,0.863348207416526,12949.5073011962
"g550",17923.0392468254,68717.1254987638,-1.93885438954275,50794.0862519384,0.862390367748884,-50794.0862889422
"g17",85520.2653384691,316794.017536701,-1.88920685691285,231273.752198232,0.861947991998769,-231273.752205948
"g1176",62572.5644261627,16381.2231587257,1.9334871469165,46191.341267437,0.860593937528851,46191.3413079031
"g66",25635.8761964822,95696.26172348,-1.90029836063782,70060.3855269978,0.860347745807047,-70060.3855527694
"g2161",7924.22442850982,32350.9601074069,-2.02946688328354,24426.735678897,0.860247730420065,-24426.735763205
"g205",4468.13268354478,20379.2831839239,-2.18935937422645,15911.1505003791,0.859789967687337,-15911.150651006
"g32",9446.02720768658,37618.8408589144,-1.99367580005376,28172.8136512278,0.859582243422065,-28172.81372177
"g318",4277.32274688095,19644.1802149381,-2.19932198744224,15366.8574680572,0.859032158793661,-15366.8576254419
"g739",54308.8105515304,14224.1352920079,1.93284531486221,40084.6752595225,0.859016771811048,40084.6753061225
"g847",303049.205192201,83315.2417472966,1.8628997063267,219733.963444904,0.858659024465302,219733.963452801
"g540",18602.0981390703,69483.3042492373,-1.9012010096965,50881.2061101671,0.858189721495615,-50881.2061456867
"g698",21702.7596098576,4914.25978975051,2.1428324677791,16788.4998201071,0.858105093091245,16788.4999568593
"g987",22101.2156540673,5032.13344366951,2.13488364004899,17069.0822103978,0.857793506693337,17069.0823439061
"g733",12283.8573441477,2148.51523734186,2.51535174920268,10135.3421068059,0.857778119710725,10135.3424189312
"g965",73529.1702991046,20027.8053795109,1.87631236449885,53501.3649195937,0.856654869979997,53501.3649524952
"g1146",22147.9827954065,5118.93131610078,2.11326075226205,17029.0514793057,0.856212494229882,17029.0516104308
"g8291",228.223649735174,5439.33333902608,-4.57490963715311,5211.1096892909,0.856097091860286,-5211.11169748065
"g7234",2387.93023677828,12958.6008803866,-2.44007736704001,10570.6706436083,0.855889367595015,-10570.6709252355
"g9452",114282.992604889,31800.1686700035,1.84550439738961,82482.823934885,0.855747038005847,82482.823955531
"g138",75990.9926191988,270116.050584775,-1.82967904091536,194125.057965577,0.855104631481766,-194125.057974199
"g156",182854.845922041,646945.26321977,-1.82294479303642,464090.417297729,0.854566087090322,-464090.41730131
"g1008",86735.2756704608,24022.6506686932,1.85222351672319,62712.6250017677,0.854439144483767,62712.6250291205
"g553",23983.1254215557,86612.4893210127,-1.8525553937956,62629.363899457,0.854435297738114,-62629.3639268559
"g1236",40182.3278386192,10669.7088370139,1.91304033719843,29512.6190016053,0.852319587628866,29512.619063608
"g10883",3689.92745166091,16977.0209003527,-2.20191896276666,13287.0934486918,0.852315740883213,-13287.0936311412
"g2587",17507.7470317336,3859.82637651141,2.18138558536979,13647.9206552222,0.852054162178797,13647.9208295507
"g610",5858.05212414507,23892.9896493823,-2.02809444937432,18034.9375252372,0.851377134943837,-18034.9376392705
"g1062",49655.4799882825,13605.8343982691,1.86772750789584,36049.6455900134,0.851246345591629,36049.6456383967
"g569",9918.37533521224,37253.4325317655,-1.90919763508708,27335.0571965532,0.850792429604555,-27335.0572632265
"g752",17655.5311983654,3960.55477167856,2.15634579384589,13694.9764266868,0.850707801200185,13694.9765964508
"g4381",8608.89537771534,1188.38074723797,2.85683099718749,7420.51463047738,0.850534697645792,7420.5151804044
"g285",34898.5762101192,121326.28040016,-1.79765200169734,86427.7041900404,0.850238498230497,-86427.7042087355
"g200",7781.11697601194,30065.2828000502,-1.9500493554296,22284.1658240382,0.850134636097861,-22284.165909361
"g1106",24976.4595035998,6243.01734301929,2.00025360590734,18733.4421605805,0.850023080473919,18733.4422673686
"g826",23654.8200893547,5835.81744766273,2.01912752863191,17819.002641692,0.849957685797815,17819.0027560889
"g842",44620.5295517069,12184.9210792091,1.87261072856783,32435.6084724978,0.849680720110786,32435.6085265537
"g328",182404.946022358,620125.79221718,-1.76541604558026,437720.846194823,0.848519002923527,-437720.846198383
"g994",47860.557103685,13312.2218421436,1.84608580949845,34548.3352615414,0.848434374519157,34548.335310864
"g671",22984.179282551,5725.44484444766,2.00518145703922,17258.7344381033,0.847965071549469,17258.7345545879
"g1105",9990.39673287457,1663.09009892996,2.58667564099447,8327.30663394462,0.847807354977689,8327.3070356886
"g295",7777.37560470481,29692.3734221973,-1.9327370980718,21914.9978174925,0.847745807047238,-21914.9979027189
"g775",168018.438003601,49352.6273172153,1.76742076553855,118665.810686385,0.847349592244961,118665.810699547
"g1222",43918.0870887925,12180.6347645212,1.85022589940364,31737.4523242713,0.847199569164487,31737.4523782035
"g11557",1938.9656799222,10805.7993283568,-2.47844662262402,8866.83364843457,0.84688798276658,-8866.83399482076
"g1168",15494.8892684955,3385.11702481942,2.19451483068746,12109.7722436761,0.846795660870903,12109.7724425194
"g554",21276.2432808443,73364.5621991886,-1.78583991768226,52088.3189183443,0.846191721803354,-52088.3189489579
"g1051",12046.2802661447,2353.18676369213,2.35589999828889,9693.09350245258,0.845745499307586,9693.09378875255
"g9941",9018.57553584652,33102.1367564725,-1.87595286051223,24083.561220626,0.845041544853054,-24083.5612936883
"g1243",680394.561801469,203841.052879479,1.73892697546761,476553.50892199,0.844864594553008,476553.508925162
"g879",39400.3812354282,11020.115062755,1.8380703017754,28380.2661726732,0.844129866133251,28380.2662321953
"g1234",36880.5676600734,10251.7931549374,1.84698458614687,26628.774505136,0.844026004000615,26628.7745691899
"g532",153247.504083036,507585.385348674,-1.72778695381266,354337.881265639,0.843475919372211,-354337.881269851
"g1271",24789.3909382431,6456.26149874549,1.94095190706855,18333.1294394976,0.843333589783044,18333.1295422432
"g1483",11627.2466797457,2284.60572868471,2.34749239320773,9342.64095106099,0.842783505154639,9342.64124598405
"g1117",7012.26517239591,840.117678840907,3.06121722181776,6172.147493555,0.84169487613479,6172.14825269518
"g584",26261.6205476004,87115.0597181765,-1.72996619680049,60853.4391705761,0.840144637636559,-60853.4391951662
"g604",39994.3239304357,130492.56436037,-1.70610043280683,90498.2404299345,0.839306047084167,-90498.2404460165
"g1073",52836.5809421732,15637.547560364,1.75652284049545,37199.0333818092,0.839202184951531,37199.0334232804
"g508",124749.478836596,401937.372498414,-1.68793693825905,277187.893661818,0.837998153562087,-277187.893666958
"g183",20276.3617990127,66596.4713068937,-1.7156469245733,46320.109507881,0.836859516848746,-46320.1095396538
"g834",95714.5668075824,29374.114556616,1.70419314107322,66340.4522509665,0.836736420987844,66340.4522728556
"g10786",102591.207270095,31743.375000388,1.69237965713716,70847.8322697068,0.835555470072319,70847.8322899201
"g1124",17181.3123851861,4252.0241704601,2.01461853721327,12929.288214726,0.835366979535313,12929.2883716832
"g2770",76637.3145125062,23522.2234288734,1.70402257094359,53115.0910836328,0.835313125096169,53115.0911109667
"g367",77336.0156041134,245779.427365189,-1.66815181895366,168443.411761075,0.83512078781351,-168443.411769336
"g6160",2978.13156047867,13248.9987004961,-2.15340393918946,10270.8671400175,0.834486074780735,-10270.8673657603
"g2687",14984.1920850717,3570.50013507385,2.06924322105563,11413.6919499978,0.834386059393753,11413.6921375694
"g12969",131.883338576474,4196.30207951657,-4.99178431807979,4064.4187409401,0.8343822126481,-4064.42180631092
"g598",11402.7644013177,38626.1248105859,-1.76019332253522,27223.3604092682,0.834166794891522,-27223.360466173
"g1044",9656.47934371286,1805.61006230476,2.41901092914986,7850.86928140811,0.834166794891522,7850.86965408109
"g792",8298.36155922322,1364.11964944448,2.60485632538546,6934.24190977874,0.833408985997846,6934.24239903743
"g10876",36359.581705555,10729.7172426454,1.76072354467477,25629.8644629096,0.832962763502077,25629.8645233888
"g4211",4585.05053689272,249.677830573892,4.19879800333767,4335.37270631883,0.831854900753962,4335.37473958122
"g419",14615.667011319,47807.4108722044,-1.7097186045694,33191.7438608854,0.831435605477766,-33191.7439049195
"g1120",21986.168486373,6015.84266455721,1.86975746760722,15970.3258218158,0.831239421449454,15970.3259312685
"g70",61289.2740678157,191133.201408338,-1.64087188586515,129843.927340523,0.83035082320357,-129843.927350891
"g128",25937.9919295333,81689.6569018863,-1.65508663058809,55751.664972353,0.830323895983998,-55751.6649969201
"g5936",5507.29856410125,20365.3526611881,-1.88670006956721,14858.0540970868,0.830289275273119,-14858.0542168749
"g1139",66986.447225754,21122.9587822857,1.66505730413639,45863.4884434683,0.830258501307893,45863.488473693
"g413",33764.9407040576,105957.699086465,-1.64989049140981,72192.7583824078,0.830127711955685,-72192.758401261
"g273",17695.7509399171,56874.0380159198,-1.68436725272403,39178.2870760027,0.829731497153408,-39178.2871122102
"g1264",258802.812771207,83484.5511774711,1.63227214062426,175318.261593736,0.829319895368518,175318.261601335
"g10830",564.947067377235,5615.07224123259,-3.31311697797462,5050.12517385536,0.829169872288044,-5050.12626063465
"g157",3405.58323231873,14137.3374195766,-2.05353663608153,10731.7541872579,0.829142945068472,-10731.7543837315
"g1173",196074.981435799,63483.53526476,1.62695108764614,132591.446171039,0.828950607785813,132591.44618102
"g665",24903.5027631107,7108.85290998798,1.80865998722501,17794.6498531227,0.828696722572704,17794.6499450394
"g450",9913.69862107833,33066.7746602968,-1.7378870253367,23153.0760392185,0.828188952146484,-23153.076104442
"g9498",12049.0862946251,39330.1519980839,-1.70671201356781,27281.0657034589,0.828131250961686,-27281.0657568451
"g381",101123.654374871,310186.663445205,-1.61701615343567,209063.009070334,0.827865825511617,-209063.009076587
"g7489",1447.91069586086,8253.29893167432,-2.51099827252747,6805.38823581346,0.827496537928912,-6805.38869905757
"g346",26061.4571826687,81424.9769699045,-1.6435536545371,55363.5197872358,0.827377288813664,-55363.5198116316
"g696",24590.1629161382,7060.63186974839,1.80021208920443,17529.5310463899,0.827054162178797,17529.5311388271
"g1065",45228.5023891162,14250.9247588077,1.66617668564533,30977.5776303085,0.825184643791352,30977.5776751175
"g35",170579.406663334,516799.890349125,-1.59916227728668,346220.483685791,0.825053854439144,-346220.483689484
"g4250",104784.586198902,34430.8943097413,1.60565095306184,70353.6918891607,0.824122941991075,70353.6919074833
"g7",1428.26849649841,8011.12215180436,-2.4877371278232,6582.85365530595,0.823561317125712,-6582.85412537837
"g549",163407.197867558,491367.042148091,-1.58832956025299,327959.844280533,0.823542083397446,-327959.84428438
"g866",14534.2921853888,3696.94641836879,1.97505477536139,10837.34576702,0.823534389906139,10837.3459469922
"g791",19750.6991303604,5534.70384083327,1.83532569604332,14215.9952895271,0.823057393445145,14215.995408
"g3818",11660.9190215099,2708.95088279313,2.10587535410723,8951.96813871678,0.822884289890752,8951.96838641153
"g511",722745.014312572,2165157.92569655,-1.58291360159645,1442412.91138398,0.822249576857978,-1442412.91138485
"g1129",75027.5895076117,24599.1599942243,1.60881215633591,50428.4295133874,0.822122634251423,50428.4295390503
"g657",128577.837026621,42682.0500840716,1.59094060883516,85895.7869425491,0.821926450223111,85895.7869572826
"g682",8064.52585252735,1472.34909531557,2.4534699374855,6592.17675721178,0.821522541929528,6592.17721377679
"g1114",12476.5379664651,3017.56554032652,2.04776065445199,9458.9724261386,0.821426373288198,9458.97264779712
"g236",50458.9394764895,150652.173916536,-1.57803970140244,100193.234440047,0.820760886290198,-100193.234452474
"g1154",75542.9634051695,24955.9956919973,1.59791091353961,50586.9677131722,0.820626250192337,50586.9677384091
"g6260",1371.21258406461,7722.86748903879,-2.49368436274911,6351.65490497418,0.820380058470534,-6351.65539448924
"g3903",1755.63848587263,8820.16404915753,-2.32880968779279,7064.5255632849,0.82030312355747,-7064.52594712911
"g253",7815.72466060293,25860.4080911577,-1.72629349307986,18044.6834305547,0.819887675026927,-18044.68351313
"g445",33273.8857199963,99229.2566050342,-1.57637519157482,65955.3708850379,0.819360670872442,-65955.3709038761
"g12148",1810.82371265286,8928.39349502862,-2.30175450764094,7117.56978237576,0.819106785659332,-7117.57015455853
"g449",13799.112723537,42781.7069005668,-1.63241853879139,28982.5941770298,0.818387444222188,-28982.594223002
"g1281",20309.0987979502,5859.39217844653,1.79330330230537,14449.7066195036,0.818164332974304,14449.706730784
"g528",26678.7834483458,79649.3711104155,-1.57797008949565,52970.5876620697,0.818056624096015,-52970.5876855732
"g10363",134133.773417715,45611.7461732949,1.55619523016579,88522.0272444198,0.81719110632405,88522.0272580986
"g2178",37254.7047907868,11951.3169287151,1.64025303182302,25303.3878620718,0.817164179104478,25303.3879152352
"g5266",28049.0606895836,8677.64408578273,1.69257713825651,19371.4166038009,0.816956454839206,19371.4166777453
"g7182",13451.1651919735,3467.62858256272,1.95570986503153,9983.53660941081,0.816914140637021,9983.53680096622
"g622",39479.8853757048,116255.570124298,-1.5581101351155,76775.6847485936,0.816725650100015,-76775.684764404
"g332",3900.3795876872,14642.0509740844,-1.90843121216336,10741.6713863972,0.816164025234651,-10741.671555929
"g1209",179040.517874417,61321.0895046823,1.54583087942315,117719.428369735,0.816160178488998,117719.428379885
"g6600",16563.0507766822,50259.1828737197,-1.60141878593197,33696.1320970374,0.816137098015079,-33696.1321350914
"g726",170250.165988306,58047.4166617499,1.55235243678721,112202.749326556,0.816090937067241,112202.749337295
"g10166",7438.78150140918,24315.1916461467,-1.70871973530278,16876.4101447375,0.815271580243114,-16876.4102312406
"g51",71976.501206644,209428.26407524,-1.54085827966806,137451.762868596,0.81487921218649,-137451.762877232
"g793",6085.34043105346,894.768191112445,2.76575209880483,5190.57223994101,0.813963686721034,5190.57297679466
"g433",141937.33862157,410971.85228197,-1.53378542557628,269034.513660401,0.813836744114479,-269034.513664773
"g3218",4821.69227206895,16973.8061643367,-1.81569862358639,12152.1138922677,0.813548238190491,-12152.1140279133
"g387",5060.20469289874,17647.829149019,-1.80222307878777,12587.6244561203,0.813040467764271,-12587.6245851362
"g627",54298.5217804358,156590.86291671,-1.52801520593265,102292.341136274,0.812717341129405,-102292.341147687
"g798",273767.362656916,95355.4997057869,1.52156241042103,178411.86295113,0.811928758270503,178411.862957618
"g10511",2722.78296876677,11134.773980658,-2.03191837805267,8411.99101189122,0.811917218033544,-8411.99125729639
"g90",5269.72148609824,18004.664846792,-1.77257212424071,12734.9433606937,0.810224649946146,-12734.9434840556
"g824",37718.6348328715,12492.4641580705,1.59421938199579,25226.1706748009,0.809759193722111,25226.1707251759
"g177",13242.5837416008,39621.6213968655,-1.58110328765625,26379.0376552647,0.809159101400215,-26379.0377026486
"g874",90229.716471324,31434.7603428546,1.5212418882676,58794.9561284694,0.809159101400215,58794.9561481495
"g1244",18048.3751856144,5322.53126377906,1.76168453958796,12725.8439218354,0.809097553469765,12725.8440437735
"g2135",11624.4406512654,2967.20134274295,1.96998656688002,8657.2393085224,0.808655177719649,8657.23953266123
"g2788",3994.84921319233,14429.8783970302,-1.85284618772364,10435.0291838378,0.808612863517464,-10435.0293483337
"g729",256941.480545908,90541.9683112035,1.50478124214641,166399.512234705,0.808520541621788,166399.512241509
"g189",60679.4305447528,171866.216885941,-1.50200653582064,111186.786341188,0.807958916756424,-111186.786351333
"g790",5113.5192340254,640.80404585059,2.99636136512659,4472.71518817481,0.807531927988921,4472.7161918359
"g340",20830.0847524686,59958.0414339098,-1.5252845481795,39127.9566814412,0.807254962301893,-39127.9567111705
"g621",8622.9255201171,26637.3026283511,-1.62719867426114,18014.377108234,0.806762578858286,-18014.3771817246
"g779",18461.7967150527,5575.42383036893,1.72738957937661,12886.3728846838,0.806189413755962,12886.3730004602
"g72",4989.11863806319,16922.3703880811,-1.76207478578036,11933.2517500179,0.806012463455916,-11933.2518801127
"g11447",300.245047397504,4021.63475598204,-3.74356970863956,3721.38970858454,0.805500846284044,-3721.39159152502
"g4422",10314.9606937684,31098.2846398494,-1.59209668078175,20783.323946081,0.805150792429605,-20783.3240070619
"g9003",44410.0774156806,15261.4234464951,1.54099755632063,29148.6539691855,0.804708416679489,29148.6540099193
"g846",10979.0541007847,2808.60769928829,1.96682673357401,8170.44640149645,0.804466071703339,8170.44663822815
"g99",10630.1712263945,31742.303421716,-1.57824198763193,21112.1321953215,0.804069856901062,-21112.1322543124
"g8154",452.705928163214,4459.91043282634,-3.30036863333563,4007.20450466313,0.804027542698877,-4007.20586376912
"g510",3189.51903933174,11984.5358675468,-1.90976324233879,8795.01682821507,0.803923680566241,-8795.01703555951
"g9685",29667.2037799191,9876.74061974061,1.58676202708963,19790.4631601785,0.803758270503154,19790.4632237903
"g3768",43875.9966615872,122004.58969953,-1.47543161933628,78128.5930379427,0.803600553931374,-78128.5930518742
"g720",379370.373829254,136475.188086096,1.47496833339831,242895.185743158,0.803408216648715,242895.185747637
"g1206",28866.5503201924,9578.84174892713,1.59147558514778,19287.7085712653,0.802988921372519,19287.7086369235
"g2083",9547.97957580598,28741.8831401413,-1.58988720341355,19193.9035643353,0.802861978765964,-19193.9036301829
"g392",72116.8026306615,200196.613816038,-1.47301023221732,128079.811185376,0.802761963378981,-128079.811193847
"g161",11546.8071966423,34111.563865488,-1.56276690998798,22564.7566688457,0.80255423911371,-22564.7567229619
"g948",58160.5523122249,20506.8010458909,1.50393851318085,37653.751266334,0.801927219572242,37653.7512963686
"g322",46486.53849114,128659.093252594,-1.46866851805333,82172.5547614537,0.801838744422219,-82172.5547745784
"g428",166.491023167463,3478.34436928263,-4.38488447445646,3311.85334611517,0.801107862748115,-3311.85624890123
"g234",960.597083106656,5833.67429031875,-2.60240150606069,4873.07720721209,0.800353900600092,-4873.07790210085
"g603",5241.66120129474,17196.6945281108,-1.71403527105625,11955.0333268161,0.800323126634867,-11955.0334496897
"g1004",134678.142942903,48981.8610967064,1.45919623714173,85696.2818461963,0.800273118941376,85696.2818586196
"g274",781825.008623525,2137778.01904851,-1.45119441669803,1355953.01042499,0.800250038467457,-1355953.01042576
