"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Benjamini et al. 1995) < 0.005)"
g12151	677	627	0.110690390772957	0.110690390772957	0.166116178462428	0.222820550292421	0.0734802789333152	FALSE
g10815	396	358	0.145540842815354	0.145540842815354	0.166305929731972	0.223051739646794	0.0735565190207912	FALSE
g9722	555	602	-0.117275715522233	-0.117275715522233	0.166988420824208	0.223943680766446	0.0738506574302788	FALSE
g3419	235	206	0.190016419381781	0.190016419381781	0.167140397063204	0.224124050527546	0.0739101385703234	FALSE
g11734	44	32	0.459431618637297	0.459431618637297	0.167777611080011	0.224954985806535	0.0741841588794712	FALSE
g1258	13	21	-0.691877704637669	-0.691877704637669	0.168065080051939	0.225281528035749	0.0742801956626715	FALSE
g7397	21	13	0.691877704637669	0.691877704637669	0.168065080051939	0.225281528035749	0.0742801956626715	FALSE
g8351	13	21	-0.691877704637669	-0.691877704637669	0.168065080051939	0.225281528035749	0.0742801956626715	FALSE
g10350	21	13	0.691877704637669	0.691877704637669	0.168065080051939	0.225281528035749	0.0742801956626715	FALSE
g5439	26	17	0.612976876890753	0.612976876890753	0.168333605182977	0.22555893882915	0.0743755539375344	FALSE
g6369	17	26	-0.612976876890753	-0.612976876890753	0.168333605182977	0.22555893882915	0.0743755539375344	FALSE
g12531	26	17	0.612976876890753	0.612976876890753	0.168333605182977	0.22555893882915	0.0743755539375344	FALSE
g11681	127	106	0.260764232208967	0.260764232208967	0.168608186429768	0.225879653787743	0.0744890897356724	FALSE
g8456	716	769	-0.10302401069757	-0.10302401069757	0.168978284563694	0.226351814111542	0.0746447956265718	FALSE
g284	59	45	0.390789953032167	0.390789953032167	0.169162563708484	0.226563157870181	0.0747105892179715	FALSE
g9388	59	45	0.390789953032167	0.390789953032167	0.169162563708484	0.226563157870181	0.0747105892179715	FALSE
g7107	77	95	-0.303069067636047	-0.303069067636047	0.169520959245896	0.227007596809491	0.074861055282612	FALSE
g2017	165	141	0.226770861847022	0.226770861847022	0.16984763526131	0.227421301098634	0.0749974839312365	FALSE
g4060	118	140	-0.246639967583125	-0.246639967583125	0.170533287691175	0.228315528325807	0.0752923762380555	FALSE
g3651	38	27	0.493040011280117	0.493040011280117	0.171414700575961	0.229423725551667	0.0756420384904661	FALSE
g4130	38	27	0.493040011280117	0.493040011280117	0.171414700575961	0.229423725551667	0.0756420384904661	FALSE
g5698	38	27	0.493040011280117	0.493040011280117	0.171414700575961	0.229423725551667	0.0756420384904661	FALSE
g9401	38	27	0.493040011280117	0.493040011280117	0.171414700575961	0.229423725551667	0.0756420384904661	FALSE
g11208	38	27	0.493040011280117	0.493040011280117	0.171414700575961	0.229423725551667	0.0756420384904661	FALSE
g691	69	86	-0.317740297923929	-0.317740297923929	0.171673084219687	0.229697619311784	0.0757481530101152	FALSE
g10787	224	196	0.192645077942395	0.192645077942395	0.171698370781486	0.229707482278821	0.0757514055537786	FALSE
g1703	209	182	0.199564491882186	0.199564491882186	0.171941409756022	0.230008633895849	0.0758507173308631	FALSE
g10763	52	39	0.415037499278843	0.415037499278843	0.172220034033403	0.230357320715241	0.0759657049507914	FALSE
g12787	964	905	0.0911153542593937	0.0911153542593937	0.172301668636187	0.230442473688661	0.0759937861319513	FALSE
g7936	22	32	-0.540568381362703	-0.540568381362703	0.172326842770568	0.230452104506072	0.0759969621188557	FALSE
g4820	593	547	0.116491271753446	0.116491271753446	0.173012587950809	0.231345020617924	0.0762914220547853	FALSE
g1860	60	46	0.383328639551506	0.383328639551506	0.173264369287531	0.231657533160034	0.0763944803621734	FALSE
g1276	673	624	0.109060475748068	0.109060475748068	0.173593274589863	0.232073085892109	0.0765315185780126	FALSE
g2286	1004	944	0.0889005045889313	0.0889005045889313	0.173976399729823	0.232561029747268	0.0766924294568962	FALSE
g2790	211	184	0.197537232650172	0.197537232650172	0.174131608471601	0.23274423890575	0.0767528469545226	FALSE
g2257	97	79	0.296132094010025	0.296132094010025	0.174467443435415	0.233168809644454	0.0768928590686023	FALSE
