"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g2",5975.24297877798,1.14913268453579,0.252136931215546,4.55757385082721,5.17478976652271e-06,0.000199407048047885
"g3",47965.1449283292,0.839230687208153,0.205126955811834,4.09127451770888,4.29008937816854e-05,0.00133126836016292
"g4",23952.7617447954,1.20970238685198,0.211158947405229,5.72887107895304,1.01101190899983e-08,6.94210251770147e-07
"g6",754.630233826098,2.53156638485706,0.425457422643001,5.95022263128146,2.677780006523e-09,2.13379395704972e-07
"g9",2251.68911496503,1.64583559062017,0.235795783565197,6.97991951228042,2.95349220906357e-12,3.89047254355119e-10
"g10",32713.6447408343,1.79321667988138,0.214632227714469,8.35483421560974,6.55246724962292e-17,1.96711162152052e-14
"g14",2132.56018938642,0.798614720721354,0.229574640563164,3.47867133217454,0.000503906200277545,0.0113454970677324
"g15",3667.81828209793,0.988996368179311,0.174888447378832,5.65501256945239,1.55834867942526e-08,1.04774599493233e-06
"g16",1258.75536366672,1.96161686371343,0.492805080260519,3.98051266573071,6.87668004616946e-05,0.00198592981467565
"g17",18301.4610008808,1.73055024558007,0.32698877631357,5.29238423743493,1.20731893186458e-07,6.60393224213553e-06
"g18",65.4115345309853,2.39652015724463,0.666586866272186,3.5952105847013,0.000324129284215339,0.00792949544746637
"g19",1650.07743059988,1.65926786403914,0.264632483970786,6.27008385041011,3.60853729156497e-10,3.35949005225975e-08
"g20",686.520699928296,1.25699459259681,0.228453796167718,5.50218299578614,3.75117299863728e-08,2.34501230617644e-06
"g21",9019.00993252923,1.7130059394273,0.283881363983053,6.03423174875813,1.59720709788964e-09,1.3132704730355e-07
"g24",6449.54673330988,1.25318513937552,0.206731188029228,6.06190653341739,1.34517382292006e-09,1.11977452003124e-07
"g27",6569.87835735866,1.80342975280974,0.221288950410916,8.14966020427549,3.64948265364635e-16,9.42223431518416e-14
"g28",39379.6595029565,0.923022925762308,0.208655273390688,4.42367408579238,9.70363719601015e-06,0.00035687821243104
"g30",31515.2326579583,1.79926724758854,0.257583295652441,6.98518606585538,2.84478703355188e-12,3.78591297073415e-10
"g33",1062.13707503493,0.866771520504427,0.203518548648455,4.25893131736918,2.05406566027381e-05,0.000683400350733882
"g34",485.008203716501,3.29844904745163,0.96565858840537,3.41575074985715,0.000636064381563226,0.0139879984695054
"g35",2197.66120819005,1.03194294114277,0.33848750209593,3.04868845896209,0.00229842699216051,0.0411517254393898
