"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Benjamini et al. 1995) < 0.05)"
g251	15453	18955	-0.294691510613561	-0.294691510613561	0	0	0	TRUE
g252	13	271	-4.38170932321278	-4.38170932321278	0	0	0	TRUE
g253	4434	6730	-0.601997734630373	-0.601997734630373	0	0	0	TRUE
g258	2309	3582	-0.633497164211846	-0.633497164211846	0	0	0	TRUE
g259	4091	8340	-1.02759384644398	-1.02759384644398	0	0	0	TRUE
g260	774	1636	-1.07976727679734	-1.07976727679734	0	0	0	TRUE
g264	13999	29397	-1.07034515992659	-1.07034515992659	0	0	0	TRUE
g268	250	23	3.44222232860507	3.44222232860507	0	0	0	TRUE
g269	446	1124	-1.33352642030062	-1.33352642030062	0	0	0	TRUE
g272	6386	3634	0.813354133335977	0.813354133335977	0	0	0	TRUE
g275	217	457	-1.07449912261359	-1.07449912261359	0	0	0	TRUE
g276	5820	12273	-1.07639688481356	-1.07639688481356	0	0	0	TRUE
g278	252	546	-1.11547721741994	-1.11547721741994	0	0	0	TRUE
g280	1646	780	1.07741830667202	1.07741830667202	0	0	0	TRUE
g281	675	1569	-1.2168859450299	-1.2168859450299	0	0	0	TRUE
g283	11913	7139	0.738742859609189	0.738742859609189	0	0	0	TRUE
g284	340	1375	-2.01582496716168	-2.01582496716168	0	0	0	TRUE
g285	1571	322	2.28655058717958	2.28655058717958	0	0	0	TRUE
g286	6	3596	-9.22721480479329	-9.22721480479329	0	0	0	TRUE
g287	11559	8929	0.372446076414105	0.372446076414105	0	0	0	TRUE
g288	5181	7704	-0.572377119593378	-0.572377119593378	0	0	0	TRUE
g289	5371	6938	-0.369329119130848	-0.369329119130848	0	0	0	TRUE
g291	57	480	-3.07400058144378	-3.07400058144378	0	0	0	TRUE
g292	11837	21355	-0.851270411061916	-0.851270411061916	0	0	0	TRUE
g293	17825	30714	-0.784994335493925	-0.784994335493925	0	0	0	TRUE
g294	80	2392	-4.90207357931074	-4.90207357931074	0	0	0	TRUE
g297	73774	108825	-0.560825654826157	-0.560825654826157	0	0	0	TRUE
g300	2582	3622	-0.488297545642977	-0.488297545642977	0	0	0	TRUE
g303	46010	60016	-0.383399711670862	-0.383399711670862	0	0	0	TRUE
g304	2846	4149	-0.543827995345168	-0.543827995345168	0	0	0	TRUE
g305	2315	5067	-1.13011963537494	-1.13011963537494	0	0	0	TRUE
g306	3169	5627	-0.828338303675324	-0.828338303675324	0	0	0	TRUE
g307	5224	3540	0.561405536576071	0.561405536576071	0	0	0	TRUE
g308	5035	15066	-1.58123275109851	-1.58123275109851	0	0	0	TRUE
g309	647	2212	-1.7735137682422	-1.7735137682422	0	0	0	TRUE
g310	60	227	-1.9196578916824	-1.9196578916824	0	0	0	TRUE
g313	4230	7326	-0.792368037701248	-0.792368037701248	0	0	0	TRUE
g314	62223	51118	0.283616562477803	0.283616562477803	0	0	0	TRUE
g315	19447	22894	-0.235421935701615	-0.235421935701615	0	0	0	TRUE
g316	553	1503	-1.44249362368166	-1.44249362368166	0	0	0	TRUE
g319	2163	4086	-0.91765553877125	-0.91765553877125	0	0	0	TRUE
g321	5794	8377	-0.531873988907657	-0.531873988907657	0	0	0	TRUE
g322	30352	20650	0.555649802217307	0.555649802217307	0	0	0	TRUE
g324	2585	6353	-1.29727373859849	-1.29727373859849	0	0	0	TRUE
g325	29509	20077	0.555611320499199	0.555611320499199	0	0	0	TRUE
g326	3619	5184	-0.518474610512085	-0.518474610512085	0	0	0	TRUE
g331	1422	476	1.57888798631147	1.57888798631147	0	0	0	TRUE
g332	2272	6472	-1.5102487729253	-1.5102487729253	0	0	0	TRUE
g333	768	1203	-0.64745842645492	-0.64745842645492	0	0	0	TRUE
g334	5557	9337	-0.748652842798553	-0.748652842798553	0	0	0	TRUE
g335	6734	2643	1.34928729618608	1.34928729618608	0	0	0	TRUE
g337	591	1696	-1.52090613438567	-1.52090613438567	0	0	0	TRUE
g338	5268	7060	-0.422412837902028	-0.422412837902028	0	0	0	TRUE
g339	2179	6433	-1.56182549223073	-1.56182549223073	0	0	0	TRUE
g340	3982	9873	-1.309995306125	-1.309995306125	0	0	0	TRUE
g341	2171	8412	-1.95408912411663	-1.95408912411663	0	0	0	TRUE
g343	12251	15467	-0.336293881417312	-0.336293881417312	0	0	0	TRUE
g348	1772	2481	-0.485543131337414	-0.485543131337414	0	0	0	TRUE
g349	15465	34257	-1.1473919818993	-1.1473919818993	0	0	0	TRUE
g353	20997	27579	-0.393386932561624	-0.393386932561624	0	0	0	TRUE
g355	30699	53964	-0.813805628334455	-0.813805628334455	0	0	0	TRUE
g356	31610	57605	-0.865813004934511	-0.865813004934511	0	0	0	TRUE
g357	6748	8036	-0.252017590445725	-0.252017590445725	0	0	0	TRUE
g358	1321	2409	-0.866803926991642	-0.866803926991642	0	0	0	TRUE
g359	5143	7825	-0.605480598354886	-0.605480598354886	0	0	0	TRUE
g360	641	17	5.2367177053684	5.2367177053684	0	0	0	TRUE
g361	126	389	-1.62634642148628	-1.62634642148628	0	0	0	TRUE
g362	18663	28114	-0.591107819810496	-0.591107819810496	0	0	0	TRUE
g365	9179	13147	-0.518324736150957	-0.518324736150957	0	0	0	TRUE
g366	262	670	-1.35459428380769	-1.35459428380769	0	0	0	TRUE
g369	591	1456	-1.30078032002116	-1.30078032002116	0	0	0	TRUE
g370	86	351	-2.02906246560246	-2.02906246560246	0	0	0	TRUE
g371	4192	19259	-2.19982217296412	-2.19982217296412	0	0	0	TRUE
g373	4886	38760	-2.98784280203519	-2.98784280203519	0	0	0	TRUE
g376	1226	3247	-1.40514840559531	-1.40514840559531	0	0	0	TRUE
g377	15254	20929	-0.456315775547528	-0.456315775547528	0	0	0	TRUE
g378	44569	75240	-0.755459257469118	-0.755459257469118	0	0	0	TRUE
g380	153	651	-2.08912589047298	-2.08912589047298	0	0	0	TRUE
g382	1752	581	1.59239270619664	1.59239270619664	0	0	0	TRUE
g384	469	25	4.22958792274065	4.22958792274065	0	0	0	TRUE
g385	73	387	-2.40636519726439	-2.40636519726439	0	0	0	TRUE
g391	4236	5319	-0.328452447627509	-0.328452447627509	0	0	0	TRUE
g393	17510	14508	0.27133043335064	0.27133043335064	0	0	0	TRUE
g396	6301	11190	-0.828557321548894	-0.828557321548894	0	0	0	TRUE
g398	20737	32329	-0.640621686667952	-0.640621686667952	0	0	0	TRUE
g399	87	0	NA	NA	0	0	0	TRUE
g401	3316	5025	-0.599679589457903	-0.599679589457903	0	0	0	TRUE
g402	210	762	-1.8594016698272	-1.8594016698272	0	0	0	TRUE
g404	2803	4709	-0.748448978267033	-0.748448978267033	0	0	0	TRUE
g405	9797	8315	0.236623776764292	0.236623776764292	0	0	0	TRUE
g408	0	65	NA	NA	0	0	0	TRUE
g409	10225	11949	-0.224789042368869	-0.224789042368869	0	0	0	TRUE
g411	267	800	-1.58316025808717	-1.58316025808717	0	0	0	TRUE
g412	2000	7210	-1.8499992594661	-1.8499992594661	0	0	0	TRUE
g416	66368	128222	-0.950084112711842	-0.950084112711842	0	0	0	TRUE
g417	4285	6981	-0.704138507126643	-0.704138507126643	0	0	0	TRUE
g419	257	1028	-2	-2	0	0	0	TRUE
g420	11792	45546	-1.94951592780639	-1.94951592780639	0	0	0	TRUE
g421	39228	44992	-0.197784716584112	-0.197784716584112	0	0	0	TRUE
g422	934	1482	-0.666050992596173	-0.666050992596173	0	0	0	TRUE
g425	2682	3898	-0.539424853353415	-0.539424853353415	0	0	0	TRUE
g426	16	232	-3.85798099512757	-3.85798099512757	0	0	0	TRUE
g428	28637	24739	0.211093179530536	0.211093179530536	0	0	0	TRUE
g430	4094	53	6.27137493246021	6.27137493246021	0	0	0	TRUE
g431	875	451	0.956155583464311	0.956155583464311	0	0	0	TRUE
g433	447	737	-0.721389787911752	-0.721389787911752	0	0	0	TRUE
g434	762	89	3.09791375652692	3.09791375652692	0	0	0	TRUE
g435	12	207	-4.10852445677817	-4.10852445677817	0	0	0	TRUE
g436	10989	14385	-0.388505114196933	-0.388505114196933	0	0	0	TRUE
g438	2940	4005	-0.445986087572345	-0.445986087572345	0	0	0	TRUE
g439	127	740	-2.54269677374415	-2.54269677374415	0	0	0	TRUE
g442	1916	3534	-0.883204478815436	-0.883204478815436	0	0	0	TRUE
g443	3985	12732	-1.67580743275809	-1.67580743275809	0	0	0	TRUE
g444	2604	6294	-1.27324773013279	-1.27324773013279	0	0	0	TRUE
g445	1798	902	0.995193682259067	0.995193682259067	0	0	0	TRUE
g446	8123	12824	-0.658761781112005	-0.658761781112005	0	0	0	TRUE
g449	856	2591	-1.59782631377895	-1.59782631377895	0	0	0	TRUE
g450	2676	1538	0.799022612679634	0.799022612679634	0	0	0	TRUE
g454	3499	5454	-0.640372035675414	-0.640372035675414	0	0	0	TRUE
g455	2046	599	1.77217823695654	1.77217823695654	0	0	0	TRUE
g457	2246	3356	-0.579384788039222	-0.579384788039222	0	0	0	TRUE
g459	3192	6100	-0.934348591115265	-0.934348591115265	0	0	0	TRUE
g462	44	1472	-5.06413033741971	-5.06413033741971	0	0	0	TRUE
g463	2054	3670	-0.83734388141238	-0.83734388141238	0	0	0	TRUE
g464	5000	10778	-1.1080894918403	-1.1080894918403	0	0	0	TRUE
g465	3299	8637	-1.38850151171966	-1.38850151171966	0	0	0	TRUE
g469	20922	38505	-0.880025026686077	-0.880025026686077	0	0	0	TRUE
g472	266	2793	-3.39231742277876	-3.39231742277876	0	0	0	TRUE
g476	284	716	-1.33406865775958	-1.33406865775958	0	0	0	TRUE
g478	1900	840	1.17753818555219	1.17753818555219	0	0	0	TRUE
g479	2033	2667	-0.391607609706194	-0.391607609706194	0	0	0	TRUE
g480	1729	7635	-2.14269028804193	-2.14269028804193	0	0	0	TRUE
g481	667	283	1.2368847083527	1.2368847083527	0	0	0	TRUE
g483	6	107	-4.15650448567999	-4.15650448567999	0	0	0	TRUE
g484	8496	24932	-1.55314294660673	-1.55314294660673	0	0	0	TRUE
g485	95	297	-1.64446351246982	-1.64446351246982	0	0	0	TRUE
g487	1545	2200	-0.509896685620285	-0.509896685620285	0	0	0	TRUE
g489	6651	7776	-0.225456948017317	-0.225456948017317	0	0	0	TRUE
g490	6825	11358	-0.734807865730284	-0.734807865730284	0	0	0	TRUE
g492	237	663	-1.48412181121433	-1.48412181121433	0	0	0	TRUE
g493	3167	8207	-1.37373808593127	-1.37373808593127	0	0	0	TRUE
g495	63846	87276	-0.450988745305471	-0.450988745305471	0	0	0	TRUE
g496	19823	27283	-0.460826974203812	-0.460826974203812	0	0	0	TRUE
g497	21586	39311	-0.864837134650726	-0.864837134650726	0	0	0	TRUE
g498	926	1514	-0.709281106725497	-0.709281106725497	0	0	0	TRUE
g499	283	1089	-1.94412999588502	-1.94412999588502	0	0	0	TRUE
g500	13406	15004	-0.162468329154713	-0.162468329154713	0	0	0	TRUE
g504	1218	1721	-0.498732964133872	-0.498732964133872	0	0	0	TRUE
g507	834	331	1.33321616663745	1.33321616663745	0	0	0	TRUE
g508	7	131	-4.22606807947985	-4.22606807947985	0	0	0	TRUE
g509	33	198	-2.58496250072116	-2.58496250072116	0	0	0	TRUE
g510	1648	3181	-0.948764129356295	-0.948764129356295	0	0	0	TRUE
g511	3106	7774	-1.3235992779519	-1.3235992779519	0	0	0	TRUE
g512	34035	55404	-0.702971028489667	-0.702971028489667	0	0	0	TRUE
g513	17455	30605	-0.81012701125381	-0.81012701125381	0	0	0	TRUE
g515	346	89	1.95889479667033	1.95889479667033	0	0	0	TRUE
g516	291	775	-1.41317715725332	-1.41317715725332	0	0	0	TRUE
g517	971	1503	-0.630301808497173	-0.630301808497173	0	0	0	TRUE
g518	126	423	-1.74723392962003	-1.74723392962003	0	0	0	TRUE
g520	14820	30368	-1.03500644982791	-1.03500644982791	0	0	0	TRUE
g521	1672	4530	-1.43793620285271	-1.43793620285271	0	0	0	TRUE
g522	2677	7442	-1.475073251485	-1.475073251485	0	0	0	TRUE
g523	2743	462	2.56978986543222	2.56978986543222	0	0	0	TRUE
g527	976	2661	-1.44701545745933	-1.44701545745933	0	0	0	TRUE
g531	7416	13044	-0.814673197122934	-0.814673197122934	0	0	0	TRUE
g532	15027	29086	-0.952767888601135	-0.952767888601135	0	0	0	TRUE
g533	794	1816	-1.19355329014796	-1.19355329014796	0	0	0	TRUE
g534	540	895	-0.728928275100786	-0.728928275100786	0	0	0	TRUE
g535	978	3585	-1.87406674863703	-1.87406674863703	0	0	0	TRUE
g537	2684	1976	0.441801724615505	0.441801724615505	0	0	0	TRUE
g538	2505	5646	-1.17241852536712	-1.17241852536712	0	0	0	TRUE
g541	30622	63634	-1.05522929953247	-1.05522929953247	0	0	0	TRUE
g542	9285	12122	-0.384653932385671	-0.384653932385671	0	0	0	TRUE
g544	13584	24776	-0.867034924121624	-0.867034924121624	0	0	0	TRUE
g546	1030	1810	-0.813345359899987	-0.813345359899987	0	0	0	TRUE
g549	22687	43817	-0.949624863492467	-0.949624863492467	0	0	0	TRUE
g551	466	821	-0.817052267123525	-0.817052267123525	0	0	0	TRUE
g553	383	773	-1.01312402199989	-1.01312402199989	0	0	0	TRUE
g554	1096	4714	-2.10470396028964	-2.10470396028964	0	0	0	TRUE
g555	47087	52172	-0.147946930971782	-0.147946930971782	0	0	0	TRUE
g556	29219	23367	0.322434279853267	0.322434279853267	0	0	0	TRUE
g558	2446	4326	-0.822609261434591	-0.822609261434591	0	0	0	TRUE
g563	1427	2797	-0.970894919000429	-0.970894919000429	0	0	0	TRUE
g564	206	565	-1.45560653011933	-1.45560653011933	0	0	0	TRUE
g565	3003	3795	-0.337695410745679	-0.337695410745679	0	0	0	TRUE
g566	11440	12862	-0.169027942473015	-0.169027942473015	0	0	0	TRUE
g567	245	804	-1.71441375217636	-1.71441375217636	0	0	0	TRUE
g569	555	303	0.873169977764517	0.873169977764517	0	0	0	TRUE
g570	4730	8270	-0.806047145831879	-0.806047145831879	0	0	0	TRUE
g571	2882	7986	-1.4704027364583	-1.4704027364583	0	0	0	TRUE
g572	4166	12312	-1.56333039228756	-1.56333039228756	0	0	0	TRUE
g575	5110	6141	-0.265150311919584	-0.265150311919584	0	0	0	TRUE
g576	450	889	-0.982258417612732	-0.982258417612732	0	0	0	TRUE
g580	460	794	-0.787505146198582	-0.787505146198582	0	0	0	TRUE
g582	54	180	-1.73696559416621	-1.73696559416621	0	0	0	TRUE
g583	149	393	-1.39921698179645	-1.39921698179645	0	0	0	TRUE
g585	11438	4752	1.26722806940252	1.26722806940252	0	0	0	TRUE
g589	678	346	0.970513235499618	0.970513235499618	0	0	0	TRUE
g590	3632	6971	-0.940601424993938	-0.940601424993938	0	0	0	TRUE
g591	13591	15385	-0.178872832896234	-0.178872832896234	0	0	0	TRUE
g593	97	671	-2.79025611401306	-2.79025611401306	0	0	0	TRUE
g594	241	1115	-2.2099386585777	-2.2099386585777	0	0	0	TRUE
g595	982	2263	-1.2044416549522	-1.2044416549522	0	0	0	TRUE
g597	4088	11185	-1.45209815500886	-1.45209815500886	0	0	0	TRUE
g599	596	5197	-3.12429482320574	-3.12429482320574	0	0	0	TRUE
g602	36911	34037	0.116946939503784	0.116946939503784	0	0	0	TRUE
g603	285	1136	-1.99492901045258	-1.99492901045258	0	0	0	TRUE
g604	1482	3782	-1.35160391564393	-1.35160391564393	0	0	0	TRUE
g605	485	169	1.52096150079231	1.52096150079231	0	0	0	TRUE
g607	2210	3317	-0.585832642509228	-0.585832642509228	0	0	0	TRUE
g608	22222	29240	-0.395954644867846	-0.395954644867846	0	0	0	TRUE
g609	4812	5883	-0.28991539373723	-0.28991539373723	0	0	0	TRUE
g610	13132	9606	0.451078941335568	0.451078941335568	0	0	0	TRUE
g612	138	594	-2.1057946640226	-2.1057946640226	0	0	0	TRUE
g613	339	1018	-1.58638038293935	-1.58638038293935	0	0	0	TRUE
g614	37367	64205	-0.780920910432251	-0.780920910432251	0	0	0	TRUE
g615	41529	70629	-0.766141537542167	-0.766141537542167	0	0	0	TRUE
g616	127	543	-2.0961237010322	-2.0961237010322	0	0	0	TRUE
g618	8598	20847	-1.27776677128042	-1.27776677128042	0	0	0	TRUE
g619	31140	53399	-0.778043780481845	-0.778043780481845	0	0	0	TRUE
g620	1827	3958	-1.11529497842002	-1.11529497842002	0	0	0	TRUE
g621	1788	6464	-1.85408046156848	-1.85408046156848	0	0	0	TRUE
g623	219	1034	-2.23923341071376	-2.23923341071376	0	0	0	TRUE
g624	47	167	-1.82911544079641	-1.82911544079641	0	0	0	TRUE
g625	4651	6304	-0.438726594931763	-0.438726594931763	0	0	0	TRUE
g626	2122	4728	-1.15580537926277	-1.15580537926277	0	0	0	TRUE
g627	4214	5705	-0.437036572358739	-0.437036572358739	0	0	0	TRUE
g628	10249	18004	-0.812834317707413	-0.812834317707413	0	0	0	TRUE
g629	60	388	-2.69302224657861	-2.69302224657861	0	0	0	TRUE
