"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Benjamini et al. 1995) < 0.05)"
g6509	197	104	0.921612101315285	0.921612101315285	6.49498830274098e-08	9.60967426286282e-08	8.25716154958148e-09	TRUE
g4722	1663	1366	0.283830684997179	0.283830684997179	6.63547903290151e-08	9.81641626889097e-08	8.43480567113679e-09	TRUE
g9827	224	124	0.853158611670729	0.853158611670729	6.71667669260856e-08	9.93540389706099e-08	8.53704639661053e-09	TRUE
g7876	35007	36450	-0.0582753823364843	-0.0582753823364843	6.72674503876536e-08	9.94916087039956e-08	8.54886714601187e-09	TRUE
g5228	0	21	NA	NA	6.83061451844935e-08	1.01010583139757e-07	8.67889034268163e-09	TRUE
g9049	0	21	NA	NA	6.83061451844935e-08	1.01010583139757e-07	8.67889034268163e-09	TRUE
g8095	183	301	-0.717919838475659	-0.717919838475659	7.0149496322891e-08	1.0371875301074e-07	8.91208667332794e-09	TRUE
g7731	23	75	-1.70525673443887	-1.70525673443887	7.02009287367744e-08	1.03782950462128e-07	8.91760287203228e-09	TRUE
g10564	64	17	1.91253715874966	1.91253715874966	7.03389080314309e-08	1.03975066973647e-07	8.93411058112378e-09	TRUE
g10218	156	75	1.05658352836637	1.05658352836637	7.18086625717262e-08	1.06135546916467e-07	9.11975092047884e-09	TRUE
g1413	119	50	1.25096157353322	1.25096157353322	7.19434644080863e-08	1.06316589767076e-07	9.13478599542322e-09	TRUE
g7459	119	50	1.25096157353322	1.25096157353322	7.19434644080863e-08	1.06316589767076e-07	9.13478599542322e-09	TRUE
g2876	87	30	1.53605290024021	1.53605290024021	7.28432741903262e-08	1.0762789040761e-07	9.2479812949615e-09	TRUE
g8473	241	137	0.814857253269436	0.814857253269436	7.28975494412865e-08	1.07695797919875e-07	9.25381628253617e-09	TRUE
g1668	52	11	2.24100809950379	2.24100809950379	7.29555353906619e-08	1.07763026102509e-07	9.25906492522812e-09	TRUE
g4058	11	52	-2.24100809950379	-2.24100809950379	7.29555353906619e-08	1.07763026102509e-07	9.25906492522812e-09	TRUE
g8680	62	137	-1.14383577257365	-1.14383577257365	7.32543097292648e-08	1.08185840320803e-07	9.29592342539992e-09	TRUE
g1511	122	52	1.23029761942179	1.23029761942179	7.33390171925308e-08	1.08298592028008e-07	9.30561167326265e-09	TRUE
g3844	128	229	-0.839203788096944	-0.839203788096944	7.35776360949458e-08	1.08638570759432e-07	9.33482451890133e-09	TRUE
g3874	427	284	0.588345140115809	0.588345140115809	7.39643244429544e-08	1.09197073998079e-07	9.38281419411116e-09	TRUE
g11954	538	729	-0.438312641770313	-0.438312641770313	7.6084256339648e-08	1.12314028733887e-07	9.6506401171579e-09	TRUE
g5700	341	496	-0.540568381362702	-0.540568381362702	7.7400313380771e-08	1.14243744604871e-07	9.81645193611925e-09	TRUE
g10961	267	157	0.766075182795928	0.766075182795928	7.75302763100782e-08	1.14422531764828e-07	9.83181431388954e-09	TRUE
g4407	1342	1078	0.316027493447677	0.316027493447677	7.79077733437106e-08	1.14966558089067e-07	9.87856005285618e-09	TRUE
g7349	2712	2331	0.218408174007477	0.218408174007477	7.97514010386635e-08	1.17673746440279e-07	1.01111765906247e-08	TRUE
g9608	937	719	0.382057277219889	0.382057277219889	8.10198450551525e-08	1.19531727207465e-07	1.02708245342596e-08	TRUE
g11802	299	182	0.716207033999408	0.716207033999408	8.24790812314902e-08	1.21670735775656e-07	1.04546199348149e-08	TRUE
g120	71	21	1.75742969672592	1.75742969672592	8.44833142332746e-08	1.24613129022819e-07	1.07074465730509e-08	TRUE
g4926	38	5	2.92599941855622	2.92599941855622	8.4574677039484e-08	1.24733684469984e-07	1.07178053612438e-08	TRUE
g7566	362	232	0.641864891955634	0.641864891955634	8.52589865374398e-08	1.25728611366608e-07	1.0803294961523e-08	TRUE
g7856	74	154	-1.05733317506595	-1.05733317506595	8.55335404725821e-08	1.26119127527423e-07	1.08368502615193e-08	TRUE
g11351	13172	12318	0.0967063837655893	0.0967063837655893	8.81951647269119e-08	1.30028887142056e-07	1.11727983475311e-08	TRUE
g9022	129	57	1.17833724125851	1.17833724125851	8.84126625244619e-08	1.30334714889236e-07	1.11990767524565e-08	TRUE
g554	399	262	0.606821934684895	0.606821934684895	8.89028546335879e-08	1.31042423263256e-07	1.1259886954909e-08	TRUE
g12762	6257	5673	0.14135924002842	0.14135924002842	8.90039726364478e-08	1.31176542283486e-07	1.12714112000251e-08	TRUE
g1986	6822	7461	-0.129174253324658	-0.129174253324658	8.90996277869149e-08	1.31302580395508e-07	1.12822410889881e-08	TRUE
g8985	570	765	-0.42449782852791	-0.42449782852791	8.96600369504341e-08	1.32113401431402e-07	1.13519112994243e-08	TRUE
g383	166	278	-0.743901641376582	-0.743901641376582	9.0850266754039e-08	1.3385196849031e-07	1.15012985593615e-08	TRUE
g10516	15295	16244	-0.0868468254787604	-0.0868468254787604	9.08645978459077e-08	1.33857856153344e-07	1.15018044598061e-08	TRUE
g5363	265	156	0.764446330588314	0.764446330588314	9.15477139651344e-08	1.34848856053272e-07	1.15869566308943e-08	TRUE
g1418	20	69	-1.78659636189081	-1.78659636189081	9.18341735989259e-08	1.35255426023799e-07	1.16218913626658e-08	TRUE
