"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Benjamini et al. 1995) < 0.05)"
g2604	20973	51883	-1.3067286612902	-1.3067286612902	0	0	0	TRUE
g2608	13609	11397	0.255906942536054	0.255906942536054	0	0	0	TRUE
g2610	367	4217	-3.52236505343592	-3.52236505343592	0	0	0	TRUE
g2613	52593	84399	-0.682355112183476	-0.682355112183476	0	0	0	TRUE
g2614	2035	1352	0.589933642871426	0.589933642871426	0	0	0	TRUE
g2616	51	0	NA	NA	0	0	0	TRUE
g2619	635	48	3.72565028093837	3.72565028093837	0	0	0	TRUE
g2620	2134	11518	-2.43225814587169	-2.43225814587169	0	0	0	TRUE
g2622	242	60	2.01197264166608	2.01197264166608	0	0	0	TRUE
g2627	239	589	-1.30125701584971	-1.30125701584971	0	0	0	TRUE
g2631	88	310	-1.81669278663694	-1.81669278663694	0	0	0	TRUE
g2632	1398	2097	-0.584962500721156	-0.584962500721156	0	0	0	TRUE
g2636	957	278	1.78343404176252	1.78343404176252	0	0	0	TRUE
g2637	3230	2174	0.571182224553979	0.571182224553979	0	0	0	TRUE
g2639	1222	726	0.75120283182298	0.75120283182298	0	0	0	TRUE
g2640	102	408	-2	-2	0	0	0	TRUE
g2641	7668	10403	-0.440077388266861	-0.440077388266861	0	0	0	TRUE
g2642	1307	836	0.644684293714549	0.644684293714549	0	0	0	TRUE
g2643	4822	6025	-0.32132959040216	-0.32132959040216	0	0	0	TRUE
g2644	5178	6143	-0.24654841806381	-0.24654841806381	0	0	0	TRUE
g2645	301	0	NA	NA	0	0	0	TRUE
g2646	24625	18981	0.375567722882458	0.375567722882458	0	0	0	TRUE
g2648	3063	927	1.72430412297343	1.72430412297343	0	0	0	TRUE
g2652	8056	3720	1.11476106201139	1.11476106201139	0	0	0	TRUE
g2660	5830	17118	-1.55394636421502	-1.55394636421502	0	0	0	TRUE
g2661	536	1283	-1.25921626463191	-1.25921626463191	0	0	0	TRUE
