"","X1_mean","X2_mean","M","D","prob","ranking"
"g539",18972.8561979513,98175.6064677566,-2.37142772474196,79202.7502698053,0.90142351492767,-79202.750305307
"g721",137497.242345852,27022.59482456,2.34716456399078,110474.647521292,0.901385041551247,110474.647546227
"g4007",12876.1160999643,1326.60921838007,3.27888212914678,11549.5068815843,0.900777162203755,11549.5073470183
"g431",57388.3989731186,283245.204124013,-2.3032204970631,225856.805150895,0.898911203447215,-225856.805162638
"g1252",38849.4449489588,7170.21408688376,2.43780588626508,31679.230862075,0.897306863650354,31679.230955873
"g179",224011.439889227,1081299.6009787,-2.27112199774762,857288.161089475,0.897141428131733,-857288.161092483
"g598",80.1475352863203,6160.03378862549,-6.26413629909173,6079.88625333917,0.896194983071714,-6079.88948032333
"g224",12208.2199725783,60955.5188153538,-2.31990398349038,48747.2988427755,0.895144659895352,-48747.2988979781
"g7684",1.84247207554759,5224.88302812807,-11.4695402698937,5223.04055605252,0.894113573407202,-5223.0531493106
"g7843",67655.5746141076,13803.2601787841,2.29319975678581,53852.3144353235,0.893674976915974,53852.3144841493
"g1041",14296.6620702115,1845.29167507457,2.95375757314966,12451.370395137,0.893367189904586,12451.3707454873
"g10944",25568.9062284117,119017.507196192,-2.2187114539455,93448.60096778,0.891428131732841,-93448.600994119
"g412",4528925.33474127,20629032.1433462,-2.18743547560286,16100106.8086049,0.891278085564789,-16100106.808605
"g81",37932.8150913738,174504.568831846,-2.20174646237197,136571.753740472,0.890866420437058,-136571.75375822
"g10793",21310.0320257835,3601.41781252032,2.56489587505158,17708.6142132631,0.890631732840874,17708.6143990114
"g599",20271.7990112124,94165.33204367,-2.21572188847521,73893.5330324576,0.890481686672822,-73893.5330656772
"g477",21492.4367612627,99780.5861450755,-2.21493008288755,78288.1493838128,0.889977685441674,-78288.1494151452
"g1061",31390.1967511043,6040.42148205024,2.37759294663698,25349.7752690541,0.889669898430286,25349.7753805531
"g1250",104244.306326369,22694.8040957463,2.19953464797319,81549.5022306232,0.889392890120037,81549.5022602858
"g4288",9644.42007945387,46905.4223311826,-2.2819883133997,37261.0022517287,0.889308248691905,-37261.002321607
"g235",9919.86965474824,47909.0783218095,-2.271905989966,37989.2086670612,0.888815789473684,-37989.2087349957
"g215",180149.549658741,807776.702610046,-2.16476149204104,627627.152951305,0.888673437980917,-627627.152955038
"g2398",409.028800771565,7473.59439174281,-4.19152793190831,7064.56559097125,0.88787703908895,-7064.56683442384
"g596",93054.9734115689,414366.389361015,-2.15475182230033,321311.415949446,0.887726992920899,-321311.415956671
"g929",265834.63476812,60286.7772831376,2.1406155659117,205547.857484982,0.886603570329332,205547.857496129
"g974",113149.895103529,25239.2840719835,2.16449235407414,87910.6110315453,0.886503539550631,87910.6110581918
"g16",127964.291826969,543080.105082039,-2.08542372798612,415115.81325507,0.882490766389658,-415115.813260308
"g778",35184.7679906946,7390.95316174536,2.25111866367471,27793.8148289492,0.882452293013235,27793.8149201122
"g103",41030.0106503693,170724.819944068,-2.05692137853154,129694.809293699,0.87895891043398,-129694.80931001
"g88",6682.64621801112,31335.1621689004,-2.22929105506338,24652.5159508893,0.878635734072022,-24652.5160516851
"g11520",139870.346379158,33607.7959938302,2.05722229352627,106262.550385327,0.878504924592182,106262.550405241
"g116",5427.00149852543,26316.882215766,-2.27776136968776,20889.8807172405,0.878327947060634,-20889.8808414202
"g294",9108.26070546952,40796.4956190029,-2.1631977399635,31688.2349135334,0.877916281932902,-31688.2349873687
"g923",93039.3123989268,22205.481023393,2.06692461086497,70833.8313755338,0.87773160972607,70833.8314056901
"g490",1853.52690800088,12539.7192675074,-2.75816008592196,10686.1923595065,0.877646968297938,-10686.192715454
"g1210",29092.6340728965,6154.59686559935,2.24091765879577,22938.0372072971,0.877620036934441,22938.0373167597
"g659",84157.6757587496,20048.1099666175,2.06962862809167,64109.5657921321,0.877250692520776,64109.5658255387
"g552",3805.62607204355,19757.7782770212,-2.37621500849794,15952.1522049777,0.876804401354263,-15952.1523819569
"g633",856.74951512963,8597.95007355018,-3.32704735754935,7741.20055842055,0.876796706678978,-7741.20127337707
"g174",10154.7848443806,44482.7294307311,-2.13108564088859,34327.9445863506,0.876765927977839,-34327.9446524997
"g770",12409.9706648508,1874.65105941577,2.72680571736142,10535.319605435,0.875869498307171,10535.319958318
"g1295",22016.620066756,4425.65534328434,2.31462999929716,17590.9647234716,0.875657894736842,17590.9648757518
"g264",436044.96881532,1762070.86908254,-2.01472311820218,1326025.90026722,0.875569405971068,-1326025.90026875
"g567",4861.36257133232,23607.1197795339,-2.27978939154197,18745.7572082016,0.87539242843952,-18745.7573468313
"g295",40547.2829665759,164266.84277361,-2.01836415277192,123719.559807034,0.875334718374885,-123719.559823498
"g4793",3457.39884976506,18309.3819828554,-2.4048241456701,14851.9831330904,0.875280855647892,-14851.9833277842
"g1096",394061.478865855,97688.4581646138,2.01216070319824,296373.020701241,0.875192366882118,296373.020708071
"g569",34586.8858021794,140094.282999356,-2.01810105849541,105507.397197177,0.874942289935365,-105507.397216478
"g981",126503.21147106,31490.6581674482,2.00617819452223,95012.5533036117,0.873564943059403,95012.5533247918
"g1063",19290.6826309833,3811.28304132963,2.3395555386876,15479.3995896537,0.873268698060942,15479.3997664538
"g12632",55357.0735098274,13238.90756867,2.06398359533157,42118.1659411574,0.873168667282241,42118.1659917298
"g30",11907.8970242641,50044.7016864803,-2.0712986859174,38136.8046622163,0.872926285010773,-38136.8047184648
"g553",24432.1009577988,97805.8957019786,-2.00114350417096,73373.7947441798,0.871756694367498,-73373.7947714686
"g816",45570.7830805564,10822.7389758499,2.07404350488815,34748.0441047065,0.8716297322253,34748.0441666043
"g526",8141.88410184481,35068.1535186535,-2.10672687856092,26926.2694168087,0.870948753462604,-26926.2694992245
"g29",6671.59138555783,29336.5492644885,-2.13659634684193,22664.9578789306,0.8698945829486,-22664.9579796377
"g783",33042.8942028705,7669.32362068413,2.10716880379249,25373.5705821864,0.869790704832256,25373.5706696822
"g1300",37486.9368490913,8851.31068656867,2.08242493636039,28635.6261625226,0.86943674976916,28635.6262382411
"g497",20912.0580574652,82500.9573833724,-1.98007580966914,61588.8993259073,0.869082794706063,-61588.8993577369
"g130",322108.338135532,1231022.67465737,-1.93423942349963,908914.336521834,0.86806325023084,-908914.336523892
"g156",40364.8782310966,154713.081632063,-1.93842274315326,114348.203400966,0.867709295167744,-114348.203417396
"g479",29558.77950801,113874.178013456,-1.94578203368984,84315.3985054459,0.867643890427824,-84315.3985278977
"g203",467.066671151315,6492.77347782574,-3.79713447060514,6025.70680667443,0.867374576792859,-6025.70800306758
"g730",61148.8844793113,15449.5604711017,1.98476038526565,45699.3240082096,0.866939827639274,45699.3240513095
"g474",6010.14391043625,26374.5135998431,-2.13367304660288,20364.3696894069,0.866358879655279,-20364.3698011845
"g1223",12096.7504120077,2042.10828862113,2.56648826747384,10054.6421233866,0.865450907971684,10054.6424509399
"g6218",1180.10336438823,9080.74883827211,-2.94389804364377,7900.64547388388,0.865408587257618,-7900.64602235396
"g585",418.241161149303,6214.40301888697,-3.89320885004351,5796.16185773767,0.865285472453063,-5796.16316524717
"g660",14577.6390617325,2786.96674320338,2.38698939323495,11790.6723185292,0.864339027393044,11790.6725601489
"g4747",7385.54931483252,30899.1209422034,-2.0647886616864,23513.5716273708,0.863773468759618,-23513.5717180281
"g1066",9013.37339357882,1203.73475798913,2.90454962751325,7809.63863558969,0.863038627269929,7809.63917571764
"g1042",101277.0050487,27081.3135932424,1.90293702290877,74195.6914554577,0.862126808248692,74195.6914798605
"g472",26195.3467340979,97457.9326283051,-1.89546906068298,71262.5858942072,0.861880578639581,-71262.5859194154
"g441",46476.358105688,170768.315328277,-1.87747139097281,124291.957222589,0.861522776238843,-124291.957236769
"g334",112937.089578803,412895.15799014,-1.87025614192347,299958.068411337,0.861261157279163,-299958.068417167
"g828",282723.655048627,77105.3549722233,1.87448963226747,205618.300076404,0.860987996306556,205618.300084948
"g1104",7562.42663408509,841.635684447685,3.16758146146356,6720.79094963741,0.860957217605417,6720.79169609507
"g1199",36190.7577439436,9087.27314590349,1.99370196520312,27103.4845980401,0.86056863650354,27103.4846713673
"g218",46546.3720445588,169822.290721728,-1.86728520861799,123275.918677169,0.860383964296707,-123275.918691311
"g626",16809.7939812585,62981.3163348965,-1.90562186750459,46171.522353638,0.860180055401662,-46171.5223929631
"g861",17844.3420516784,3849.34150251267,2.21278313428767,13995.0005491658,0.860056940597107,13995.0007241
"g761",300918.988030697,82823.9106111256,1.86125591613288,218095.077419572,0.859895352416128,218095.077427514
"g858",12741.6156384494,2372.67320861091,2.42496290805471,10368.9424298385,0.859379809172053,10368.942713399
"g7046",96181.6485237732,26378.8631382641,1.86637926432149,69802.7853855091,0.858433364112035,69802.7854104607
"g145",147940.374070056,530645.862121239,-1.84273353995105,382705.488051183,0.857863958140966,-382705.488055619
"g911",70307.8131668583,19283.6785891411,1.86630473310857,51024.1345777172,0.856532779316713,51024.134611849
"g885",98863.3666297327,27379.2569750753,1.85235274100791,71484.1096546574,0.856255771006464,71484.1096786573
"g12168",4978.35954812959,21170.2908792144,-2.08829875825306,16191.9313310848,0.856013388734995,-16191.9314657504
"g119",23462.039410023,84341.8995200261,-1.84592109050072,60879.8601100031,0.855420898738073,-60879.8601379879
"g916",20047.9386540334,4698.58887919696,2.09315446086912,15349.3497748364,0.85408971991382,15349.3499175556
"g8588",4416.40556508758,18998.783822571,-2.1049625015033,14582.3782574834,0.852947060634041,-14582.3784094088
"g9244",18855.8592211541,67202.5433723977,-1.83350294230607,48346.6841512436,0.851515851031087,-48346.6841860106
"g887",13871.05102076,2906.57904977863,2.254683055005,10964.4719709814,0.851238842720837,10964.4722028027
"g9340",17751.2972118633,63291.2209473869,-1.834080942637,45539.9237355236,0.851069559864574,-45539.9237724567
"g12643",34351.0493765093,9187.31252958461,1.90263936049373,25163.7368469247,0.850538627269929,25163.7369188543
"g7063",23472.1730064385,5947.99379060573,1.98047636343556,17524.1792158328,0.849407510003078,17524.1793277435
"g3713",2329.80593952993,11790.5112745042,-2.33934458341652,9460.70533497426,0.849365189289012,-9460.70562419863
"g7421",5929.07513911215,23174.3407066525,-1.9666493105804,17245.2655675404,0.847983995075408,-17245.2656796787
"g782",47012.5174796724,13282.4029528792,1.82352876579221,33730.1145267932,0.846675900277008,33730.1145760853
"g985",75675.8555589663,22084.7813322125,1.77678053273095,53591.0742267538,0.84631809787627,53591.0742562078
"g304",65072.4287641899,218941.628109158,-1.75042797804892,153869.199344968,0.846191135734072,-153869.199354924
"g452",60903.8356932634,205373.243005103,-1.75364323646253,144469.40731184,0.84610649430594,-144469.407322483
"g847",380476.932252842,114197.131241209,1.73628257888444,266279.801011633,0.845290858725762,266279.801017294
"g1348",12540.7861822147,43984.707281536,-1.81037421736546,31443.9210993213,0.84442136041859,-31443.9211514372
"g1124",81239.1999910822,23972.481006891,1.7607968057291,57266.7189841912,0.844186672822407,57266.719011261
"g5319",4767.39649547939,19106.4348984887,-2.00278508678921,14339.0384030093,0.843875038473376,-14339.0385428774
"g2236",22272.7236852571,5797.93471508405,1.94166699928819,16474.788970173,0.843578793474915,16474.7890845924
"g604",4338.10050187681,17692.8349116903,-2.02802984686644,13354.7344098135,0.843463373345645,-13354.7345638003
"g9907",46301.323258511,13396.5783364283,1.78918886095317,32904.7449220827,0.842609264389043,32904.7449707261
"g385",1662.8310481817,9280.82760563435,-2.48061187037315,7617.99655745265,0.842566943674977,-7617.99696132754
"g853",72317.028965243,21437.7874921009,1.75417938932595,50879.2414731421,0.842178362573099,50879.2415033818
"g1236",82405.4848149038,24654.27115437,1.74090276115911,57751.2136605339,0.841628193290243,57751.2136867735
"g245",172127.426241807,562449.687054993,-1.70824705818406,390322.260813186,0.841439673745768,-390322.260816924
"g147",5485679.62795143,17834257.9786772,-1.70090891737,12348578.3507258,0.840458602646968,-12348578.3507259
"g380",4383.24106772772,17537.3389131425,-2.00035992130737,13154.0978454147,0.84015081563558,-13154.0979975133
"g4876",87859.2021585247,26655.0588279924,1.72078403237263,61204.1433305323,0.839354416743613,61204.1433547227
"g418",41987.1748936163,136883.236260114,-1.70492514940305,94896.0613664972,0.838650353955063,-94896.0613818128
"g114",25558.7726319962,82866.3186107296,-1.69696727323229,57307.5459787334,0.836395814096645,-57307.5460038583
"g322",8198.07950014901,28841.789269109,-1.81480278281855,20643.70976896,0.836130347799323,-20643.7098487303
"g869",10041.4728117344,2037.75875020021,2.30091572265988,8003.71406153417,0.83555324715297,8003.71439226894
"g909",181715.650922957,57281.2462342831,1.66554789637256,124434.404688674,0.835033856571253,124434.40469982
"g1054",22410.9090909231,6192.65532678238,1.85557111714895,16218.2537641408,0.834776084949215,16218.253870291
"g10050",11494.2620433037,38714.1540999883,-1.75194727490872,27219.8920566846,0.83465297014466,-27219.8921130647
"g197",25977.9350291833,83524.1862968935,-1.68490726635161,57546.2512677102,0.833552631578947,-57546.2512923766
"g610",4830.96178208579,18111.4779847037,-1.90652193731025,13280.5162026179,0.832452293013235,-13280.5163394659
"g74",74930.5756044072,235462.26241641,-1.65186941817,160531.686812003,0.832283010156971,-160531.686820502
"g627",8119.77443693824,1456.00798640239,2.47942138172054,6663.76645053585,0.832144506001847,6663.76691180128
"g1185",96901.1338692745,30565.2938683979,1.66461910926271,66335.8400008766,0.831671283471837,66335.8400217625
"g12284",502.994876624493,5060.6879527384,-3.33071790871808,4557.69307611391,0.829574484456756,-4557.69429314192
"g3677",14008.3151903883,3495.94150581306,2.00253049928621,10512.3736845753,0.82953216374269,10512.373875309
"g68",14210.9871186986,45760.4063418759,-1.68709309292515,31549.4192231773,0.829228224068944,-31549.4192682856
"g1004",8457.86806280122,1626.72736942343,2.37832157194439,6831.14069337779,0.828635734072022,6831.14110739454
"g404",19439.9228691026,61450.2788107333,-1.66039706153459,42010.3559416306,0.828531855955679,-42010.355974443
"g476",3239.06590881267,13175.8392615667,-2.02424513051342,9936.77335275399,0.828127885503232,-9936.77355893603
"g183",22242.3228960105,69852.4996553421,-1.65100427804286,47610.1767593316,0.827885503231764,-47610.176787958
"g45",36050.729866202,111344.921421692,-1.62693538353475,75294.19155549,0.827843182517698,-75294.1915730671
"g3279",12070.95580295,2868.5205885956,2.07316113818042,9202.43521435445,0.827804709141274,9202.43544787944
"g1018",195634.606217681,63491.2997147492,1.6235307778362,132143.306502932,0.82778162511542,132143.306512905
"g242",936.897050415951,6384.03501730279,-2.76850613172304,5447.13796688683,0.827777777777778,-5447.13867043297
"g832",44645.8620986315,13962.0183311476,1.67701895786038,30683.8437674838,0.827450754078178,30683.8438133124
"g859",54135.5145237394,17106.7346094715,1.66201095625443,37028.7799142678,0.82725838719606,37028.7799515669
"g1136",15339.5012649715,4024.41042395463,1.93040222806204,11315.0908410169,0.827050630963373,11315.0910056842
"g26",28310.5046768265,87841.1031796548,-1.63355870533222,59530.5985028283,0.826642813173284,-59530.5985252413
"g572",10611.7179191164,34528.8107544597,-1.70214241412476,23917.0928353433,0.825700215450908,-23917.0928959127
"g1",31368.0870861978,96421.6550995214,-1.62005964185352,65053.5680133236,0.825677131425054,-65053.5680334962
"g188",30538.0534161636,93704.2809710527,-1.61750685680214,63166.2275548891,0.825519390581717,-63166.227575599
"g1187",306371.78413828,100956.048903329,1.60155608170946,205415.735234952,0.825373191751308,205415.735241195
"g1010",121438.25573538,39691.7128600896,1.61331324703037,81746.5428752899,0.825180824869191,81746.5428912097
"g648",16561.9814870973,52062.8875137864,-1.65238004055522,35500.9060266891,0.825057710064635,-35500.9060651439
"g204",33667.4922364812,102602.349195646,-1.60763559403057,68934.8569591651,0.824438288704217,-68934.856977911
"g2795",6729.62925593758,22878.5720940301,-1.76539808072139,16148.9428380925,0.824372883964297,-16148.9429345889
"g741",95695.2358958286,31363.4341686364,1.60936356583131,64331.8017271922,0.824176669744537,64331.8017473226
"g4269",2832.80081615442,0.543692302614783,12.3471511408814,2832.25712385181,0.823387965527855,2832.28403726579
"g1190",56103.2747004242,18085.3807541782,1.6332610105901,38017.893946246,0.823180209295168,38017.8939813287
"g1030",21883.0408412788,6401.43317098646,1.77334638620592,15481.6076702923,0.8229378270237,15481.6077718566
"g8474",14081.0928373725,3705.80673462236,1.92589975731591,10375.2861027501,0.822641582025239,10375.2862814965
"g1218",15311.8641838383,4132.06149987235,1.88971630635123,11179.8026839659,0.822514619883041,11179.8028436748
"g168",9062.19890358083,29373.5203410663,-1.69658311771723,20311.3214374855,0.822068328716528,-20311.3215083423
"g986",9311.85386981753,2031.23444256883,2.19671165500253,7280.6194272487,0.821806709756848,7280.61975864509
"g557",2896.36610276082,11732.879890427,-2.01824129634936,8836.51378766621,0.821225761772853,-8836.51401814725
"g369",385.997899827221,4406.0824203902,-3.51283157933437,4020.08452056298,0.820864112034472,-4020.08605535451
"g106",10543.5464523211,33577.3492248838,-1.6711281237895,23033.8027725627,0.820814096645122,-23033.8028331838
"g3071",10902.8285070529,2610.81043715619,2.06213284315898,8292.01806989669,0.820371652816251,8292.01832631146
"g1213",4070.02081488463,289.244304991065,3.8146757136215,3780.77650989357,0.820313942751616,3780.77843433251
"g1036",8844.78719866622,1889.87444388899,2.22653704235574,6954.91275477723,0.820198522622345,6954.91311117761
"g1159",76711.324865424,25463.2853006608,1.5910210086779,51248.0395647632,0.819906124961527,51248.0395894603
"g4",10069.1098928676,32056.0981621676,-1.67066267765575,21986.9882693,0.81974838411819,-21986.988332772
"g12437",4787.66368831042,517.595072089274,3.20942602612737,4270.06861622115,0.819271314250539,4270.06982233923
"g838",19216.9837479614,5633.73963969439,1.77021711492446,13583.244108267,0.817924746075716,13583.2442236175
"g962",44715.8760375023,14612.2743250749,1.61360639679427,30103.6017124274,0.81722837796245,30103.6017556735
"g737",40167.7337190131,13077.974647096,1.61889793460093,27089.7590719171,0.816855186211142,27089.7591202901
"g11840",3438.97412900958,140.272614074614,4.61567298364723,3298.70151493497,0.816697445367806,3298.70474414903
"g1221",11043.7776208323,2739.12182057328,2.01144840754675,8304.65580025899,0.816278085564789,8304.65604385275
"g555",22162.1753607242,65683.467078892,-1.56743078310147,43521.2917181678,0.815650969529086,-43521.2917463935
"g675",55572.6427426665,18645.3838258714,1.5755563527913,36927.2589167951,0.815581717451524,36927.2589504068
"g1100",11936.4553414351,3084.91012503628,1.95207411242123,8851.5452163988,0.81528162511542,8851.54543164897
"g178",486.412627944564,4567.01534196418,-3.23099904742762,4080.60271401962,0.815196983687288,-4080.60399316316
"g426",220519.034070027,635637.195294574,-1.52730036150955,415118.161224548,0.814412126808249,-415118.161227357
"g342",7803.79047598183,24802.1554606812,-1.66821855652938,16998.3649846994,0.813292551554324,-16998.3650665588
"g597",49295.3403812758,142026.565442849,-1.52663761662206,92731.2250615736,0.812930901815943,-92731.2250741401
"g359",119887.815483806,343161.183256768,-1.51720133005467,223273.367772961,0.812515389350569,-223273.367778116
"g961",116334.608086113,40235.4051627044,1.53174287879606,76099.2029234083,0.812299938442598,76099.202938824
"g9391",212154.210847041,73730.1131575908,1.52478743732765,138424.09768945,0.812080640196984,138424.097697848
"g686",46531.6322679544,15649.6392384639,1.5720823958345,30881.9930294905,0.811799784549092,30881.9930695048
"g966",15296.2031711961,4387.5968821013,1.80167070420588,10908.6062890948,0.811592028316405,10908.6064378772
"g2012",28667.9442594828,9264.51683655591,1.62965081068776,19403.4274229269,0.811195752539243,19403.4274913622
"g5859",49730.1637911051,16878.3838423733,1.55894441467257,32851.7799487317,0.811130347799323,32851.7799857207
"g5902",7452.79954559001,23617.9936255862,-1.66403204960697,16165.1940799962,0.810330101569714,-16165.1941656432
"g444",51000.5482871951,145115.825106307,-1.50862019398329,94115.2768191115,0.809595260080025,-94115.2768312027
"g8117",13699.7011177341,3842.81719488129,1.83390816540728,9856.88392285283,0.809518313327178,9856.88409345539
"g390",7295.26818313069,22979.6988623164,-1.65532697280247,15684.4306791857,0.809387503847338,-15684.4307665369
"g229",130188.155622155,368790.838402028,-1.50220461677016,238602.682779873,0.809145121575869,-238602.682784602
"g1106",6731.47172801313,1297.24983403887,2.37546561007728,5434.22189397426,0.809087411511234,5434.22241316879
"g1237",48444.1182823728,16581.5278451457,1.54674457028156,31862.5904372272,0.80893351800554,31862.5904747699
"g12977",343.621042089626,3952.64304000947,-3.5239273827843,3609.02199791985,0.80868728839643,-3609.02371833902
"g978",21612.1974461733,6822.2510132103,1.66352602483968,14789.946432963,0.807259926131117,14789.946526517
"g1261",105928.32580342,37403.8556506866,1.50182952706656,68524.4701527333,0.806825176977532,68524.4701691909
"g272",17945.6780158335,51801.9152085313,-1.5293690064253,33856.2371926978,0.80646352723915,-33856.2372272404
"g62",9059.43519546751,27493.4323586244,-1.60159401395043,18433.9971631569,0.805790243151739,-18433.9972327322
"g113",158996.127759379,444144.416775227,-1.48203722550528,285148.289015847,0.805778701138812,-285148.289019699
"g3936",3963.15743450287,369.710765778053,3.42218131905277,3593.44666872482,0.8057594644506,3593.44829826373
"g1023",7140.50052878469,1489.71690916451,2.2609870051584,5650.78361962019,0.804936134195137,5650.78407195232
"g411",9389.23769699053,28199.1449674183,-1.58657148225881,18809.9072704278,0.804878424130502,-18809.9073373396
"g24",9252.89476340001,27864.2305090076,-1.59043762512862,18611.3357456076,0.804566789781471,-18611.3358135633
"g261",30618.2009514499,86003.4231968169,-1.49000456839866,55385.222245367,0.804082025238535,-55385.2222654095
"g570",42829.1846321416,119437.23765381,-1.47958658724704,76608.0530216688,0.803897353031702,-76608.053035957
"g1133",5493.33049324515,919.927376024213,2.57808921407164,4573.40311722093,0.802743151738997,4573.40384387276
"g9815",23455.5907577586,7679.1100821312,1.61092080284638,15776.4806756274,0.80245460141582,15776.4807578722
"g1251",28475.405927588,9562.46021838881,1.57426266230035,18912.9457091992,0.802100646352724,18912.9457747179
"g2110",14960.8732534464,42865.7885227547,-1.51863229567441,27904.9152693083,0.802027546937519,-27904.9153106316
"g72",220005.905596987,606416.996182846,-1.46276793841617,386411.090585859,0.802023699599877,-386411.090588627
"g312",12170.4492950296,35478.0975148251,-1.5435462194862,23307.6482197955,0.801912126808249,-23307.648270906
"g7928",3183.79174654624,163.107690784435,4.286849257435,3020.6840557618,0.801485072329948,3020.68709763361
