"","GeneNames","value1","value2","log2.Fold_change.","log2.Fold_change..normalized","p.value","q.value.Benjamini.et.al..1995.","q.value.Storey.et.al..2003.","Signature.q.value.Benjamini.et.al..1995....0.05."
"106","g208",3096,1700,0.864870725119346,0.864870725119346,0,0,0,TRUE
"107","g210",1420,3071,-1.11281758258383,-1.11281758258383,0,0,0,TRUE
"108","g211",644,354,0.863311328031621,0.863311328031621,0,0,0,TRUE
"109","g212",468,116,2.01238372445583,2.01238372445583,0,0,0,TRUE
"110","g213",184581,217290,-0.235367725532313,-0.235367725532313,0,0,0,TRUE
"111","g215",22568,20022,0.172692478682096,0.172692478682096,0,0,0,TRUE
"112","g216",13128,10609,0.307358469147276,0.307358469147276,0,0,0,TRUE
"113","g218",156395,73401,1.09132276665076,1.09132276665076,0,0,0,TRUE
"114","g219",53885,70343,-0.384523139599338,-0.384523139599338,0,0,0,TRUE
"115","g220",22944,6032,1.92740859543324,1.92740859543324,0,0,0,TRUE
"116","g222",153,3960,-4.69389687227432,-4.69389687227432,0,0,0,TRUE
"117","g224",8119,3717,1.12716335646643,1.12716335646643,0,0,0,TRUE
"118","g227",343,1307,-1.92997865962262,-1.92997865962262,0,0,0,TRUE
"119","g229",8293,11227,-0.437006474963768,-0.437006474963768,0,0,0,TRUE
"120","g230",4819,5966,-0.308030176595224,-0.308030176595224,0,0,0,TRUE
"121","g235",66,438,-2.73039294024272,-2.73039294024272,0,0,0,TRUE
"122","g236",9588,7185,0.416241752304433,0.416241752304433,0,0,0,TRUE
"123","g238",28,1979,-6.14320097498991,-6.14320097498991,0,0,0,TRUE
"124","g239",2101,1043,1.01033700415328,1.01033700415328,0,0,0,TRUE
"125","g240",353,19,4.2155968598276,4.2155968598276,0,0,0,TRUE
"126","g244",14242,7882,0.853518103195915,0.853518103195915,0,0,0,TRUE
"127","g249",3200,4120,-0.364572432295855,-0.364572432295855,0,0,0,TRUE
"128","g250",25304,16440,0.622155161948349,0.622155161948349,0,0,0,TRUE
"129","g255",317,130,1.28597121711095,1.28597121711095,0,0,0,TRUE
"130","g256",147,27,2.4447848426729,2.4447848426729,0,0,0,TRUE
"131","g257",10791,13642,-0.338226602410101,-0.338226602410101,0,0,0,TRUE
"132","g258",42,2378,-5.8232155769669,-5.8232155769669,0,0,0,TRUE
"133","g259",871,490,0.829890969596294,0.829890969596294,0,0,0,TRUE
"134","g262",2047,778,1.39566904203722,1.39566904203722,0,0,0,TRUE
"135","g263",8335,5149,0.694889929076322,0.694889929076322,0,0,0,TRUE
"136","g264",4520,2198,1.04013138635332,1.04013138635332,0,0,0,TRUE
"137","g265",69409,12462,2.47758712167367,2.47758712167367,0,0,0,TRUE
"138","g266",7838,5621,0.479658758027291,0.479658758027291,0,0,0,TRUE
"139","g267",2286,976,1.22787235065159,1.22787235065159,0,0,0,TRUE
"140","g269",8537,5604,0.607272223502907,0.607272223502907,0,0,0,TRUE
"141","g272",53640,35526,0.594433977648055,0.594433977648055,0,0,0,TRUE
"142","g273",5201,3293,0.659386526000853,0.659386526000853,0,0,0,TRUE
"143","g274",1306,431,1.59939512245733,1.59939512245733,0,0,0,TRUE
"144","g275",39,763,-4.29013702797228,-4.29013702797228,0,0,0,TRUE
"145","g278",8252,4845,0.76824715558404,0.76824715558404,0,0,0,TRUE
"146","g279",1705,2740,-0.684404153936354,-0.684404153936354,0,0,0,TRUE
"147","g280",6572,2720,1.27272582881237,1.27272582881237,0,0,0,TRUE
"148","g281",14315,26578,-0.892704875260939,-0.892704875260939,0,0,0,TRUE
"149","g282",28139,25409,0.147231461573297,0.147231461573297,0,0,0,TRUE
"150","g283",1426,2139,-0.584962500721156,-0.584962500721156,0,0,0,TRUE
"151","g284",9932,6586,0.592681749581493,0.592681749581493,0,0,0,TRUE
"152","g285",883,2068,-1.22775084266647,-1.22775084266647,0,0,0,TRUE
"153","g286",25515,9939,1.36017303246973,1.36017303246973,0,0,0,TRUE
"154","g287",28975,22402,0.371181122641842,0.371181122641842,0,0,0,TRUE
"155","g292",1905,3089,-0.697348873246952,-0.697348873246952,0,0,0,TRUE
"156","g293",10452,9062,0.205877633806631,0.205877633806631,0,0,0,TRUE
"157","g298",976,286,1.7708660007845,1.7708660007845,0,0,0,TRUE
"158","g300",5402,3241,0.737054619191126,0.737054619191126,0,0,0,TRUE
"159","g304",6085,3309,0.878861971288552,0.878861971288552,0,0,0,TRUE
"160","g305",75,2496,-5.05658352836637,-5.05658352836637,0,0,0,TRUE
"161","g306",91871,85230,0.108248200007729,0.108248200007729,0,0,0,TRUE
"162","g307",1738,967,0.845840287337559,0.845840287337559,0,0,0,TRUE
"163","g308",2623,1608,0.705950401086056,0.705950401086056,0,0,0,TRUE
"164","g309",1879,6261,-1.73642803446094,-1.73642803446094,0,0,0,TRUE
"165","g311",39958,33823,0.240479746160659,0.240479746160659,0,0,0,TRUE
"166","g312",774,341,1.18256182712024,1.18256182712024,0,0,0,TRUE
"167","g313",14770,9682,0.609292826791295,0.609292826791295,0,0,0,TRUE
"168","g316",43268,34342,0.333326374767603,0.333326374767603,0,0,0,TRUE
"169","g317",2676,1839,0.541156636229523,0.541156636229523,0,0,0,TRUE
"170","g318",29,191,-2.71944783290818,-2.71944783290818,0,0,0,TRUE
"171","g319",2207,1354,0.704858890704617,0.704858890704617,0,0,0,TRUE
"172","g321",32122,18857,0.768461548766055,0.768461548766055,0,0,0,TRUE
"173","g323",112,8,3.8073549220576,3.8073549220576,0,0,0,TRUE
"174","g324",5222,4174,0.323171857153008,0.323171857153008,0,0,0,TRUE
"175","g326",13476,9810,0.458067292015157,0.458067292015157,0,0,0,TRUE
"176","g327",1527,208,2.87604462865576,2.87604462865576,0,0,0,TRUE
"177","g328",17415,13273,0.391835983455191,0.391835983455191,0,0,0,TRUE
"178","g329",7547,13942,-0.885462353414846,-0.885462353414846,0,0,0,TRUE
"179","g331",4742,3828,0.308904832995983,0.308904832995983,0,0,0,TRUE
"180","g333",704,172,2.0331668639352,2.0331668639352,0,0,0,TRUE
"181","g334",5535,3479,0.669910638049023,0.669910638049023,0,0,0,TRUE
"182","g338",2142,857,1.32159137063776,1.32159137063776,0,0,0,TRUE
"183","g341",5164,3154,0.71130634051668,0.71130634051668,0,0,0,TRUE
"184","g343",1097,693,0.662636268265979,0.662636268265979,0,0,0,TRUE
"185","g344",2491,1477,0.754055195476047,0.754055195476047,0,0,0,TRUE
"186","g345",35,236,-2.75336003241688,-2.75336003241688,0,0,0,TRUE
"187","g346",7006,3924,0.836265946582824,0.836265946582824,0,0,0,TRUE
"188","g349",8729,3936,1.14908616654803,1.14908616654803,0,0,0,TRUE
"189","g350",2757,1690,0.706076020840644,0.706076020840644,0,0,0,TRUE
"190","g351",1793,1119,0.680165451891982,0.680165451891982,0,0,0,TRUE
"191","g352",5477,3889,0.49398664559433,0.49398664559433,0,0,0,TRUE
"192","g353",40343,95107,-1.23723315911851,-1.23723315911851,0,0,0,TRUE
"193","g355",14693,6996,1.07052679942811,1.07052679942811,0,0,0,TRUE
"194","g356",1632,2402,-0.55759509373414,-0.55759509373414,0,0,0,TRUE
"195","g358",44006,23525,0.903505518525794,0.903505518525794,0,0,0,TRUE
"196","g359",556,291,0.934065729815224,0.934065729815224,0,0,0,TRUE
"197","g360",642,315,1.02722146873502,1.02722146873502,0,0,0,TRUE
"198","g361",3996,2726,0.551771020987207,0.551771020987207,0,0,0,TRUE
"199","g362",43440,31398,0.468351438355851,0.468351438355851,0,0,0,TRUE
"200","g364",4244,5982,-0.495203254204586,-0.495203254204586,0,0,0,TRUE
"201","g365",7848,19133,-1.28566615523113,-1.28566615523113,0,0,0,TRUE
"202","g366",34707,43661,-0.331118506778635,-0.331118506778635,0,0,0,TRUE
"203","g369",10203,4877,1.06492753439313,1.06492753439313,0,0,0,TRUE
"204","g371",3796,5677,-0.580648749253767,-0.580648749253767,0,0,0,TRUE
"205","g372",768,469,0.71151838820578,0.71151838820578,0,0,0,TRUE
"206","g373",4374,5625,-0.362899875943668,-0.362899875943668,0,0,0,TRUE
"207","g376",1715,1129,0.603163090287174,0.603163090287174,0,0,0,TRUE
"208","g377",182,549,-1.5928676988065,-1.5928676988065,0,0,0,TRUE
"209","g380",1388,79,4.13501110440116,4.13501110440116,0,0,0,TRUE
"210","g381",2910,804,1.85575174661672,1.85575174661672,0,0,0,TRUE
"211","g383",704,1064,-0.595850816863893,-0.595850816863893,0,0,0,TRUE
"212","g384",131,390,-1.57390731221216,-1.57390731221216,0,0,0,TRUE
"213","g386",10567,18334,-0.794955728789891,-0.794955728789891,0,0,0,TRUE
"214","g390",131,362,-1.46642288554576,-1.46642288554576,0,0,0,TRUE
"215","g393",36721,16757,1.13184146034409,1.13184146034409,0,0,0,TRUE
"216","g401",1391,570,1.28708859549013,1.28708859549013,0,0,0,TRUE
"217","g404",5512,2763,0.996340325891799,0.996340325891799,0,0,0,TRUE
"218","g405",12618,7506,0.749367060565959,0.749367060565959,0,0,0,TRUE
"219","g406",5955,4276,0.477839655030987,0.477839655030987,0,0,0,TRUE
"220","g407",142,14,3.34239219744708,3.34239219744708,0,0,0,TRUE
"221","g408",6866,4412,0.638037066365873,0.638037066365873,0,0,0,TRUE
"222","g412",29812,18504,0.688055993685259,0.688055993685259,0,0,0,TRUE
"223","g413",1159,358,1.69484907374222,1.69484907374222,0,0,0,TRUE
"224","g416",1768,720,1.29604946306176,1.29604946306176,0,0,0,TRUE
"225","g417",7405,3539,1.06515797375098,1.06515797375098,0,0,0,TRUE
"226","g418",16407,6698,1.29250918677473,1.29250918677473,0,0,0,TRUE
"227","g420",2217,199,3.47776843432366,3.47776843432366,0,0,0,TRUE
"228","g421",7816,5043,0.632148242011061,0.632148242011061,0,0,0,TRUE
"229","g423",809,1266,-0.646065796998364,-0.646065796998364,0,0,0,TRUE
"230","g428",172,14,3.61890983264449,3.61890983264449,0,0,0,TRUE
"231","g431",249,1158,-2.21741760592116,-2.21741760592116,0,0,0,TRUE
"232","g434",15079,5308,1.50630048018121,1.50630048018121,0,0,0,TRUE
"233","g436",1019,110,3.21157862264115,3.21157862264115,0,0,0,TRUE
"234","g438",12796,9732,0.394884672177245,0.394884672177245,0,0,0,TRUE
"235","g439",12275,7510,0.708838211687784,0.708838211687784,0,0,0,TRUE
"236","g440",5369,834,2.68653411611587,2.68653411611587,0,0,0,TRUE
"237","g442",3349,2068,0.695494190391782,0.695494190391782,0,0,0,TRUE
"238","g443",528,134,1.97830492890068,1.97830492890068,0,0,0,TRUE
"239","g444",5090,1678,1.60092294052323,1.60092294052323,0,0,0,TRUE
"240","g447",1531,2983,-0.962289694835425,-0.962289694835425,0,0,0,TRUE
"241","g448",777,2289,-1.55873095914798,-1.55873095914798,0,0,0,TRUE
"242","g452",7238,4600,0.653957246540802,0.653957246540802,0,0,0,TRUE
"243","g453",2404,1282,0.907040634092445,0.907040634092445,0,0,0,TRUE
"244","g454",42485,34971,0.280794514222031,0.280794514222031,0,0,0,TRUE
"245","g455",1856,2927,-0.657226035281179,-0.657226035281179,0,0,0,TRUE
"246","g457",79,233,-1.56040539647718,-1.56040539647718,0,0,0,TRUE
"247","g459",2627,3357,-0.353756336563917,-0.353756336563917,0,0,0,TRUE
"248","g462",688,2993,-2.121111808796,-2.121111808796,0,0,0,TRUE
"249","g464",9208,3529,1.38362840335251,1.38362840335251,0,0,0,TRUE
"250","g467",3537,8850,-1.3231512361568,-1.3231512361568,0,0,0,TRUE
"251","g468",5134,3450,0.573486934022524,0.573486934022524,0,0,0,TRUE
"252","g470",12023,9267,0.375622647960409,0.375622647960409,0,0,0,TRUE
"253","g471",24937,6770,1.88106017591572,1.88106017591572,0,0,0,TRUE
"254","g472",45672,27610,0.726119079519746,0.726119079519746,0,0,0,TRUE
"255","g476",3025,1557,0.958166197970282,0.958166197970282,0,0,0,TRUE
"256","g481",3445,1659,1.05419009663579,1.05419009663579,0,0,0,TRUE
"257","g483",9414,5531,0.767267510973328,0.767267510973328,0,0,0,TRUE
"258","g488",15862,12567,0.335934398290441,0.335934398290441,0,0,0,TRUE
"259","g489",30806,57094,-0.890127772908206,-0.890127772908206,0,0,0,TRUE
"260","g490",14239,8029,0.826555611368835,0.826555611368835,0,0,0,TRUE
"261","g492",1502,2544,-0.760213857770083,-0.760213857770083,0,0,0,TRUE
"262","g493",33108,19603,0.756105404412789,0.756105404412789,0,0,0,TRUE
"263","g496",17778,15522,0.195778572276541,0.195778572276541,0,0,0,TRUE
"264","g497",8997,3878,1.2141312194831,1.2141312194831,0,0,0,TRUE
"265","g500",13315,7620,0.805189525717292,0.805189525717292,0,0,0,TRUE
"266","g501",27655,15649,0.821469872827915,0.821469872827915,0,0,0,TRUE
"267","g502",3008,1934,0.637216772200796,0.637216772200796,0,0,0,TRUE
"268","g503",5218,1866,1.48354795796569,1.48354795796569,0,0,0,TRUE
"269","g504",2371,65,5.18891213445355,5.18891213445355,0,0,0,TRUE
"270","g507",9660,7798,0.3089190343255,0.3089190343255,0,0,0,TRUE
"271","g510",228,0,NA,NA,0,0,0,TRUE
"272","g512",2737,1657,0.724021832143505,0.724021832143505,0,0,0,TRUE
"273","g514",11360,5865,0.953759821476174,0.953759821476174,0,0,0,TRUE
"274","g516",2457,639,1.94301002141517,1.94301002141517,0,0,0,TRUE
"275","g517",21654,16416,0.399530913011336,0.399530913011336,0,0,0,TRUE
"276","g519",12311,2398,2.36004439019525,2.36004439019525,0,0,0,TRUE
"277","g520",2507,1133,1.14581413501342,1.14581413501342,0,0,0,TRUE
"278","g521",2068,1486,0.476802069776339,0.476802069776339,0,0,0,TRUE
"279","g522",28640,16840,0.766139354197859,0.766139354197859,0,0,0,TRUE
"280","g523",4821,3374,0.514872456108684,0.514872456108684,0,0,0,TRUE
"281","g524",27023,6737,2.00400964213062,2.00400964213062,0,0,0,TRUE
"282","g526",4509,7208,-0.676791501176018,-0.676791501176018,0,0,0,TRUE
"283","g529",303,110,1.46181426994829,1.46181426994829,0,0,0,TRUE
"284","g530",773,213,1.85961498369901,1.85961498369901,0,0,0,TRUE
"285","g532",6682,15802,-1.24175527868506,-1.24175527868506,0,0,0,TRUE
"286","g534",10529,15624,-0.569395432555789,-0.569395432555789,0,0,0,TRUE
"287","g535",16433,14604,0.170232308108707,0.170232308108707,0,0,0,TRUE
"288","g540",207,41,2.33593495288124,2.33593495288124,0,0,0,TRUE
"289","g543",2444,567,2.1078236448765,2.1078236448765,0,0,0,TRUE
"290","g545",12295,7526,0.708116540415563,0.708116540415563,0,0,0,TRUE
"291","g546",7805,5788,0.431333710333547,0.431333710333547,0,0,0,TRUE
"292","g548",7165,2918,1.29598682123162,1.29598682123162,0,0,0,TRUE
"293","g549",131,356,-1.44231042942895,-1.44231042942895,0,0,0,TRUE
"294","g550",497,76,2.7091745281187,2.7091745281187,0,0,0,TRUE
"295","g551",560,283,0.984624774113085,0.984624774113085,0,0,0,TRUE
"296","g553",11056,7069,0.645251473828678,0.645251473828678,0,0,0,TRUE
"297","g556",15605,7512,1.0547393891528,1.0547393891528,0,0,0,TRUE
"298","g557",6785,5497,0.303704336268455,0.303704336268455,0,0,0,TRUE
"299","g558",5990,3430,0.804347426615973,0.804347426615973,0,0,0,TRUE
"300","g560",20665,5487,1.91309988279203,1.91309988279203,0,0,0,TRUE
"301","g561",3993,6021,-0.592530045450726,-0.592530045450726,0,0,0,TRUE
"302","g562",1345,2234,-0.732023013039328,-0.732023013039328,0,0,0,TRUE
"303","g563",1042,496,1.07094325189163,1.07094325189163,0,0,0,TRUE
"304","g564",10493,7140,0.555431231089001,0.555431231089001,0,0,0,TRUE
"305","g565",7172,9054,-0.336179818379463,-0.336179818379463,0,0,0,TRUE
"306","g567",7440,10459,-0.49137039358941,-0.49137039358941,0,0,0,TRUE
"307","g570",11573,8086,0.517264785464066,0.517264785464066,0,0,0,TRUE
"308","g572",28556,30794,-0.108855371966687,-0.108855371966687,0,0,0,TRUE
"309","g576",1767,2599,-0.556654593920584,-0.556654593920584,0,0,0,TRUE
"310","g577",980,1442,-0.557217510238251,-0.557217510238251,0,0,0,TRUE
"311","g579",50123,34823,0.525432270066485,0.525432270066485,0,0,0,TRUE
"312","g580",7292,4668,0.643510000331785,0.643510000331785,0,0,0,TRUE
"313","g582",15622,8682,0.847479838028283,0.847479838028283,0,0,0,TRUE
"314","g583",3293,992,1.73099048620847,1.73099048620847,0,0,0,TRUE
"315","g585",6277,2223,1.49756726055609,1.49756726055609,0,0,0,TRUE
"316","g586",16254,5142,1.66039328408951,1.66039328408951,0,0,0,TRUE
"317","g588",297,113,1.39414015838558,1.39414015838558,0,0,0,TRUE
"318","g591",11360,8476,0.422507342019875,0.422507342019875,0,0,0,TRUE
"319","g593",1866,354,2.39812772076876,2.39812772076876,0,0,0,TRUE
"320","g595",2406,3693,-0.618156620029538,-0.618156620029538,0,0,0,TRUE
"321","g596",956,445,1.10320528212699,1.10320528212699,0,0,0,TRUE
"322","g597",21346,26021,-0.285710656241172,-0.285710656241172,0,0,0,TRUE
"323","g599",774,400,0.952333566369685,0.952333566369685,0,0,0,TRUE
"324","g600",15350,18061,-0.234639118458125,-0.234639118458125,0,0,0,TRUE
"325","g601",41856,24204,0.790188956163965,0.790188956163965,0,0,0,TRUE
"326","g602",48473,24137,1.00593499990756,1.00593499990756,0,0,0,TRUE
"327","g607",1652,972,0.765185467813666,0.765185467813666,0,0,0,TRUE
"328","g609",3295,1248,1.40066053103317,1.40066053103317,0,0,0,TRUE
"329","g610",180,919,-2.35206795495936,-2.35206795495936,0,0,0,TRUE
"330","g611",40903,20958,0.964705611871816,0.964705611871816,0,0,0,TRUE
"331","g613",105841,57628,0.877056741102905,0.877056741102905,0,0,0,TRUE
"332","g614",15057,17927,-0.251699728174406,-0.251699728174406,0,0,0,TRUE
"333","g615",16479,24599,-0.577970970542415,-0.577970970542415,0,0,0,TRUE
"334","g616",23107,30685,-0.409203617744733,-0.409203617744733,0,0,0,TRUE
"335","g619",10189,3703,1.4602460104404,1.4602460104404,0,0,0,TRUE
"336","g620",27578,18565,0.570932518936043,0.570932518936043,0,0,0,TRUE
"337","g622",3251,2253,0.529036242454927,0.529036242454927,0,0,0,TRUE
"338","g625",19124,14517,0.397640965749741,0.397640965749741,0,0,0,TRUE
"339","g626",10745,12573,-0.22666344453663,-0.22666344453663,0,0,0,TRUE
"340","g627",51144,25334,1.01349011595991,1.01349011595991,0,0,0,TRUE
"341","g629",44006,21776,1.01496126952506,1.01496126952506,0,0,0,TRUE
"342","g630",300,126,1.25153876699596,1.25153876699596,0,0,0,TRUE
"343","g631",8197,4328,0.921395498732004,0.921395498732004,0,0,0,TRUE
"344","g632",1062,365,1.54081539703677,1.54081539703677,0,0,0,TRUE
"345","g633",3274,4450,-0.442751014266969,-0.442751014266969,0,0,0,TRUE
"346","g635",48,536,-3.48112668973662,-3.48112668973662,0,0,0,TRUE
"347","g637",4720,3274,0.527732537775051,0.527732537775051,0,0,0,TRUE
"348","g638",73675,79819,-0.115557049031377,-0.115557049031377,0,0,0,TRUE
"349","g641",9527,7874,0.274925276402559,0.274925276402559,0,0,0,TRUE
"350","g644",25,288,-3.52606881166759,-3.52606881166759,0,0,0,TRUE
"351","g645",15730,11328,0.473625500220052,0.473625500220052,0,0,0,TRUE
"352","g646",550,118,2.22064475905018,2.22064475905018,0,0,0,TRUE
"353","g649",2175,632,1.78301893744635,1.78301893744635,0,0,0,TRUE
"354","g651",105,273,-1.37851162325373,-1.37851162325373,0,0,0,TRUE
