"","X1_mean","X2_mean","M","D","prob","ranking"
"g806",52380.6970110126,13434.1935725902,1.96312553534677,38946.5034384224,0.858404492653281,38946.5034878988
"g46",74808.3608857885,272061.518783781,-1.862661486118,197253.157897992,0.857550580813909,-197253.157906787
"g597",17002.6180151918,64306.1270385431,-1.91919929739831,47303.5090233513,0.856938995307331,-47303.5090622842
"g293",141429.145282156,510930.991775972,-1.853048991677,369501.846493816,0.856735133471806,-369501.846498462
"g369",39182.8753739572,142202.104001136,-1.85964763449654,103019.228627179,0.856219709208401,-103019.228643963
"g430",14423.2734865714,54834.9632730505,-1.92669742824709,40411.6897864791,0.855865835833526,-40411.6898324084
"g391",28361.2090842881,103896.317337978,-1.87315357460256,75535.1082536895,0.855831217785984,-75535.1082769152
"g1035",42311.7782062266,10807.1345366081,1.9690752684224,31504.6436696184,0.855469651511655,31504.6437311531
"g5525",1569.71538456043,10985.7096146629,-2.80705315930781,9415.99423010247,0.855250403877221,-9415.99464851539
"g587",1829.75542479278,11897.6839437661,-2.7009580314835,10067.9285189733,0.855185014231864,-10067.928881271
"g107",6316.76211090718,26825.4145328143,-2.08634331860631,20508.6524219071,0.854238787599046,-20508.6525280289
"g713",49324.4369430187,12908.0178078406,1.9340351088627,36416.4191351781,0.854234941149319,36416.4191865353
"g279",7680.12993317797,31357.5927170276,-2.02961218590028,23677.4627838496,0.853984921917071,-23677.462870838
"g2433",20724.2436922013,4514.98913926688,2.19852503071692,16209.2545529344,0.853777213631818,16209.2547020317
"g1260",49364.4431030544,13007.3322897534,1.92414714572251,36357.110813301,0.853242557119778,36357.1108642174
"g1107",8450.77491070865,901.469912747025,3.22873239175287,7549.30499796162,0.852038618355258,7549.30568840349
"g789",281836.027896031,80322.4971408663,1.81098002027058,201513.530755164,0.851546272790215,201513.530763302
"g7286",12750.3843208661,47887.7242738613,-1.90911514396168,35137.3399529952,0.851523194091853,-35137.3400048591
"g1114",169531.367119897,48193.3072951315,1.81464751370778,121338.059824766,0.850753904146473,121338.059838335
"g1265",22676.1231844716,5198.7311493589,2.1249425577352,17477.3920351127,0.850750057696746,17477.3921642905
"g922",28931.82326164,7133.45365277572,2.01998461374124,21798.3696088643,0.850411570120779,21798.369702457
"g169",83354.9400218459,289893.243021837,-1.79818209869684,206538.302999991,0.850269251480883,-206538.303007819
"g516",22051.816529177,78803.1765569886,-1.83735628252028,56751.3600278117,0.850269251480883,-56751.3600575544
"g1293",62777.0346518807,17326.5573060191,1.8572518559001,45450.4773458616,0.850134625740442,45450.4773838082
"g180",5212.38153518357,22538.6577125586,-2.11238700343764,17326.276177375,0.849476882837141,-17326.2763061441
"g189",1292.83064536567,9626.82011695208,-2.89652603157811,8333.98947158641,0.849169166858989,-8333.98997493854
"g609",19444.0465710574,69387.3997141013,-1.83534520816692,49943.3531430438,0.848972997922917,-49943.3531767669
"g3943",1367.5789970114,9855.05243596324,-2.84923937601469,8487.47343895184,0.84869605354258,-8487.47391719574
"g115",60352.4507949775,208731.347519419,-1.79016302010185,148378.896724442,0.848607585198861,-148378.896735241
"g136",2929.92482577578,14981.2076177705,-2.35421836801249,12051.2827919947,0.848457573659512,-12051.283021943
"g100",159693.010132159,549192.850879822,-1.78201167889616,389499.840747663,0.848096007385183,-389499.84075174
"g9993",49680.2812085998,13621.3631731182,1.8668022498733,36058.9180354816,0.847830602354027,36058.9180838046
"g50",4468.05639978168,19804.6446191319,-2.14811951126552,15336.5882193503,0.847403646434341,-15336.5883697885
"g1218",159396.122312947,46438.1148167109,1.77923522136257,112958.007496236,0.846649742287868,112958.007510248
"g522",2366.68020421989,12962.4497835044,-2.45340171871774,10595.7695792845,0.846361258558351,-10595.7698633214
"g13",4129.05683316299,18620.51041171,-2.17300843822597,14491.453578547,0.846115085775829,-14491.4537414694
"g506",114.75451168148,5133.79475733899,-5.48340283915378,5019.04024565751,0.845980460035387,-5019.04324102079
"g797",74231.4299463257,21155.894541311,1.81097047134508,53075.5354050147,0.845922763289484,53075.5354359104
"g419",350709.790778622,1191472.01972019,-1.76439545993916,840762.228941568,0.845684283406416,-840762.228943419
"g4006",688.527070088882,7340.67713907456,-3.41432786877976,6652.15006898567,0.845353488729902,-6652.15094521621
"g10263",6842.10615979762,557.689013818075,3.61690773261293,6284.41714597955,0.844811139318409,6284.4181868096
"g10749",23519.4109262777,5710.58270998645,2.04214205513326,17808.8282162913,0.844803446418955,17808.8283333777
"g12827",11839.7177832103,42920.090284338,-1.8580184182167,31080.3725011276,0.843987999076852,-31080.3725566648
"g4424",3202.59839022994,15410.9337414317,-2.26663947789562,12208.3353512017,0.843887991383953,-12208.3355616176
"g5205",230.561817048112,5566.38572182459,-4.59351536785728,5335.82390477647,0.843291791676283,-5335.82588201372
"g152",36412.9751883244,123700.96195711,-1.76433219070429,87287.9867687851,0.843126394338026,-87287.9867866161
"g810",624767.778928755,187595.506863879,1.7356947774656,437172.272064876,0.843076390491576,437172.272068322
"g351",158511.77561742,528982.353810566,-1.73862957650427,370470.578193147,0.843030233094853,-370470.578197226
"g1236",26664.1056638243,6812.59148044203,1.9686233369138,19851.5141833823,0.842384029540734,19851.5142809939
"g8547",51272.1052605484,170877.250759576,-1.73671429892759,119605.145499028,0.841799369182245,-119605.145511637
"g19",20974.8085892673,72272.29442428,-1.78478505111956,51297.4858350127,0.841737825986614,-51297.4858660616
"g463",6873.68997035216,26728.9648917259,-1.9592472814876,19855.2749213737,0.841422417109008,-19855.2750180395
"g1272",75223.1615977381,22040.1754091116,1.77104123771752,53182.9861886265,0.840856988999154,53182.9862181151
"g1145",115964.171625719,34746.6994123022,1.73873129018523,81217.4722134169,0.840272328640665,81217.4722320286
"g686",63542.4156609856,18476.3134235481,1.78204301261504,45066.1022374374,0.840187706746673,45066.102272671
"g12861",5445.04893960199,237.781788425857,4.51723488659022,5207.26715117613,0.839837679821525,5207.2691104963
"g9277",941.197554525169,7913.64530395614,-3.0717729268054,6972.44774943097,0.839791522424802,-6972.44842607917
"g1217",12757.7538766622,2465.67300287375,2.3713209637678,10292.0808737884,0.839476113547196,10292.0811469676
"g9174",20632.6506415931,5002.01207941623,2.04434872709629,15630.6385621769,0.839329948457574,15630.6386958682
"g1018",16089.8458901657,3559.0872508561,2.17657130188399,12530.7586393096,0.839256865912762,12530.758828343
"g824",11723.9104778437,2163.90976936945,2.43774160887626,9560.00070847427,0.838552965612739,9560.00101927885
"g1296",37655.2717368028,10510.1460378112,1.84106914069987,27145.1256989916,0.838518347565197,27145.1257614252
"g982",140105.783619921,42632.6512549557,1.71648582994403,97473.1323649655,0.838476036618201,97473.132380079
"g4463",194349.925453651,59347.087571493,1.71140741712338,135002.837882158,0.838045234248788,135002.837893006
"g632",227069.700394465,738052.707494207,-1.70058863965921,510983.007099742,0.83774521117009,-510983.007102571
"g3884",25125.9740898184,83110.9422099567,-1.72585890353753,57984.9681201382,0.836610508500654,-57984.9681458224
"g6282",12278.7327499184,42660.3447162583,-1.79673395110862,30381.6119663399,0.836368182167859,-30381.6120194683
"g633",9506.7269769153,33918.7604140483,-1.83506281303501,24412.033437133,0.835779675359643,-24412.0335061042
"g304",7321.12728654142,27261.8252850658,-1.89674444657061,19940.6979985243,0.835668128317563,-19940.6980887328
"g2635",15743.476767751,53247.8414563285,-1.7579688642031,37504.3646885775,0.835221940149242,-37504.3647297788
"g14",228590.987269509,733798.418869961,-1.68261527291453,505207.431600452,0.835068082160166,-505207.431603254
"g1191",156430.402501876,48442.548446855,1.69117426112771,107987.854055021,0.834898838372182,107987.854068263
"g1186",17523.7508893417,4146.37961985973,2.07938749826053,13377.3712694819,0.83475267328256,13377.3714310926
"g795",67831.4971342916,20398.6216167258,1.73348366626025,47432.8755175657,0.834560350796215,47432.8755492417
"g204",78010.9592760185,249681.382263506,-1.67833953070272,171670.422987488,0.834483421801677,-171670.422995692
"g303",2684.62389713555,13052.2147960025,-2.281502741835,10367.5908988669,0.834325717362874,-10367.5911499018
"g1253",50410.9200260947,14889.5327113894,1.75943780701536,35521.3873147053,0.834248788368336,35521.3873582793
"g2086",6299.91741194476,23939.564875694,-1.92599210916691,17639.6474637493,0.834052619432264,-17639.6475688944
"g660",45980.7641989785,13448.5177767122,1.77358326834871,32532.2464222662,0.833894914993461,32532.2464706121
"g738",153090.940932576,47926.8770984615,1.6754820721854,105164.063834114,0.833379490730056,105164.063847461
"g821",54377.8466317444,16306.6739725299,1.73755647210999,38071.1726592146,0.833079467651358,38071.1726988653
"g284",357290.804104502,1125702.91396732,-1.65565544607381,768412.109862814,0.832233248711439,-768412.109864597
"g805",15013.8907439412,3410.11552798689,2.13840536880627,11603.7752159543,0.831767828294484,11603.7754129927
"g413",86054.3030305736,272544.721936164,-1.66317374230684,186490.418905591,0.831625509654589,-186490.418913007
"g490",178808.585073449,561175.525101379,-1.65003608337847,382366.94002793,0.83066774367259,-382366.94003149
"g104",11377.541355429,38757.4765664733,-1.76828581211801,27379.9352110443,0.83017155165782,-27379.9352681451
"g345",2434.05900006957,12000.8182134448,-2.30169672823895,9566.75921337521,0.830033079467651,-9566.75949026143
"g12138",5858.79685786641,459.329478846736,3.67300314730733,5399.46737901967,0.829609969997692,5399.46862830498
"g893",14624.3570804353,3333.71977266935,2.13316845815905,11290.6373077659,0.829209939226094,11290.6375092784
"g1259",88892.6348057412,27839.5681846547,1.67492705565539,61053.0666210865,0.829163781829371,61053.0666440615
"g663",21684.3915330592,5714.40249775233,1.92398239939869,15969.9890353069,0.828998384491115,15969.9891512026
"g1239",15017.0491249967,3474.09697306534,2.11189141882156,11542.9521519313,0.828875298099854,11542.9523451265
"g7627",208.453149659937,4927.52621798162,-4.56306847138296,4719.07306832168,0.828813754904223,-4719.07527443173
"g844",10895.3618476297,2093.24369570072,2.37990192560208,8802.11815192901,0.828606046618971,8802.11847366595
"g93",1484.43909606319,9048.12227042168,-2.60770052181161,7563.68317435849,0.828490653127164,-7563.68362388167
"g361",558900.794810956,1725262.53138105,-1.62615178021281,1166361.7365701,0.828132933302562,-1166361.73657123
"g167",109631.617609535,339546.664190475,-1.63094592932101,229915.046580941,0.827644434187245,-229915.046586725
"g12168",23960.5314803561,6546.16128377209,1.87193885667877,17414.370196584,0.827567505192707,17414.370297195
"g5657",8222.31868103084,1229.97166061247,2.74092021376277,6992.34702041837,0.827198246018925,6992.34755762307
"g306",12058.6988697218,40211.860758331,-1.73754684752356,28153.1618886092,0.827186706669744,-28153.1619422279
"g298",11184.8801110463,37601.9907672954,-1.74925925226319,26417.1106562491,0.826863604892684,-26417.1107141644
