"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Benjamini et al. 1995) < 0.05)"
g5427	284	172	0.723482364802583	0.723482364802583	1.35065821971203e-07	1.88009767010726e-07	1.47214982937945e-08	TRUE
g9866	1344	1631	-0.279223643933124	-0.279223643933124	1.39470901494576e-07	1.94120724121022e-07	1.51999970766132e-08	TRUE
g10055	0	20	NA	NA	1.39779633423487e-07	1.94529533874078e-07	1.52320076055224e-08	TRUE
g1249	1486	1787	-0.266105518502895	-0.266105518502895	1.40170606677259e-07	1.95052697736675e-07	1.52729722640774e-08	TRUE
g7000	4975	5514	-0.148402741691818	-0.148402741691818	1.40940596859984e-07	1.96103108999428e-07	1.53552213294226e-08	TRUE
g1118	100	39	1.35845397091248	1.35845397091248	1.4144257753923e-07	1.96780429434544e-07	1.54082567210857e-08	TRUE
g7423	390	551	-0.498578194821548	-0.498578194821548	1.42970665750752e-07	1.98885012001959e-07	1.55730492697281e-08	TRUE
g2401	2605	2239	0.218428844313273	0.218428844313273	1.43106993477637e-07	1.9905328697759e-07	1.55862254988465e-08	TRUE
g6819	514	359	0.517784515370828	0.517784515370828	1.44138192603727e-07	2.00466104943554e-07	1.56968516519771e-08	TRUE
g10243	54	123	-1.18762700317577	-1.18762700317577	1.47284025309169e-07	2.04819317445397e-07	1.60377159136447e-08	TRUE
g1896	2006	1687	0.249861632324615	0.249861632324615	1.4999281594541e-07	2.08563891943408e-07	1.63309227398641e-08	TRUE
g12570	559	397	0.493709275700233	0.493709275700233	1.50355892847287e-07	2.09046315398621e-07	1.63686973522457e-08	TRUE
g12515	1	25	-4.64385618977472	-4.64385618977472	1.51790898628157e-07	2.11018824635088e-07	1.65231483247715e-08	TRUE
g12442	2934	3350	-0.191292224559108	-0.191292224559108	1.52351289028907e-07	2.11775155893218e-07	1.6582370404045e-08	TRUE
g6424	1808	1506	0.26367290774326	0.26367290774326	1.52371653738825e-07	2.11780745376778e-07	1.65828080705237e-08	TRUE
g4273	234	134	0.804275529125633	0.804275529125633	1.55588485317715e-07	2.16228613550724e-07	1.69310840392399e-08	TRUE
g9257	65	139	-1.09657325969505	-1.09657325969505	1.59947578848296e-07	2.22262812516485e-07	1.74035725231696e-08	TRUE
g1401	11210	12007	-0.0990894544345213	-0.0990894544345213	1.68450375093165e-07	2.34053180405022e-07	1.83267792454268e-08	TRUE
g8106	18849	17847	0.0788064017961005	0.0788064017961005	1.68588610294229e-07	2.34220136398909e-07	1.83398521959347e-08	TRUE
g4118	704	914	-0.376618736420774	-0.376618736420774	1.71271075100066e-07	2.37921375551742e-07	1.8629665787748e-08	TRUE
g1271	1762	2086	-0.243525233599351	-0.243525233599351	1.73044829798741e-07	2.40359621023913e-07	1.88205847337641e-08	TRUE
g9460	341	218	0.645443604247247	0.645443604247247	1.75374490818392e-07	2.4356941607982e-07	1.90719173809466e-08	TRUE
g6823	3722	3285	0.180184684849459	0.180184684849459	1.7677748587186e-07	2.45491658121054e-07	1.92224323429095e-08	TRUE
g4893	62	17	1.86673346913654	1.86673346913654	1.79849873549465e-07	2.4973153251757e-07	1.95544220298637e-08	TRUE
g4433	236	136	0.795180208111502	0.795180208111502	1.82020539862826e-07	2.52718542327494e-07	1.97883101970557e-08	TRUE
g304	688	508	0.437580067929932	0.437580067929932	1.84075711229248e-07	2.55544575327683e-07	2.00095935944662e-08	TRUE
g405	98	185	-0.916671616401104	-0.916671616401104	1.85017559495293e-07	2.56824588745582e-07	2.01098209158828e-08	TRUE
g8627	543	385	0.496093752222098	0.496093752222098	2.00077756806749e-07	2.77700039920936e-07	2.17444057767992e-08	TRUE
g12673	1123	890	0.335480686546841	0.335480686546841	2.00348568624165e-07	2.78046133900817e-07	2.17715055494085e-08	TRUE
g7328	201	110	0.869691977654269	0.869691977654269	2.01297818303026e-07	2.79333597084023e-07	2.18723162006648e-08	TRUE
g7776	537	380	0.498922669654464	0.498922669654464	2.02098972668097e-07	2.8041530012134e-07	2.19570154674712e-08	TRUE
g1723	20591	21659	-0.0729527389673574	-0.0729527389673574	2.0346666207427e-07	2.82282763079057e-07	2.21032411300144e-08	TRUE
g1796	217	122	0.830813894881593	0.830813894881593	2.05326884272772e-07	2.84833076373683e-07	2.23029351853416e-08	TRUE
g700	69	21	1.71620703399941	1.71620703399941	2.05849138623648e-07	2.8552698975436e-07	2.23572698340788e-08	TRUE
g11650	76	25	1.60407132366886	1.60407132366886	2.05928689545054e-07	2.85606760047609e-07	2.23635159895558e-08	TRUE
g7431	1181	942	0.326209999784373	0.326209999784373	2.07396659623882e-07	2.87611934439882e-07	2.25205247017305e-08	TRUE
g2017	876	672	0.382469636822414	0.382469636822414	2.07486283487768e-07	2.87705431935205e-07	2.25278457214826e-08	TRUE
g4989	12	52	-2.11547721741994	-2.11547721741994	2.08472959117856e-07	2.89011726141989e-07	2.2630130875292e-08	TRUE
g6302	1928	1619	0.252002065927394	0.252002065927394	2.08467973439319e-07	2.89035737195238e-07	2.2630130875292e-08	TRUE
g2650	54	13	2.05444778402238	2.05444778402238	2.0858508187338e-07	2.89120767065867e-07	2.2637458219573e-08	TRUE
g3545	54	13	2.05444778402238	2.05444778402238	2.0858508187338e-07	2.89120767065867e-07	2.2637458219573e-08	TRUE
g5778	67529	69450	-0.040467500616483	-0.040467500616483	2.09753116764411e-07	2.90693142998207e-07	2.27617887980346e-08	TRUE
g3891	86	31	1.47206844431522	1.47206844431522	2.13961859230061e-07	2.96494254293993e-07	2.32160261038984e-08	TRUE
g12530	28	81	-1.53249508082702	-1.53249508082702	2.14651390439968e-07	2.97417955231085e-07	2.32883535259552e-08	TRUE
g11471	431	292	0.561719500209081	0.561719500209081	2.15316647844688e-07	2.98307828800541e-07	2.33580322051149e-08	TRUE
g5455	145	247	-0.768458141569743	-0.768458141569743	2.20018801844191e-07	3.04789783439921e-07	2.38655807526254e-08	TRUE
g9551	31	3	3.36923380966572	3.36923380966572	2.20972368625283e-07	3.06061669888987e-07	2.39638909798439e-08	TRUE
g11979	3	31	-3.36923380966572	-3.36923380966572	2.20972368625283e-07	3.06061669888987e-07	2.39638909798439e-08	TRUE
g951	20915	19869	0.0740187339170362	0.0740187339170362	2.22158075269263e-07	3.07654626412217e-07	2.40899030397023e-08	TRUE
g10494	755	567	0.413127909270214	0.413127909270214	2.22610507027987e-07	3.0824823146705e-07	2.41363833685749e-08	TRUE
g597	67	20	1.74416109557041	1.74416109557041	2.25906198303427e-07	3.12761634447974e-07	2.44884826136168e-08	TRUE
g12023	67	20	1.74416109557041	1.74416109557041	2.25906198303427e-07	3.12761634447974e-07	2.44884826136168e-08	TRUE
g7278	187	100	0.903038270112912	0.903038270112912	2.26532367086918e-07	3.13578294275428e-07	2.45537367422158e-08	TRUE
g3045	336	215	0.644124573189299	0.644124573189299	2.26868444475059e-07	3.14009966193956e-07	2.45875374192398e-08	TRUE
g7557	2040	2384	-0.224815083603303	-0.224815083603303	2.28496831011782e-07	3.16230047661078e-07	2.47613737366288e-08	TRUE
g11355	2611	2998	-0.199397925635017	-0.199397925635017	2.34836968648899e-07	3.24969824834733e-07	2.54457137940406e-08	TRUE
g8995	22610	23722	-0.0692646564304287	-0.0692646564304287	2.3869001786192e-07	3.30266444362494e-07	2.58604484994795e-08	TRUE
g2551	298	185	0.68778705994585	0.68778705994585	2.39664027179565e-07	3.31578738436131e-07	2.59632034535074e-08	TRUE
