"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Benjamini et al. 1995) < 0.05)"
g437	14954	26568	-0.829158189798072	-0.829158189798072	0	0	0	TRUE
g439	46998	122573	-1.38296995232058	-1.38296995232058	0	0	0	TRUE
g441	6618	9629	-0.540990686070167	-0.540990686070167	0	0	0	TRUE
g444	9667	11335	-0.229644244312492	-0.229644244312492	0	0	0	TRUE
g445	93	313	-1.75086003582459	-1.75086003582459	0	0	0	TRUE
g447	414	1102	-1.41242155107183	-1.41242155107183	0	0	0	TRUE
g448	7779	17168	-1.14206536918207	-1.14206536918207	0	0	0	TRUE
g449	13701	8692	0.656521115918228	0.656521115918228	0	0	0	TRUE
g452	8943	10939	-0.290650077536002	-0.290650077536002	0	0	0	TRUE
g456	17081	23780	-0.477356275674985	-0.477356275674985	0	0	0	TRUE
g458	2838	460	2.62516882311618	2.62516882311618	0	0	0	TRUE
g460	8541	28371	-1.73194010364102	-1.73194010364102	0	0	0	TRUE
g462	4455	9086	-1.02821987364746	-1.02821987364746	0	0	0	TRUE
g465	0	169	NA	NA	0	0	0	TRUE
g467	6958	8661	-0.315860929337248	-0.315860929337248	0	0	0	TRUE
g468	1040	3879	-1.89910124750296	-1.89910124750296	0	0	0	TRUE
g470	42	406	-3.27301849440642	-3.27301849440642	0	0	0	TRUE
g472	3751	6129	-0.708376441792915	-0.708376441792915	0	0	0	TRUE
g473	533	1270	-1.25262105890035	-1.25262105890035	0	0	0	TRUE
g474	1295	3542	-1.451612114178	-1.451612114178	0	0	0	TRUE
g475	157	14	3.48726582683402	3.48726582683402	0	0	0	TRUE
g477	2474	3621	-0.549542676499808	-0.549542676499808	0	0	0	TRUE
g480	912	480	0.925999418556223	0.925999418556223	0	0	0	TRUE
g481	6021	2622	1.19933543186202	1.19933543186202	0	0	0	TRUE
g482	160	406	-1.34340782229781	-1.34340782229781	0	0	0	TRUE
g483	1373	1901	-0.469426906501452	-0.469426906501452	0	0	0	TRUE
g489	14176	35597	-1.32830515163846	-1.32830515163846	0	0	0	TRUE
g490	446	740	-0.730481560596008	-0.730481560596008	0	0	0	TRUE
g491	1622	3535	-1.12393639547949	-1.12393639547949	0	0	0	TRUE
g492	0	285	NA	NA	0	0	0	TRUE
g494	2912	1167	1.31920579449135	1.31920579449135	0	0	0	TRUE
g496	2953	759	1.96000956571849	1.96000956571849	0	0	0	TRUE
g497	4075	6066	-0.573945438618368	-0.573945438618368	0	0	0	TRUE
g499	15370	18427	-0.261704047696883	-0.261704047696883	0	0	0	TRUE
g500	17569	37417	-1.09066181385447	-1.09066181385447	0	0	0	TRUE
g501	31220	27652	0.175086706558092	0.175086706558092	0	0	0	TRUE
g505	46	167	-1.86014233641704	-1.86014233641704	0	0	0	TRUE
g506	17684	20069	-0.182524092344062	-0.182524092344062	0	0	0	TRUE
g507	7095	14060	-0.986722005011984	-0.986722005011984	0	0	0	TRUE
g510	3411	4257	-0.319642335168304	-0.319642335168304	0	0	0	TRUE
g512	2286	4176	-0.869296308355407	-0.869296308355407	0	0	0	TRUE
g519	0	1844	NA	NA	0	0	0	TRUE
g520	45015	39869	0.175138399753106	0.175138399753106	0	0	0	TRUE
g521	78313	85897	-0.133355929778684	-0.133355929778684	0	0	0	TRUE
g522	1808	3392	-0.907741492148011	-0.907741492148011	0	0	0	TRUE
g524	168	903	-2.4262647547021	-2.4262647547021	0	0	0	TRUE
g525	349	610	-0.805582206240596	-0.805582206240596	0	0	0	TRUE
g526	1342	2956	-1.13926159794597	-1.13926159794597	0	0	0	TRUE
g528	3386	5414	-0.677112914319322	-0.677112914319322	0	0	0	TRUE
g535	1582	738	1.1000568784124	1.1000568784124	0	0	0	TRUE
g539	2656	3667	-0.465345119364741	-0.465345119364741	0	0	0	TRUE
g541	155586	48266	1.68863307418251	1.68863307418251	0	0	0	TRUE
g543	1114	5124	-2.20152124300161	-2.20152124300161	0	0	0	TRUE
g546	1017	19317	-4.24747947150182	-4.24747947150182	0	0	0	TRUE
g548	102	261	-1.35548065459839	-1.35548065459839	0	0	0	TRUE
g549	7290	9534	-0.387162810855376	-0.387162810855376	0	0	0	TRUE
g551	2451	4984	-1.02393358415716	-1.02393358415716	0	0	0	TRUE
g554	5286	13000	-1.29826329316161	-1.29826329316161	0	0	0	TRUE
g555	8844	1413	2.64593755948229	2.64593755948229	0	0	0	TRUE
g561	2389	4434	-0.892201916410974	-0.892201916410974	0	0	0	TRUE
g562	257	500	-0.960159735468208	-0.960159735468208	0	0	0	TRUE
g567	645	1567	-1.28063411416196	-1.28063411416196	0	0	0	TRUE
g569	5977	9169	-0.61734285477432	-0.61734285477432	0	0	0	TRUE
g570	6865	11409	-0.732840719317284	-0.732840719317284	0	0	0	TRUE
g571	19	126	-2.72935241005633	-2.72935241005633	0	0	0	TRUE
g575	8	222	-4.79441586635011	-4.79441586635011	0	0	0	TRUE
g578	1925	3459	-0.845496567903302	-0.845496567903302	0	0	0	TRUE
g579	22952	28755	-0.325192964508005	-0.325192964508005	0	0	0	TRUE
g582	200	434	-1.11769504266975	-1.11769504266975	0	0	0	TRUE
g584	146	385	-1.39889007670225	-1.39889007670225	0	0	0	TRUE
g585	0	230	NA	NA	0	0	0	TRUE
g588	6867	3505	0.970265519378858	0.970265519378858	0	0	0	TRUE
g592	121	382	-1.65856559076115	-1.65856559076115	0	0	0	TRUE
g595	3815	5582	-0.549099067344175	-0.549099067344175	0	0	0	TRUE
g596	13015	21689	-0.736788225440636	-0.736788225440636	0	0	0	TRUE
g597	8723	7116	0.293757879074116	0.293757879074116	0	0	0	TRUE
g598	87	0	NA	NA	0	0	0	TRUE
g600	4945	14015	-1.50292931827338	-1.50292931827338	0	0	0	TRUE
g601	2899	519	2.48174888970352	2.48174888970352	0	0	0	TRUE
g602	26106	66729	-1.35393246108998	-1.35393246108998	0	0	0	TRUE
g606	6841	5863	0.222568173287753	0.222568173287753	0	0	0	TRUE
g609	2942	5127	-0.801317651142465	-0.801317651142465	0	0	0	TRUE
g610	787	1298	-0.721854842491652	-0.721854842491652	0	0	0	TRUE
g611	3536	4794	-0.439111634257701	-0.439111634257701	0	0	0	TRUE
g613	123	411	-1.74048007834244	-1.74048007834244	0	0	0	TRUE
g615	591	980	-0.729623618825039	-0.729623618825039	0	0	0	TRUE
g616	5950	12970	-1.12421690605639	-1.12421690605639	0	0	0	TRUE
g617	369	966	-1.38840237277538	-1.38840237277538	0	0	0	TRUE
g618	368	1337	-1.86122179403634	-1.86122179403634	0	0	0	TRUE
g619	334	707	-1.08186211233535	-1.08186211233535	0	0	0	TRUE
g620	28063	31712	-0.176359622978113	-0.176359622978113	0	0	0	TRUE
g622	1026	2364	-1.20419930457048	-1.20419930457048	0	0	0	TRUE
g623	1165	2243	-0.945099665544628	-0.945099665544628	0	0	0	TRUE
g626	2454	3326	-0.438652919624364	-0.438652919624364	0	0	0	TRUE
g627	445	1813	-2.0265016838904	-2.0265016838904	0	0	0	TRUE
g630	4170	7306	-0.809034370029991	-0.809034370029991	0	0	0	TRUE
g631	243	672	-1.46750491917298	-1.46750491917298	0	0	0	TRUE
g632	9287	12055	-0.376347110910167	-0.376347110910167	0	0	0	TRUE
g633	427	111	1.94367639327038	1.94367639327038	0	0	0	TRUE
g638	2713	4943	-0.865497858857907	-0.865497858857907	0	0	0	TRUE
g639	14028	9448	0.570228465855655	0.570228465855655	0	0	0	TRUE
g644	1210	2262	-0.902591881827863	-0.902591881827863	0	0	0	TRUE
g645	10221	18011	-0.817341930973901	-0.817341930973901	0	0	0	TRUE
g646	4738	15126	-1.67468042033946	-1.67468042033946	0	0	0	TRUE
g647	1299	2590	-0.995550667126036	-0.995550667126036	0	0	0	TRUE
g648	3059	3822	-0.321267671419253	-0.321267671419253	0	0	0	TRUE
g650	1769	744	1.24955952158243	1.24955952158243	0	0	0	TRUE
g651	507	1082	-1.09364284682347	-1.09364284682347	0	0	0	TRUE
g655	7299	11073	-0.60127541730718	-0.60127541730718	0	0	0	TRUE
g656	108	322	-1.57602937595115	-1.57602937595115	0	0	0	TRUE
g659	7543	23663	-1.64942265940956	-1.64942265940956	0	0	0	TRUE
g660	3	2568	-9.74146698640115	-9.74146698640115	0	0	0	TRUE
g662	77	511	-2.73039294024272	-2.73039294024272	0	0	0	TRUE
g666	1510	2278	-0.593219197495669	-0.593219197495669	0	0	0	TRUE
g667	683	1407	-1.04266484494644	-1.04266484494644	0	0	0	TRUE
g670	1025	305	1.74874276194256	1.74874276194256	0	0	0	TRUE
g671	3080	4701	-0.610037329611473	-0.610037329611473	0	0	0	TRUE
g672	277	1058	-1.93338174606484	-1.93338174606484	0	0	0	TRUE
g675	8892	11239	-0.337933822719954	-0.337933822719954	0	0	0	TRUE
g676	3595	2866	0.326953161064514	0.326953161064514	0	0	0	TRUE
g679	4837	6907	-0.513946685865776	-0.513946685865776	0	0	0	TRUE
g681	2331	3780	-0.697437229979569	-0.697437229979569	0	0	0	TRUE
g682	4436	8433	-0.926786588939789	-0.926786588939789	0	0	0	TRUE
g684	935	1994	-1.0926271396232	-1.0926271396232	0	0	0	TRUE
g685	1287	2163	-0.749021611741277	-0.749021611741277	0	0	0	TRUE
g689	42510	117183	-1.46288912585289	-1.46288912585289	0	0	0	TRUE
g690	10457	20214	-0.950885816925021	-0.950885816925021	0	0	0	TRUE
g691	2086	8639	-2.05012516627451	-2.05012516627451	0	0	0	TRUE
g694	11	90	-3.03242147769238	-3.03242147769238	0	0	0	TRUE
g695	1257	2426	-0.948594900700002	-0.948594900700002	0	0	0	TRUE
g699	97	333	-1.77946552488413	-1.77946552488413	0	0	0	TRUE
g700	6498	5228	0.31373660253405	0.31373660253405	0	0	0	TRUE
g702	38	1063	-4.80599836808752	-4.80599836808752	0	0	0	TRUE
g704	716	1368	-0.934036737621641	-0.934036737621641	0	0	0	TRUE
g705	181958	196504	-0.110953197644676	-0.110953197644676	0	0	0	TRUE
