"x"
"g3"
"g6"
"g7"
"g10"
"g12"
"g13"
"g15"
"g17"
"g21"
"g23"
"g24"
"g25"
"g27"
"g28"
"g29"
"g30"
"g31"
"g34"
"g36"
"g38"
"g39"
"g40"
"g41"
"g42"
"g43"
"g44"
"g45"
"g47"
"g49"
"g50"
"g51"
"g52"
"g53"
"g55"
"g56"
"g59"
"g61"
"g62"
"g63"
"g64"
"g65"
"g68"
"g69"
"g70"
"g72"
"g74"
"g75"
"g77"
"g78"
"g79"
"g80"
"g83"
"g85"
"g87"
"g88"
"g89"
"g90"
"g92"
"g93"
"g95"
"g96"
"g98"
"g100"
"g101"
"g103"
"g104"
"g105"
"g108"
"g110"
"g112"
"g113"
"g114"
"g116"
"g118"
"g119"
"g122"
"g123"
"g124"
"g125"
"g127"
"g128"
"g130"
"g132"
"g133"
"g134"
"g136"
"g137"
"g140"
"g141"
"g143"
"g144"
"g145"
"g147"
"g148"
"g150"
"g151"
"g153"
"g154"
"g157"
"g158"
"g160"
"g161"
"g162"
"g163"
"g165"
"g166"
"g168"
"g169"
"g170"
"g172"
"g176"
"g178"
"g181"
"g183"
"g185"
"g187"
"g188"
"g190"
"g192"
"g195"
"g198"
"g199"
"g200"
"g201"
"g203"
"g205"
"g208"
"g210"
"g211"
"g214"
"g221"
"g222"
"g224"
"g227"
"g229"
"g230"
"g231"
"g232"
"g233"
"g234"
"g235"
"g236"
"g237"
"g238"
"g239"
"g240"
"g241"
"g243"
"g246"
"g250"
"g251"
"g252"
"g258"
"g259"
"g260"
"g263"
"g264"
"g266"
"g268"
"g270"
"g273"
"g274"
"g275"
"g277"
"g278"
"g279"
"g280"
"g281"
"g282"
"g286"
"g287"
"g288"
"g289"
"g290"
"g292"
"g293"
"g295"
"g297"
"g298"
"g299"
"g300"
"g302"
"g307"
"g309"
"g310"
"g316"
"g317"
"g318"
"g319"
"g320"
"g321"
"g322"
"g323"
"g324"
"g326"
"g327"
"g328"
"g329"
"g331"
"g332"
"g333"
"g335"
"g337"
"g341"
"g342"
"g346"
"g347"
"g348"
"g351"
"g353"
"g355"
"g356"
"g359"
"g361"
"g362"
"g365"
"g370"
"g371"
"g373"
"g374"
"g375"
"g376"
"g378"
"g379"
"g380"
"g384"
"g386"
"g387"
"g388"
"g390"
"g391"
"g392"
"g394"
"g395"
"g396"
"g397"
"g400"
"g402"
"g404"
"g407"
"g408"
"g412"
"g413"
"g416"
"g417"
"g420"
"g422"
"g423"
"g425"
"g426"
"g427"
"g429"
"g430"
"g431"
"g432"
"g434"
"g435"
"g436"
"g437"
"g440"
"g442"
"g443"
"g444"
"g445"
"g446"
"g448"
"g449"
"g450"
"g451"
"g452"
"g453"
"g457"
"g462"
"g463"
"g464"
"g469"
"g470"
"g471"
"g472"
"g474"
"g476"
"g477"
"g479"
"g480"
"g481"
"g483"
"g485"
"g487"
"g489"
"g490"
"g491"
"g492"
"g493"
"g497"
"g498"
"g502"
"g503"
"g506"
"g509"
"g512"
"g513"
"g514"
"g515"
"g518"
"g519"
"g520"
"g521"
"g524"
"g525"
"g526"
"g527"
"g530"
"g532"
"g533"
"g534"
"g535"
"g536"
"g537"
"g538"
"g540"
"g541"
"g542"
"g543"
"g544"
"g545"
"g546"
"g547"
"g551"
"g555"
"g560"
"g561"
"g562"
"g563"
"g564"
"g565"
"g568"
"g570"
