"","X1_mean","X2_mean","M","D","prob","ranking"
"g771",178327.575450649,48822.6061421882,1.86890859637147,129504.969308461,0.861875817496345,129504.969321946
"g508",24048.8447599804,89340.2228795309,-1.8933422611986,65291.3781195505,0.861594983457721,-65291.3781470024
"g246",15895.8099233122,60078.7740805919,-1.91820884812469,44182.9641572797,0.861479572208971,-44182.9641989194
"g148",6070.64060427118,25789.6500577035,-2.08687152718687,19719.0094534324,0.860575517427099,-19719.0095638596
"g6364",27257.6979148158,6483.81603469451,2.07174865959287,20773.8818801212,0.860425482803724,20773.8819834275
"g1021",99360.096671527,27153.0366935176,1.87155302457573,72207.0599780094,0.859986920058475,72207.060002264
"g427",136913.408459813,490751.368636133,-1.84172854894748,353837.960176321,0.859329075940602,-353837.960181114
"g491",107747.852245373,384525.896492277,-1.83542164985449,276778.044246904,0.859209817650227,-276778.04425299
"g709",11697.9198160956,1952.82445714995,2.58261783145589,9745.09535894563,0.858990536277603,9745.09570116469
"g452",71127.4049253577,254609.212828942,-1.83980718987747,183481.807903585,0.858890513195353,-183481.807912809
"g1080",11672.8428142604,1955.81652730902,2.57731301469685,9717.02628695134,0.858813572362853,9717.02662875047
"g1008",12033.9516406876,2081.48347398976,2.53142645500788,9952.46816669783,0.85782488266523,9952.46848863404
"g362",27547.588056031,99097.3636682428,-1.84692066887546,71549.7756122119,0.857582519042856,-71549.7756360492
"g331",5866.01226929574,24636.7056897437,-2.07035736445356,18770.693420448,0.857417096252981,-18770.6935346254
"g12384",55986.9142973225,15102.972806242,1.89025711693666,40883.9414910805,0.857374778795107,40883.9415347783
"g342",33676.4073045599,120658.221234467,-1.84111607826671,86981.8139299076,0.857324767253982,-86981.8139493927
"g700",19389.5378189957,4295.61539169809,2.17434168249317,15093.9224272976,0.857163191505732,15093.922583909
"g462",13366.0419781747,50021.4289192537,-1.90397396001987,36655.386941079,0.856974686466108,-36655.3869905276
"g544",17967.1702749017,65685.9135586803,-1.87022080499368,47718.7432837785,0.856836192967608,-47718.7433204279
"g1096",16090.4074575535,3329.17673031999,2.27296349639361,12761.2307272335,0.856493806262984,12761.2309296577
"g40",76956.3032319373,271132.421604021,-1.81688623597366,194176.118372083,0.856455335846734,-194176.118380583
"g516",9850.24632087623,37821.7615240248,-1.94098485045117,27971.5152031486,0.856062937600985,-27971.5152704925
"g520",50016.5817003922,177209.344597521,-1.82497631462638,127192.762897129,0.855862891436485,-127192.762910222
"g803",35596.3025650647,9206.59987944394,1.95098704113186,26389.7026856207,0.855705162729861,26389.7027577388
"g6037",7455.89418564899,29718.2381765563,-1.99489529885516,22262.3439909073,0.855397399399861,-22262.3440802871
"g974",15563.7904190138,3229.44105835115,2.26883706386527,12334.3493606627,0.854831884280988,12334.3495693328
"g319",25413.0336598166,90519.0985222026,-1.83265361071137,65106.064862386,0.854739555281988,-65106.0648881794
"g583",75794.7365069297,263277.240079754,-1.79641323755598,187482.503572825,0.854158651996615,-187482.503581431
"g1134",42115.3199621496,11254.1732249643,1.9038850519772,30861.1467371854,0.854074017080865,30861.1467959126
"g1056",135091.815046502,38519.9112278067,1.81026398369848,96571.9038186952,0.85400092328999,96571.9038356621
"g1670",24716.8960888708,6110.80462153104,2.01606332298837,18606.0914673398,0.852839116719243,18606.091576565
"g226",37403.8528573476,130166.022843257,-1.79909412133044,92762.1699859096,0.852831422635993,-92762.1700033561
"g8445",644.980487201977,6779.03362372229,-3.39375220651242,6134.05313652031,0.851623451565746,-6134.0540753411
"g7627",20107.7431515565,70924.0310504839,-1.81852336998988,50816.2878989274,0.851500346233746,-50816.2879314665
"g312",35102.7871689474,121496.998235725,-1.79126317985105,86394.211066778,0.851496499192121,-86394.2110853476
"g2652",11502.3192017808,2075.49933367163,2.47039440585653,9426.8198681092,0.850838655074248,9426.82019180523
"g447",92256.2835916446,309462.835055086,-1.74604707751065,217206.551463442,0.848530430099254,-217206.55147046
"g1160",45199.7911878823,12639.5017086115,1.83837651897598,32560.2894792707,0.848284219435254,32560.2895311688
"g1095",46178.7973395294,13002.5395545781,1.82843717396673,33176.2577849513,0.847560975609756,33176.2578353365
"g763",35516.0561591919,9703.28352584878,1.87192645479579,25812.7726333432,0.847210894821882,25812.7727012186
"g1266",99456.3923585743,29465.9069264751,1.75501742899178,69990.4854320992,0.847087789489882,69990.4854541028
"g1224",51972.5878435397,14777.8345156235,1.81431601789568,37194.7533279162,0.846833884742633,37194.7533721663
"g1294",39112.0982223631,10880.1644550811,1.84591457023523,28231.933767282,0.846795414326383,28231.9338276286
"g1129",25752.0747246289,6743.12878181351,1.93319861223206,19008.9459428154,0.845260444718012,19008.9460411179
"g11468",156.480491451802,4653.66645406624,-4.89431309948552,4497.18596261443,0.845098868969762,-4497.18862586806
"g243",107136.976480667,353210.8902075,-1.72107333752629,246073.913726833,0.844806493806263,-246073.913732852
"g232",2027.22482835956,10934.0217179443,-2.4312461420729,8906.79688958475,0.844794952681388,-8906.79722140761
"g869",12103.1641657528,2410.61119148695,2.32791338289736,9692.55297426587,0.844514118642764,9692.5532538197
"g6469",35724.696814461,118857.99235543,-1.73424524479724,83133.2955409688,0.84413326152189,-83133.2955590578
"g1025",11736.0368588851,2316.85965983623,2.34070274418575,9419.17719904889,0.843133030699392,9419.17748988583
"g479",67259.5281622927,220583.390980052,-1.71351360278291,153323.862817759,0.843040701700392,-153323.862827334
"g1084",26538.4895021815,7115.14283825729,1.89912163419592,19423.3466639242,0.842917596368393,19423.3467567677
"g1275",38324.6803647371,10870.1908878842,1.81789648429221,27454.4894768528,0.842648303454643,27454.4895370388
"g11226",18955.2041472096,4681.59244221751,2.01752274371975,14273.6117049921,0.842575209663769,14273.6118475768
"g14",21259.27907583,71253.1587679811,-1.74486129817563,49993.8796921511,0.842078941294145,-49993.8797226002
"g636",5236.0779831949,20586.440051089,-1.97513588153928,15350.3620678941,0.841971224128645,-15350.3621949647
"g355",61768.6678404519,200426.811675148,-1.69812839327783,138658.143834697,0.841467261675771,-138658.143845095
"g9697",35335.5017459783,115267.508164551,-1.70579560074607,79932.0064185731,0.841421097176271,-79932.0064367744
"g683",32223.9473582636,8989.17611455186,1.84187243213715,23234.7712437118,0.841309532969147,23234.7713167165
"g166",14042.1179476524,47561.9472485021,-1.760047230941,33519.8293008497,0.839728398861276,-33519.8293470576
"g10451",8659.59027373977,1405.275618041,2.62344565048032,7254.31465569876,0.838812802954528,7254.31513006934
"g358",21612.36326167,70648.7605958499,-1.70880741514648,49036.3973341799,0.838231899669154,-49036.397363954
"g121",25620.6712350123,83013.9892065472,-1.69604620122305,57393.3179715349,0.83806647687928,-57393.317996595
"g3285",21082.73698291,69012.0982188412,-1.71078712551453,47929.3612359312,0.838024159421405,-47929.3612664635
"g324",104574.106893107,333744.481752621,-1.67421830616403,229170.374859514,0.83785873663153,-229170.37486563
"g6422",52.1601638172672,3904.65155758022,-6.22610160040088,3852.49139376295,0.837854889589905,-3852.496424834
"g773",49278.3147663632,14799.7763634567,1.73537754345192,34478.5384029065,0.837662537508656,34478.5384465791
"g793",62986.4070495704,19315.8075902059,1.70525851989864,43670.5994593645,0.837120104639532,43670.5994926581
"g10314",875.688904086044,6865.80365833518,-2.97093826477433,5990.11475424914,0.836700777102408,-5990.11549100244
"g1202",27749.2071507862,7793.34540764543,1.83213188709504,19955.8617431407,0.835996768485035,19955.861827244
"g212",62380.5466852314,196784.464934846,-1.65744823098559,134403.918249615,0.835935215819035,-134403.918259835
"g856",70095.2355298199,21682.5350860266,1.69278294152588,48412.7004437933,0.835350465492037,48412.700473388
"g23",21472.9351314661,69126.7942416054,-1.68672561575522,47653.8591101392,0.835196583827037,-47653.8591399904
"g1038",326738.287711876,104079.160483087,1.65045429174248,222659.127228789,0.835108101869662,222659.127234906
"g571",655.011287936067,6073.90242290257,-3.21303205761083,5418.8911349665,0.834619527583289,-5418.89208752061
"g351",15479.5316928475,50505.1469283026,-1.70606859311031,35025.6152354552,0.834242517504039,-35025.6152770058
"g989",45556.8876940159,13786.4619362532,1.72441692902205,31770.4257577626,0.83388858967454,31770.4258045611
"g79",14565.7257459719,47644.7278562362,-1.70973899464082,33079.0021102643,0.833350003847042,-33079.0021544496
"g828",12412.1128283628,2774.64639417322,2.16137288770783,9637.46643418956,0.832680618604293,9637.46667655267
"g620",8426.87569670888,29084.9166595541,-1.78720142072107,20658.0409628452,0.832499807647919,-20658.0410401539
"g390",783.405537332417,6395.05128664224,-3.02912469837614,5611.64574930982,0.832265138108794,-5611.64656685927
"g1256",34099.7070955384,10156.0834765873,1.7474151888727,23943.6236189511,0.83197660998692,23943.6236827146
"g146",20637.3694303165,65526.3364835301,-1.66681578680383,44888.9670532137,0.831941986612295,-44888.9670841598
"g458",1138.4958833192,7404.37628696694,-2.70124913931286,6265.88040364774,0.830387781795799,-6265.88098590802
"g7728",21004.4967371841,5788.65840107167,1.85939729138786,15215.8383361125,0.8299569131338,15215.838449723
"g1060",102656.217792749,33210.9814089052,1.62808875152367,69445.2363838438,0.829441409556051,69445.2364029284
"g197",2987.17245861196,12763.1739418529,-2.09513470627499,9776.00148324094,0.829118258059552,-9776.00170774936
"g770",47554.0201201732,14864.6045502364,1.67768622565607,32689.4155699367,0.829002846810802,32689.4156129878
"g237",63894.1945160055,195189.691540064,-1.6111201048782,131295.497024059,0.828452719858429,-131295.497033944
"g12997",15391.2606463875,3933.57490245119,1.96819844227665,11457.6857439363,0.827225513580057,11457.6859129846
"g225",37817.1218475921,115697.368910737,-1.61324458309155,77880.247063145,0.827079325998307,-77880.2470798537
"g678",4369.41679976954,236.373542566159,4.20830026345508,4133.04325720338,0.826575363545434,4133.04539966662
"g10461",10419.9958025725,2228.09491178396,2.22547210183152,8191.90089078857,0.826475340463184,8191.90119308264
"g712",40659.8507756332,12660.446199725,1.68327666897338,27999.4045759082,0.826275294298684,27999.4046265061
"g310",85775.3832373491,258141.850330079,-1.58952848044709,172366.46709273,0.825767484804186,-172366.467100059
"g550",24387.8858247927,75107.9424895769,-1.6228007804896,50720.0566647843,0.825736708471186,-50720.0566907452
"g6",3882.92296416618,15156.8300691051,-1.96475306674401,11273.907104939,0.825536662306686,-11273.907276142
"g998",111541.501083006,36712.7008517313,1.60322943292864,74828.8002312745,0.825317380934062,74828.8002484493
"g582",32308.20608443,97197.3991172364,-1.58901706252742,64889.1930328064,0.823109179041317,-64889.1930522624
"g207",9924.4742463085,32023.1295557563,-1.69005172447161,22098.6553094478,0.822347464799569,-22098.6553740733
"g832",33912.131121811,10599.9072168487,1.67774981308086,23312.2239049623,0.822270523967069,23312.223965335
"g662",47422.6166305566,15323.3886412931,1.62983989570239,32099.2279892635,0.821720397014696,32099.2280306411
"g1139",1883509.53392196,639407.387705695,1.55861601770769,1244102.14621627,0.821643456182196,1244102.14621724
"g973",8496.0882217741,1648.63065764498,2.36553051856368,6847.45756412912,0.820862506732323,6847.45797272855
"g493",19892.0809357736,60328.113260514,-1.60063625709357,40436.0323247404,0.820585519735324,-40436.0323564205
"g5766",4254.06259132751,15717.34454557,-1.88544432864301,11463.2819542425,0.819916134492575,-11463.2821092985
"g101",110218.438466179,322604.007193701,-1.54939876603694,212385.568727522,0.819412172039702,-212385.568733174
"g262",104448.721883931,306375.018650931,-1.55250382834715,201926.296767,0.819369854581827,-201926.296772968
"g167",3336.24432415828,13139.1774251754,-1.97757810786244,9802.93310101715,0.819027467877202,-9802.93330048883
"g1122",48292.2870542022,15826.0564280161,1.60949098282449,32466.2306261861,0.818988997460953,32466.2306660808
"g92",29039.1681251901,86441.9042521163,-1.57373072851773,57402.7361269262,0.818885127337078,-57402.7361484986
"g1157",18203.8971722263,5150.35010047108,1.82150493267998,13053.5470717552,0.818823574671078,13053.5471988425
"g385",23193.2174573626,69461.9060994207,-1.58251902977427,46268.6886420581,0.818696622297453,-46268.6886691214
"g4444",30593.942238974,9705.27823928815,1.65640454094015,20888.6639996859,0.816834654150958,20888.6640653597
"g827",149204.148599293,51475.5750165595,1.53532770414563,97728.5735827334,0.816696160652458,97728.5735947935
"g6929",12189.429052066,3039.94328161035,2.00351424064519,9149.48577045564,0.816488420404709,9149.48598981601
"g897",49684.5621960939,16536.1744124342,1.58717214200138,33148.3877836596,0.816423020697084,33148.3878216572
"g97",184210.640081193,530687.526405898,-1.52650624470294,346476.886324705,0.816292221281834,-346476.886328067
"g11311",19341.3899754721,57584.3849246511,-1.57398617284537,38242.9949491791,0.815157344002462,-38242.9949815698
"g532",355960.016410426,1023816.59346177,-1.52417019090552,667856.577051342,0.814857274755713,-667856.577053081
"g483",1433.40142490144,7629.77890561652,-2.41219855773513,6196.37748071508,0.814791875048088,-6196.37795023955
"g255",18608.1384418101,55034.1437924078,-1.56439322498735,36426.0053505977,0.813099176733092,-36426.0053841908
"g8335",15379.2236855066,4297.61010513746,1.83937617332657,11081.6135803691,0.812876048318843,11081.6137330231
"g660",45037.29221599,15013.21070147,1.58488754821926,30024.08151452,0.812849119027468,30024.0815563509
"g1076",21827.0223973795,6676.30588159438,1.7089933740876,15150.7165157851,0.812829883819343,15150.7166121719
"g10151",5914.16011281938,864.708275969873,2.77388789950966,5049.4518368495,0.812679849195968,5049.45259875929
"g1050",14358.0881707762,3935.56961589056,1.86721929722961,10422.5185548856,0.812568284988844,10422.5187221441
"g475",68815.30535615,195329.321480821,-1.50510715428544,126514.016124671,0.81215665153497,-126514.016133624
"g12684",173687.327031059,61047.2074554094,1.50849528553265,112640.11957565,0.81200276986997,112640.119585751
"g519",31479.6619437942,90322.619248424,-1.52066727515157,58842.9573046298,0.811060244671847,-58842.957324279
"g1142",4725.51022582973,482.720652329202,3.29120965302976,4242.78957350053,0.810917904131723,4242.79085002617
"g644",23072.8478485535,66550.6218346502,-1.52825606163811,43477.7739860967,0.810217742555974,-43477.774012956
"g219",33787.7491927083,96258.8864440095,-1.51041948678642,62471.1372513013,0.80981380318535,-62471.1372695607
"g55",45895.9287588281,129913.691593176,-1.50111539549088,84017.762834348,0.809548357313226,-84017.7628477579
"g680",32659.2841101231,10782.4234965517,1.59881168754369,21876.8606135715,0.809456028314226,21876.8606719939
"g231",86668.1245026831,244262.634218894,-1.49485979578595,157594.509716211,0.808952065861353,-157594.509723301
"g852",22328.562434084,7023.38602004595,1.66865173400262,15305.1764140381,0.807974917288605,15305.1765050007
"g1036",10233.4229089185,2490.39972906202,2.03883955310516,7743.02317985645,0.807959529122105,7743.02344828304
"g106",11649.771972572,34748.9054706647,-1.57666581971016,23099.1334980928,0.807532507501731,-23099.1335519016
"g570",30578.8960378729,86214.5069200273,-1.49539432209482,55635.6108821544,0.807351696545357,-55635.6109022513
"g256",24179.2451695236,68972.2039500537,-1.51224586057822,44792.9587805301,0.807278602754482,-44792.9588060574
"g4701",6047.56976258277,978.406942014354,2.62784896145496,5069.16282056842,0.806909286758483,5069.16350170551
"g7764",17245.9557021207,49792.0368737254,-1.52965695440921,32546.0811716047,0.806374547972609,-32546.0812075514
"g330",626324.200916644,1737449.26296012,-1.47198931854032,1111125.06204347,0.806336077556359,-1111125.06204445
"g1153",16693.2585816723,4951.87611325308,1.75321847467552,11741.3824684193,0.806259136723859,11741.3825993142
"g607",144550.860138749,400402.818112998,-1.46987493469213,255851.957974249,0.80596676156036,-255851.957978471
"g9716",47315.2870627018,132175.696633429,-1.48207864716349,84860.4095707276,0.80596676156036,-84860.4095836698
"g6671",18967.2411080905,5828.55266985921,1.70230025894829,13138.6884382313,0.805589751481111,13138.6885485097
"g361",31000.1896687047,86848.8257937492,-1.48622930128341,55848.6361250445,0.805543586981611,-55848.6361448201
"g816",11921.6066724658,3161.62080141234,1.91484243143946,8759.98587105345,0.805520504731861,8759.98608033584
"g599",20466.8458178369,58346.3654584931,-1.51135400645503,37879.5196406562,0.805435869816111,-37879.5196708069
"g681",14019.047105964,3977.45859811748,1.81746947215499,10041.5885078465,0.804839578364238,10041.5886723222
"g934",37624.5304734976,12829.996842072,1.55215276288231,24794.5336314256,0.804685696699238,24794.5336800085
"g1031",25093.0511163992,8143.41761625607,1.62358160711241,16949.6335001431,0.804643379241363,16949.6335779034
"g284",7285.37057316946,22520.3147305648,-1.62815272730384,15234.9441573954,0.802369777640994,-15234.9442443954
"g165",18329.2821814024,51827.6419386095,-1.49957146768224,33498.3597572071,0.80208894360237,-33498.3597907717
"g349",3568.95890118917,12764.1712985726,-1.83852468215814,9195.21239738341,0.801638839732246,-9195.21258118411
"g194",13130.3181609236,38036.1932187578,-1.5344709893711,24905.8750578342,0.801515734400246,-24905.8751051042
"g1163",13814.4187709885,3974.46652795841,1.79734173032851,9839.95224303013,0.801450334692621,9839.95240717916
"g506",1241760.97071651,3368014.79834138,-1.43951098455233,2126253.82762488,0.800715549742248,-2126253.82762536
"g402",155361.054089877,421641.529458763,-1.44039207753344,266280.475368886,0.800342386704624,-266280.475372781
"g7565",8519.15906346251,1973.76894826341,2.10975791121582,6545.3901151991,0.800284681080249,6545.39045521537
"g7267",10744.993746357,31441.6705881779,-1.5490132311422,20696.6768418208,0.800246210663999,-20696.6768997877
"g1044",51714.7962646736,18468.0543784707,1.48554522763964,33246.7418862029,0.800188505039625,33246.7419193918
"g8714",278616.524270153,102926.216115127,1.43667032946635,175690.308155026,0.800034623374625,175690.3081609
