"","X1_mean","X2_mean","M","D","prob","ranking"
"g822",41615.1798499249,11939.7181723105,1.80134108878643,29675.4616776144,0.840493960144649,29675.4617322863
"g355",18503.0877721046,62414.3027670256,-1.75411062680973,43911.214994921,0.839639916903901,-43911.2150299565
"g3521",290925.843177993,89827.9110607923,1.69541576825902,201097.932117201,0.839324459490652,201097.932124348
"g5465",2161.97723571884,10936.8164286552,-2.33876961106254,8774.83919293637,0.838766638455028,-8774.83950461406
"g78",22064.1147459159,73413.5603961957,-1.73434470655438,51349.4456502798,0.838724320997153,-51349.4456795689
"g1067",19760.66057039,5028.91822608784,1.97431117550696,14731.7423443021,0.838289605293529,14731.7424765982
"g509",32296.5654146308,105329.659564017,-1.70545908465847,73033.0941493859,0.838254981918904,-73033.0941692987
"g589",6447.15654587606,23997.5943086724,-1.8961548673074,17550.4377627964,0.83808186504578,-17550.437865227
"g1039",27499.9731665042,7555.3852623077,1.86385298298586,19944.5879041965,0.83805878279603,19944.5879912865
"g38",1897.88694807892,10067.4427907164,-2.40723131139968,8169.55584263751,0.83801261829653,-8169.55619729342
"g376",77277.8484546327,248624.529674971,-1.68584180911641,171346.681220338,0.837751019466031,-171346.681228631
"g948",9619.38392955077,1753.15678368869,2.45598947883852,7866.22714586208,0.837739478341156,7866.22752926597
"g6284",65890.5267661592,19852.4592283345,1.73075332788468,46038.0675378247,0.837677925675156,46038.0675703576
"g979",13526.2434228905,3024.07537263123,2.16119521921311,10502.1680502593,0.837466338385781,10502.1682726307
"g40",63113.3868366125,204101.071806256,-1.69326580895309,140987.684969644,0.837454797260906,-140987.684979812
"g128",1414977.94556003,4532624.03678885,-1.67956693356492,3117646.09122882,0.837143186889282,-3117646.09122927
"g41",262063.499480013,838534.409321374,-1.67795355874686,576470.909841361,0.837073940140032,-576470.909843803
"g1169",38824.4162150635,11321.0699702856,1.77795391587607,27503.3462447778,0.836519966146034,27503.3463022458
"g1118",119918.998112492,37283.1605105435,1.68546416695521,82635.8376019487,0.83613141494191,82635.8376191373
"g571",10259.6980793444,35550.1770377904,-1.79286846821444,25290.478958446,0.83609294452566,-25290.4790219951
"g189",27120.6053723548,88034.4076552324,-1.69867811967096,60913.8022828776,0.83603908594291,-60913.8023065628
"g633",25132.5923737321,81843.1224657126,-1.70330169776847,56710.5300919805,0.835515888281911,-56710.5301175599
"g323",24990.0674565931,80916.1107965292,-1.69507218320077,55926.0433399362,0.835408171116412,-55926.0433656243
"g841",15869.5207370288,3853.10238869882,2.04216613069451,12016.41834833,0.835277371701162,12016.418521861
"g342",5110.98544769791,19651.6867528326,-1.94297975914933,14540.7013051347,0.834954220204663,-14540.7014349486
"g1204",51024.9683130948,15420.0946256279,1.7263917629348,35604.873687467,0.834861891205663,35604.8737293212
"g12230",21365.1138655356,5715.77143175217,1.9022368751924,15649.3424337835,0.83396553050704,15649.3425493955
"g156",7524.47724307381,26719.0700172697,-1.82820653390422,19194.5927741959,0.833503885512041,-19194.5928612605
"g445",66865.1456848303,211730.425875328,-1.66290231236219,144865.280190498,0.833207663306917,-144865.280200042
"g1235",48713.1303189137,14818.7378329763,1.7168881209569,33894.3924859374,0.832734477187043,33894.392529421
"g620",9467.42721642463,32492.4794802665,-1.77906150887021,23025.0522638418,0.832696006770793,-23025.0523325726
"g188",458144.25018866,1441411.88536395,-1.65360882802581,983267.63517529,0.832526736939294,-983267.63517668
"g872",79878.9281924195,24872.7317497357,1.68325000881781,55006.1964426839,0.832526736939294,55006.1964684385
"g688",20062.4780419784,5338.24232710031,1.91006311066297,14724.2357148781,0.832515195814419,14724.2358387671
"g1071",8544.15918701682,1498.58881235855,2.51133394000453,7045.57037465827,0.832461337231669,7045.57082223012
"g880",18493.6559761175,4821.42131360742,1.9395000482316,13672.2346625101,0.832215126567669,13672.2348000757
"g4746",150.908735794238,4102.86719075858,-4.76488422712487,3951.95845496434,0.831761175655921,-3951.96132747852
"g3435",82626.7247566729,25962.0905402579,1.67020192400246,56664.6342164151,0.831380318535047,56664.6342410299
"g3358",6524.70686843699,23378.9461066475,-1.84122490330299,16854.2392382105,0.830318535046549,-16854.2393387819
"g748",12489.793841637,2849.2400111894,2.13210060373397,9640.5538304476,0.830091559590675,9640.55406621481
"g1279",35801.0016125192,10741.8077562778,1.73676314340373,25059.1938562414,0.82990305455105,25059.1939164258
"g7980",4842.70325073038,364.080230694802,3.7334842900704,4478.62302003557,0.829829960760175,4478.62457619496
"g490",6737.44626681359,23789.136762338,-1.8200291544705,17051.6904955244,0.828614295606678,-17051.6905926557
"g790",6088.74829836474,763.703913990416,2.99506035219513,5325.04438437433,0.828260367777179,5325.04522665705
"g369",55099.5041795393,170502.902759948,-1.62968505922396,115403.398580409,0.828125721320305,-115403.398591916
"g1054",121066.533290927,39236.12913588,1.6255454887945,81830.4041550475,0.827167807955682,81830.4041711931
"g631",13522.0515135629,43765.5177578483,-1.694480589681,30243.4662442854,0.827110102331307,-30243.4662917546
"g443",18816.4329943441,59451.7079610552,-1.65972509284986,40635.2749667111,0.826971608832808,-40635.2750006064
"g1197",94726.6710308415,30709.5430471014,1.62508363948552,64017.1279837401,0.826082942217435,64017.1280043666
"g6753",7705.77732149328,26342.5015464719,-1.77337995256371,18636.7242249787,0.825844425636685,-18636.7243093518
"g1142",9435.9878964675,1906.85820034085,2.3069760034988,7529.12969612664,0.825794414095561,7529.13004956312
"g566",28195.8301148887,87217.8688792678,-1.62914192135343,59022.0387643791,0.825582826806186,-59022.0387868631
"g788",43226.968986394,13478.6536065403,1.68125528829652,29748.3153798537,0.825471262599061,29748.3154273626
"g10127",37303.8011064701,11519.9211780793,1.69519179719438,25783.8799283908,0.825425098099561,25783.879984117
"g634",6620.07280564029,23080.1889780299,-1.80173604808496,16460.1161723896,0.825167346310687,-16460.1162709992
"g5396",9893.95399050973,32527.0622990132,-1.71702143468846,22633.1083085035,0.825025005770562,-22633.1083736329
"g36",30518.1478823889,93598.3989380405,-1.61681644274765,63080.2510556516,0.824551819650689,-63080.251076372
"g1183",15109.7371713981,3906.89788452707,1.95138311246385,11202.839286871,0.823886281449565,11202.8394568233
