"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g5",5451.57082120505,0.925576031111449,0.213067929471138,4.34404198421061,1.39884763263705e-05,0.000516350142181274
"g6",1747.5927592879,1.90779223625973,0.408911234149165,4.66554126405779,3.07805715524485e-06,0.000133463293296421
"g8",47136.0584491637,0.985217968262453,0.232418742052483,4.23897814591897,2.24539513354076e-05,0.000778875281801631
"g14",8788.68580374568,1.76875129665034,0.345559959981291,5.11850764407458,3.07962758039143e-07,1.65919850192919e-05
"g15",8666.66229432708,1.30138551766464,0.254423736200116,5.11503186416948,3.1368799769351e-07,1.68288294016845e-05
"g16",16308.7751937503,1.9222426825166,0.165166237589305,11.6382301284622,2.63425274471509e-31,2.77935616673648e-28
"g17",5014.48954364711,0.946853210246384,0.182068192553737,5.20054160457995,1.98708631083357e-07,1.09384781658538e-05
"g18",1730.86206587335,1.56544014191942,0.319457295673441,4.90031113116184,9.56850036115224e-07,4.5204023534533e-05
"g20",19472.0271243393,1.3750640653959,0.357029850849925,3.85139803330869,0.000117445430256731,0.003268080423034
"g21",276.799957599418,1.1546925197047,0.202215040475581,5.71022074811562,1.12829729025094e-08,7.68030752250921e-07
"g23",8628.63502112745,1.63479983118408,0.267545379698643,6.11036465300011,9.94037489083618e-10,7.91541424483502e-08
"g28",170.819820121746,2.00447247493038,0.421925142261816,4.75077750566131,2.02635996934101e-06,9.0020152883602e-05
"g33",1224.51003125128,1.85166581730006,0.314288946881206,5.89160336586685,3.82466299051645e-09,2.76708903559593e-07
"g36",15974.6455671338,2.95070844897935,0.584852946887195,5.04521429648961,4.53013345085261e-07,2.29096137476267e-05
"g39",571.372403393639,1.5681845042843,0.371070509101955,4.22610923212287,2.37766607485603e-05,0.000818033428634572
"g40",33268.4263799249,1.80908040069988,0.244591730622476,7.39632691626921,1.40003084034148e-13,1.9478890625894e-11
"g42",310.620381545483,1.10023809036277,0.355346306408891,3.09624180839731,0.00195990462486674,0.0361725254452446
"g44",1060.54200008125,1.39126391473185,0.307667078379531,4.52197850371114,6.12642826060319e-06,0.000245464266479421
"g45",3588.12788119795,1.45941739720398,0.456991045456653,3.19353609160031,0.00140541768172131,0.0274175551129021
"g47",1926.25150263455,1.24750655675497,0.321890074131503,3.87556702430446,0.000106376692958378,0.00299963320611587
"g52",36759.7168290946,2.06600675911686,0.277269756055155,7.45125176474672,9.24587274260244e-14,1.31530331229314e-11
"g54",30482.0302331149,1.31925489580869,0.18547151660353,7.11297842368309,1.13565038896657e-12,1.43784695747058e-10
"g55",17688.3411662016,1.50011317674972,0.414697143528969,3.61737041153486,0.000297611250606159,0.00746149711668233
"g56",11096.0977101418,1.10577386502343,0.206985491543263,5.34227716531674,9.17861686409019e-08,5.4816258545399e-06
"g57",35.9295219319933,1.22309712205604,0.362409821013727,3.37490059909198,0.000738423570144339,0.0159270542105579
"g58",7546.94861144645,0.965751793474908,0.245994748147065,3.9259041127884,8.6404573329693e-05,0.00250910161221845
"g61",13625.3383792573,1.13711552353448,0.285832453396006,3.97825897662874,6.9421734851554e-05,0.00206811431754241
"g62",802.107378928576,3.43901422103582,0.813100314450022,4.22950792161721,2.34203032059547e-05,0.000807968552835402
"g63",13580.0145570574,0.873094970222588,0.202794920290561,4.30530986166533,1.66752162379938e-05,0.000599786684060341
"g65",20336.4114189185,1.27978493999918,0.400724373767699,3.19367880712211,0.00140472313949967,0.0274175551129021
"g66",308.144837069005,3.24220556152236,0.542654198386001,5.97471754787036,2.30489170623702e-09,1.71660199368629e-07
"g67",1583.64895516136,1.32068786049139,0.346764186260818,3.80860513518557,0.000139752923807673,0.00382162368969535
"g69",389.192578035147,2.23781438048843,0.279399403647282,8.00937421940057,1.1529358704392e-15,2.21171531145919e-13
"g70",13663.6866458024,3.48876732912793,0.423393188542501,8.2400176090167,1.72185312090557e-16,3.82462848487463e-14
"g73",1445.31709059238,1.54713671868489,0.270199793338002,5.72589897117178,1.02887439707658e-08,7.07966235944921e-07
"g74",22812.5819411031,0.881018747321401,0.194619887623574,4.52686905782945,5.98640074428722e-06,0.000240615301026732
"g76",7771.69442414001,2.05263831773975,0.257969215893052,7.95691187661216,1.76386244480155e-15,3.19032320194749e-13
"g77",5803.16519889117,1.08224509886572,0.286521550581769,3.77718568347919,0.000158610482585615,0.0043186393978849
"g78",10816.723827406,1.14351282348019,0.372896896236809,3.06656567812781,0.00216533232115884,0.0391088053041257
"g79",5812.08952094341,1.67103748366894,0.355254831849001,4.70377130402888,2.55399322355441e-06,0.000111503821391112
"g80",181.353266982375,0.97962669406114,0.309770997598264,3.16242224629305,0.00156462512565347,0.0299693172706484
"g83",163213.97799656,1.22383007813751,0.398521480481088,3.07092625637173,0.00213395848310459,0.0387633405374278
"g84",44894.5656782601,2.15531234256806,0.307447902270617,7.0103335448064,2.37750646187675e-12,2.86681993464968e-10
"g85",24277.5675281613,2.52255638101179,0.308770668605643,8.16967619496775,3.09218273427201e-16,6.52502093310298e-14
"g89",225.634971461844,1.71991805496183,0.472974619290066,3.63638551587277,0.000276490441379553,0.00702940859097694
"g92",10969.0366156425,1.52717118776349,0.254689778589742,5.9962013246848,2.01986585652497e-09,1.53134859936902e-07
"g93",791.1613708036,1.40538664771886,0.460917281303911,3.04910816913416,0.00229521823831988,0.0409869649017885
"g97",68520.7072661196,1.52906397349969,0.287735261759547,5.31413482014412,1.07165257122907e-07,6.25262359646602e-06
"g100",10073.9357607239,1.16506131982444,0.303190686628567,3.84266856208461,0.000121703772514047,0.00337175375011017
"g101",40200.4741840127,1.47992558455366,0.467450959524603,3.16594832976435,0.00154578249136977,0.0296721308440118
"g102",601.321677094345,1.23942528755134,0.356550923025483,3.47615223383606,0.000508663458698343,0.0117736527432902
"g103",4054.92489733592,0.887714378193005,0.166246517767833,5.33974720260138,9.3076276127074e-08,5.53257620678349e-06
"g105",6176.29922355094,1.09660187065171,0.317390465083473,3.45505612578281,0.000550178279494766,0.0126651039939695
"g106",4300.60662713156,1.5546825186834,0.49679654040017,3.12941494606846,0.00175154771877315,0.0331484987554363
"g109",580.567310136908,1.28200306126354,0.362268359590713,3.53882150434537,0.000401917521634859,0.00952935906632761
"g112",4497.94456395059,1.43024900289797,0.416608467336795,3.43307713364771,0.000596772297063244,0.0134443666425583
"g117",109075.426770415,0.944926541615509,0.284832546993579,3.31748092550958,0.000908331175780281,0.0189462619712589
"g125",56117.7057657105,1.99404098545231,0.211742427448058,9.41729538800845,4.62856608773074e-21,1.95340917455863e-18
"g127",36417.5401655553,0.559025760720715,0.134919131472433,4.14341357389286,3.4217405925321e-05,0.00110815476819437
"g129",14371.464439986,1.1111592083931,0.269249001344441,4.12688330446816,3.67712868148492e-05,0.00117269839386097
"g136",748.03706329354,2.23602679469371,0.447491065001512,4.99680768974941,5.82871426641344e-07,2.89401377753179e-05
"g141",60936.591014501,1.09596801607688,0.196621881732752,5.5739880343863,2.48972842864962e-08,1.63328764948875e-06
"g143",1295.3203646439,1.38441605586518,0.460129462666675,3.00875333616286,0.00262321997441871,0.0453104885349459
"g145",744.10608950571,1.04834235583216,0.270107565138789,3.8812032358053,0.000103940932468565,0.00295066400444955
"g146",8327.54725543236,1.67729988374169,0.137223208398406,12.2231501749465,2.33844287090017e-34,4.93450419807783e-31
"g147",1101.31288751693,0.830898016536549,0.245998352028994,3.37765684071988,0.000731062493218036,0.0158038802166931
"g148",2910.22385533834,2.05065461630565,0.454432437786796,4.5125621451956,6.40491592087542e-06,0.000255008303377999
"g150",2536.77088008477,0.986989701471761,0.297373229085717,3.31902674799037,0.000903317763489427,0.0188727825140918
"g151",5347.10620802951,1.26930833701453,0.167608821898281,7.57304014573204,3.64589572899425e-14,5.36752160753444e-12
"g157",30615.320099846,1.36371805826551,0.295292920102808,4.61818745193998,3.87106488331965e-06,0.0001633718416257
"g158",9599.07152482058,1.31669040906134,0.381546868829428,3.45092704626538,0.000558664559517255,0.0128017170975515
"g160",18449.400363525,1.36967928032589,0.441325636444828,3.10355702732244,0.00191209380914411,0.035445124037443
"g165",6734.23018673617,1.52513757996524,0.289305268546318,5.27172418127278,1.3514807642924e-07,7.60493242520272e-06
"g166",6044.76715254859,1.83283094769607,0.266470910779901,6.87816520884692,6.06283362320878e-12,6.85370861637914e-10
"g168",15059.2232063584,0.850529473275818,0.175102448757419,4.85732483646823,1.18982312579306e-06,5.47907645069128e-05
"g169",157084.818730088,2.72258493474598,0.310893958178267,8.75727836815937,2.00021251577997e-18,5.88946294471866e-16
"g170",11134.2360695339,2.26266169129576,0.226425470891056,9.9929644946369,1.63614005501503e-23,9.86436630311682e-21
"g172",628.084058503075,1.52935913900901,0.310388417113402,4.92724294685986,8.33980328810943e-07,3.96955824927645e-05
"g174",281.933783137571,0.910921577174907,0.265495772410806,3.43102102494281,0.00060131399347812,0.0135226225069742
"g175",18701.066636574,1.42455600505824,0.340518077286341,4.18349597299157,2.87060177302955e-05,0.000956439185482293
"g177",593.366328952334,1.66939203110939,0.172253850933816,9.69146420854655,3.27795124546178e-22,1.59623618149198e-19
"g180",7244.13598278206,1.03001076386725,0.336699724233385,3.05913753333904,0.00221975219150876,0.0398642304917624
"g181",115.934659392933,1.63033608592213,0.547401011988611,2.97832128588766,0.00289831996207493,0.0487705318826988
"g186",24878.2035983708,0.827285520389858,0.271732367882201,3.04448648071435,0.00233077905674634,0.0412727183740774
"g187",99.2718218847382,1.24260591319997,0.403440454649675,3.08002308365177,0.00206984552035668,0.0378157491100086
"g188",95.3638758646307,2.0375430262227,0.402885203012185,5.05737865523217,4.25058722652287e-07,2.17881315283426e-05
"g190",15465.1370103261,1.08608766014992,0.292052705171847,3.71880705405848,0.000200165870572454,0.00527460430646526
"g194",4802.88026781863,1.44920400218083,0.466756675712667,3.10483829710227,0.00190383075264151,0.035343696714361
"g195",727.662810932927,2.0619474881819,0.419935561747872,4.91015211857643,9.10057688992633e-07,4.31544584282237e-05
"g196",41300.8248685221,0.966745924108241,0.174681835432783,5.5343242857111,3.12430463144684e-08,2.00796045374358e-06
"g197",1493.02302072732,2.08376401516709,0.236014373296806,8.82897082097029,1.05643275699081e-18,3.42961413750274e-16
