"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Benjamini et al. 1995) < 0.05)"
g261	184	860	-2.22463089353245	-2.22463089353245	0	0	0	TRUE
g267	10406	17709	-0.767067135192031	-0.767067135192031	0	0	0	TRUE
g268	257	87	1.56268105334515	1.56268105334515	0	0	0	TRUE
g269	1554	969	0.68141793299263	0.68141793299263	0	0	0	TRUE
g270	7948	13207	-0.732639014648894	-0.732639014648894	0	0	0	TRUE
g271	3401	4253	-0.322521848917923	-0.322521848917923	0	0	0	TRUE
g272	1212	2783	-1.19925120985866	-1.19925120985866	0	0	0	TRUE
g274	20985	32655	-0.637945445023453	-0.637945445023453	0	0	0	TRUE
g275	1546	2890	-0.902529173463194	-0.902529173463194	0	0	0	TRUE
g276	14613	19531	-0.418513429035222	-0.418513429035222	0	0	0	TRUE
g278	181	920	-2.34564416386117	-2.34564416386117	0	0	0	TRUE
g280	25486	59622	-1.2261398091537	-1.2261398091537	0	0	0	TRUE
g282	45788	69254	-0.596927851227322	-0.596927851227322	0	0	0	TRUE
g283	225	41	2.45622918659895	2.45622918659895	0	0	0	TRUE
g284	1612	2915	-0.854644139559891	-0.854644139559891	0	0	0	TRUE
g285	2728	3607	-0.402955778763397	-0.402955778763397	0	0	0	TRUE
g288	697	1103	-0.66220222972296	-0.66220222972296	0	0	0	TRUE
g289	8811	11858	-0.428483030343795	-0.428483030343795	0	0	0	TRUE
g290	2127	9513	-2.16108034486432	-2.16108034486432	0	0	0	TRUE
g291	77	361	-2.22906848619227	-2.22906848619227	0	0	0	TRUE
g292	2925	5315	-0.861633067060337	-0.861633067060337	0	0	0	TRUE
g294	8042	11094	-0.464153389324991	-0.464153389324991	0	0	0	TRUE
g298	33355	30054	0.150346023875851	0.150346023875851	0	0	0	TRUE
g300	23797	30354	-0.351106935224081	-0.351106935224081	0	0	0	TRUE
g302	139	27	2.36405357056004	2.36405357056004	0	0	0	TRUE
g303	106679	128996	-0.27405012386247	-0.27405012386247	0	0	0	TRUE
g306	15393	13596	0.179092164370902	0.179092164370902	0	0	0	TRUE
g307	1970	6848	-1.79748707205741	-1.79748707205741	0	0	0	TRUE
g308	1330	2276	-0.775074311918029	-0.775074311918029	0	0	0	TRUE
g310	45027	76942	-0.772980972082216	-0.772980972082216	0	0	0	TRUE
g311	9991	5397	0.888471397397707	0.888471397397707	0	0	0	TRUE
g313	9889	15393	-0.638377886760829	-0.638377886760829	0	0	0	TRUE
g314	1943	3263	-0.74791308650652	-0.74791308650652	0	0	0	TRUE
g316	15645	25326	-0.694917576550562	-0.694917576550562	0	0	0	TRUE
g319	1366	882	0.631106922732569	0.631106922732569	0	0	0	TRUE
g320	1833	4781	-1.38310561980781	-1.38310561980781	0	0	0	TRUE
g321	43186	47411	-0.134658126373736	-0.134658126373736	0	0	0	TRUE
g324	11236	16215	-0.529200494216772	-0.529200494216772	0	0	0	TRUE
g326	774	1902	-1.29711177471615	-1.29711177471615	0	0	0	TRUE
g327	9033	17656	-0.966881420833781	-0.966881420833781	0	0	0	TRUE
g328	1936	1188	0.704544116473828	0.704544116473828	0	0	0	TRUE
g329	15869	30081	-0.922641309905588	-0.922641309905588	0	0	0	TRUE
g330	16410	34864	-1.08716286271483	-1.08716286271483	0	0	0	TRUE
g333	1836	4032	-1.13492958008611	-1.13492958008611	0	0	0	TRUE
g335	99819	133409	-0.418469640574024	-0.418469640574024	0	0	0	TRUE
g339	10	114	-3.51096191927738	-3.51096191927738	0	0	0	TRUE
g343	163	25	2.70487196445635	2.70487196445635	0	0	0	TRUE
g344	2480	3503	-0.498250867527824	-0.498250867527824	0	0	0	TRUE
g346	3126	11588	-1.89024190627074	-1.89024190627074	0	0	0	TRUE
g350	2668	5710	-1.09773207906562	-1.09773207906562	0	0	0	TRUE
g353	26996	51417	-0.929499777632964	-0.929499777632964	0	0	0	TRUE
g355	3431	4234	-0.303392143449933	-0.303392143449933	0	0	0	TRUE
g357	29463	33796	-0.197948166413967	-0.197948166413967	0	0	0	TRUE
g359	5462	7175	-0.393549517685127	-0.393549517685127	0	0	0	TRUE
g361	2274	5050	-1.15105113363427	-1.15105113363427	0	0	0	TRUE
g365	17600	20498	-0.219907723266116	-0.219907723266116	0	0	0	TRUE
g366	2973	9642	-1.69741296648861	-1.69741296648861	0	0	0	TRUE
g367	27677	55208	-0.996189765047605	-0.996189765047605	0	0	0	TRUE
g369	39	204	-2.38702312310925	-2.38702312310925	0	0	0	TRUE
g372	110	341	-1.63226821549951	-1.63226821549951	0	0	0	TRUE
g374	5567	11201	-1.00865555027352	-1.00865555027352	0	0	0	TRUE
g375	21050	54399	-1.36975989781076	-1.36975989781076	0	0	0	TRUE
g376	4746	8923	-0.910816739374797	-0.910816739374797	0	0	0	TRUE
g378	1955	6071	-1.63476556565604	-1.63476556565604	0	0	0	TRUE
g379	7525	12149	-0.691074081626793	-0.691074081626793	0	0	0	TRUE
g381	58723	80378	-0.452875006614102	-0.452875006614102	0	0	0	TRUE
g382	2429	8400	-1.79002683791762	-1.79002683791762	0	0	0	TRUE
g383	7737	9088	-0.232188560994311	-0.232188560994311	0	0	0	TRUE
g386	767	203	1.91774685031776	1.91774685031776	0	0	0	TRUE
g387	1130	2043	-0.854366431430678	-0.854366431430678	0	0	0	TRUE
g388	49	261	-2.41319615245468	-2.41319615245468	0	0	0	TRUE
g390	1299	542	1.26103667409401	1.26103667409401	0	0	0	TRUE
g391	5567	19462	-1.80568798705542	-1.80568798705542	0	0	0	TRUE
g396	197	941	-2.25599909327216	-2.25599909327216	0	0	0	TRUE
g398	136	400	-1.55639334852439	-1.55639334852439	0	0	0	TRUE
g403	13267	16024	-0.272392148051749	-0.272392148051749	0	0	0	TRUE
g404	11745	14321	-0.286085522594924	-0.286085522594924	0	0	0	TRUE
g407	6	132	-4.4594316186373	-4.4594316186373	0	0	0	TRUE
g408	2	104	-5.70043971814109	-5.70043971814109	0	0	0	TRUE
g409	4440	5488	-0.305720804935344	-0.305720804935344	0	0	0	TRUE
g410	309	831	-1.42724163886597	-1.42724163886597	0	0	0	TRUE
g411	29427	34076	-0.211615524154356	-0.211615524154356	0	0	0	TRUE
g413	4748	9658	-1.02440452853075	-1.02440452853075	0	0	0	TRUE
g414	216	1998	-3.20945336562895	-3.20945336562895	0	0	0	TRUE
g415	46160	27961	0.723227265657664	0.723227265657664	0	0	0	TRUE
g418	7910	18052	-1.19040908385233	-1.19040908385233	0	0	0	TRUE
g423	2925	5813	-0.990846283873756	-0.990846283873756	0	0	0	TRUE
g425	108	4	4.75488750216347	4.75488750216347	0	0	0	TRUE
g428	6903	5121	0.430797925196352	0.430797925196352	0	0	0	TRUE
g429	4806	7156	-0.574316738922041	-0.574316738922041	0	0	0	TRUE
g430	936	3297	-1.81657345208698	-1.81657345208698	0	0	0	TRUE
g432	5640	13927	-1.30411745429124	-1.30411745429124	0	0	0	TRUE
g433	284	818	-1.52620991343707	-1.52620991343707	0	0	0	TRUE
g434	3104	1991	0.640635336466625	0.640635336466625	0	0	0	TRUE
g435	8245	10489	-0.347285742074927	-0.347285742074927	0	0	0	TRUE
g437	1172	1730	-0.561799468101839	-0.561799468101839	0	0	0	TRUE
g438	53	459	-3.11442988885061	-3.11442988885061	0	0	0	TRUE
g440	402	101	1.99284020842713	1.99284020842713	0	0	0	TRUE
g444	26958	33457	-0.311594620862209	-0.311594620862209	0	0	0	TRUE
g447	7855	14796	-0.913524024942436	-0.913524024942436	0	0	0	TRUE
g448	740	1196	-0.692620213681792	-0.692620213681792	0	0	0	TRUE
g449	6715	12013	-0.839137174725527	-0.839137174725527	0	0	0	TRUE
g450	52305	81095	-0.632664101424563	-0.632664101424563	0	0	0	TRUE
g452	5588	7286	-0.382794974333319	-0.382794974333319	0	0	0	TRUE
g454	2436	3992	-0.712597587430928	-0.712597587430928	0	0	0	TRUE
g455	4	458	-6.83920378809694	-6.83920378809694	0	0	0	TRUE
g456	950	449	1.08121206847716	1.08121206847716	0	0	0	TRUE
g458	5558	30016	-2.43309399331481	-2.43309399331481	0	0	0	TRUE
g459	3496	5370	-0.619216903372175	-0.619216903372175	0	0	0	TRUE
g462	1010	1466	-0.537529810494654	-0.537529810494654	0	0	0	TRUE
g463	3855	7371	-0.935129498280924	-0.935129498280924	0	0	0	TRUE
g465	2298	5115	-1.15435544198658	-1.15435544198658	0	0	0	TRUE
g466	2770	1460	0.923917607169171	0.923917607169171	0	0	0	TRUE
g467	1229	2074	-0.754930978440564	-0.754930978440564	0	0	0	TRUE
g469	2266	7529	-1.73231039804875	-1.73231039804875	0	0	0	TRUE
g470	5814	7670	-0.399695506254059	-0.399695506254059	0	0	0	TRUE
g471	15777	25841	-0.711838998150554	-0.711838998150554	0	0	0	TRUE
g472	22	255	-3.53492181822156	-3.53492181822156	0	0	0	TRUE
g473	4935	3575	0.465106842790645	0.465106842790645	0	0	0	TRUE
g475	179059	566537	-1.66173514586325	-1.66173514586325	0	0	0	TRUE
g476	4129	2599	0.667835784703977	0.667835784703977	0	0	0	TRUE
g477	1924	220	3.12853337024538	3.12853337024538	0	0	0	TRUE
g479	5884	4157	0.501254498630459	0.501254498630459	0	0	0	TRUE
g480	324	804	-1.3112016882943	-1.3112016882943	0	0	0	TRUE
g481	6604	9711	-0.55627974601707	-0.55627974601707	0	0	0	TRUE
g484	21445	38163	-0.831533270333333	-0.831533270333333	0	0	0	TRUE
g485	859	2045	-1.25137080669065	-1.25137080669065	0	0	0	TRUE
g486	3847	6172	-0.682004232274119	-0.682004232274119	0	0	0	TRUE
g487	8395	11537	-0.458665894246039	-0.458665894246039	0	0	0	TRUE
g489	1829	3242	-0.825829015768825	-0.825829015768825	0	0	0	TRUE
g490	9595	15012	-0.645761483804234	-0.645761483804234	0	0	0	TRUE
g493	699	1634	-1.22504362277025	-1.22504362277025	0	0	0	TRUE
g496	4161	5440	-0.386676363092944	-0.386676363092944	0	0	0	TRUE
g498	186	2118	-3.50932806288431	-3.50932806288431	0	0	0	TRUE
g499	1655	421	1.97493907862818	1.97493907862818	0	0	0	TRUE
g500	4400	6090	-0.468938704381673	-0.468938704381673	0	0	0	TRUE
g502	1613	4521	-1.48689547916334	-1.48689547916334	0	0	0	TRUE
g504	8813	10193	-0.209873617247112	-0.209873617247112	0	0	0	TRUE
g506	9344	13213	-0.499845887083206	-0.499845887083206	0	0	0	TRUE
g507	10	609	-5.92837032301897	-5.92837032301897	0	0	0	TRUE
g511	5057	10975	-1.1178672561828	-1.1178672561828	0	0	0	TRUE
g512	742	1651	-1.15384902829246	-1.15384902829246	0	0	0	TRUE
g513	3273	5959	-0.864456645068874	-0.864456645068874	0	0	0	TRUE
g514	1684	2907	-0.787638933069841	-0.787638933069841	0	0	0	TRUE
g515	28996	24349	0.251991371261212	0.251991371261212	0	0	0	TRUE
g517	27	241	-3.15800183406649	-3.15800183406649	0	0	0	TRUE
g519	4880	7202	-0.561516451740031	-0.561516451740031	0	0	0	TRUE
g521	944	1830	-0.954984883809564	-0.954984883809564	0	0	0	TRUE
g525	6212	9427	-0.601740898362495	-0.601740898362495	0	0	0	TRUE
g526	2462	5757	-1.22548645043208	-1.22548645043208	0	0	0	TRUE
g529	1666	4282	-1.36189639501996	-1.36189639501996	0	0	0	TRUE
g532	1104	673	0.714061762167852	0.714061762167852	0	0	0	TRUE
g533	1257	4078	-1.69787712559609	-1.69787712559609	0	0	0	TRUE
g536	98	483	-2.30116953472057	-2.30116953472057	0	0	0	TRUE
g537	2014	4194	-1.05826317808981	-1.05826317808981	0	0	0	TRUE
g538	53780	56609	-0.0739616834145753	-0.0739616834145753	0	0	0	TRUE
g539	6705	8880	-0.405322344445633	-0.405322344445633	0	0	0	TRUE
g541	129	1592	-3.6253973651204	-3.6253973651204	0	0	0	TRUE
g542	2295	5078	-1.14576624134633	-1.14576624134633	0	0	0	TRUE
g544	729	1254	-0.782546628475103	-0.782546628475103	0	0	0	TRUE
g546	14644	10062	0.541392584019043	0.541392584019043	0	0	0	TRUE
g547	479	921	-0.943175500355157	-0.943175500355157	0	0	0	TRUE
g548	2459	6295	-1.3561346430103	-1.3561346430103	0	0	0	TRUE
g549	948	2609	-1.46053797991919	-1.46053797991919	0	0	0	TRUE
g550	4863	5854	-0.267576154170053	-0.267576154170053	0	0	0	TRUE
g551	1476	2419	-0.712718047919529	-0.712718047919529	0	0	0	TRUE
g552	196561	423332	-1.1068124447227	-1.1068124447227	0	0	0	TRUE
g553	70	1101	-3.9753157366194	-3.9753157366194	0	0	0	TRUE
g554	4114	2044	1.00914659758731	1.00914659758731	0	0	0	TRUE
g555	6208	13642	-1.13585470507951	-1.13585470507951	0	0	0	TRUE
g557	12375	9968	0.312052551717695	0.312052551717695	0	0	0	TRUE
g559	23102	28959	-0.325994029847399	-0.325994029847399	0	0	0	TRUE
g561	9696	21035	-1.1173302141832	-1.1173302141832	0	0	0	TRUE
g562	20652	36176	-0.808751393990169	-0.808751393990169	0	0	0	TRUE
g563	274	883	-1.68823754468794	-1.68823754468794	0	0	0	TRUE
g564	1399	13633	-3.28463520068196	-3.28463520068196	0	0	0	TRUE
g565	2536	5	8.98641093525205	8.98641093525205	0	0	0	TRUE
g570	19533	26297	-0.428984679809723	-0.428984679809723	0	0	0	TRUE
g571	14987	10272	0.544994515320811	0.544994515320811	0	0	0	TRUE
g577	2398	3947	-0.71892486047888	-0.71892486047888	0	0	0	TRUE
g579	36810	71979	-0.967478309402818	-0.967478309402818	0	0	0	TRUE
g581	8642	15349	-0.828707529845969	-0.828707529845969	0	0	0	TRUE
g582	54	497	-3.20221453939882	-3.20221453939882	0	0	0	TRUE
g584	6628	14098	-1.08884500284294	-1.08884500284294	0	0	0	TRUE
g586	21935	30270	-0.464653968808282	-0.464653968808282	0	0	0	TRUE
g587	8884	19276	-1.11752440819301	-1.11752440819301	0	0	0	TRUE
g590	1284	2350	-0.87201555433006	-0.87201555433006	0	0	0	TRUE
g591	3657	5548	-0.601307160982234	-0.601307160982234	0	0	0	TRUE
g593	3367	6513	-0.951858505508655	-0.951858505508655	0	0	0	TRUE
g594	715	1449	-1.01904244789118	-1.01904244789118	0	0	0	TRUE
g595	2197	1640	0.421839054917831	0.421839054917831	0	0	0	TRUE
g596	3105	4224	-0.44401656625061	-0.44401656625061	0	0	0	TRUE
g597	38724	54120	-0.482933855655801	-0.482933855655801	0	0	0	TRUE
g598	489	2694	-2.46184348051007	-2.46184348051007	0	0	0	TRUE
g599	7377	13215	-0.841070284211694	-0.841070284211694	0	0	0	TRUE
g603	4539	5861	-0.368772349060803	-0.368772349060803	0	0	0	TRUE
g608	575	1367	-1.24937938177432	-1.24937938177432	0	0	0	TRUE
g609	115	1351	-3.55432190838131	-3.55432190838131	0	0	0	TRUE
g612	8134	5814	0.484433919325896	0.484433919325896	0	0	0	TRUE
g614	2970	4569	-0.62141551152032	-0.62141551152032	0	0	0	TRUE
g615	2469	8772	-1.82897897553081	-1.82897897553081	0	0	0	TRUE
g616	346	675	-0.964115464301468	-0.964115464301468	0	0	0	TRUE
g619	111936	356302	-1.67042648216763	-1.67042648216763	0	0	0	TRUE
g620	1119	378	1.56575189675532	1.56575189675532	0	0	0	TRUE
g621	12296	15530	-0.336868759583892	-0.336868759583892	0	0	0	TRUE
g624	3111	5271	-0.76069829719515	-0.76069829719515	0	0	0	TRUE
g625	2872	4309	-0.585297349287332	-0.585297349287332	0	0	0	TRUE
g626	2710	13370	-2.30263470873948	-2.30263470873948	0	0	0	TRUE
g627	4897	3347	0.549029645022236	0.549029645022236	0	0	0	TRUE
g629	70	366	-2.38641682133908	-2.38641682133908	0	0	0	TRUE
g636	236	520	-1.13972476366661	-1.13972476366661	0	0	0	TRUE
g638	45	1557	-5.11270013274936	-5.11270013274936	0	0	0	TRUE
g639	11049	13149	-0.251037281624916	-0.251037281624916	0	0	0	TRUE
g640	453	160	1.50143914515887	1.50143914515887	0	0	0	TRUE
g641	7627	25241	-1.72658146339228	-1.72658146339228	0	0	0	TRUE
g642	4534	3138	0.530939038772688	0.530939038772688	0	0	0	TRUE
g644	18798	55852	-1.57102976744729	-1.57102976744729	0	0	0	TRUE
g645	620	2078	-1.74485553362997	-1.74485553362997	0	0	0	TRUE
g646	5270	8044	-0.610110119780774	-0.610110119780774	0	0	0	TRUE
g647	1442	2425	-0.74991358272103	-0.74991358272103	0	0	0	TRUE
g650	406	1309	-1.68891346476006	-1.68891346476006	0	0	0	TRUE
g651	16246	19989	-0.299121749946751	-0.299121749946751	0	0	0	TRUE
g652	5344	10079	-0.915360594305303	-0.915360594305303	0	0	0	TRUE
g653	51719	89604	-0.792868756331071	-0.792868756331071	0	0	0	TRUE
g654	127	306	-1.26870315592049	-1.26870315592049	0	0	0	TRUE
g656	13948	22305	-0.677308878884233	-0.677308878884233	0	0	0	TRUE
g657	1305	6569	-2.33162395875303	-2.33162395875303	0	0	0	TRUE
g658	679	2582	-1.92700552106246	-1.92700552106246	0	0	0	TRUE
